stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.09,3.15,0,0,25.18,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,20,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,8,41,6,1,0,2,0,1,2,1,0,7,25,0,0,3,0,1
 24-34,0,0.82,0.82,1.64,18.88,0,0,12.31,0,2.46,0,4.93,0,0,1.64,0.82,5.75,0,0.82,1.64,0.82,20.52,0.82,0,16.42,172.38,2.46,4.1,2.46,0,0,27.91,0,4.93,0.82,0.82,50.89,0,0,5.75,0,2.46
 36-46,0,0,0.81,0,6.45,0,0,18.53,0,0.81,1.61,12.89,1.61,0,0.81,4.03,0,0.81,0,1.61,1.61,27.39,0.81,0.81,12.89,257.01,4.83,0.81,1.61,0.81,0,22.56,0,5.64,0,0,80.57,0,0,4.03,0,0
 48-58,0,0,0.57,0,8.61,0.57,0,37.87,0.57,1.72,2.87,36.15,1.72,0.57,0.57,2.3,1.15,0.57,2.3,1.15,0.57,51.07,0.57,1.15,7.46,305.26,2.87,2.87,3.44,0,0,13.2,0,1.15,0,0,72.3,0,0,3.44,0,2.87
 60-70,0,0,1.96,0,9.82,0,0,97.17,0,7.85,3.93,99.13,4.91,0,0,4.91,0.98,1.96,0.98,1.96,0,95.21,0,0,4.91,498.61,0.98,2.94,2.94,0,0,14.72,0,2.94,0,0,73.61,0.98,0,0,0.98,0.98
 72-82,0,0,2.94,0,18.65,6.87,0,175.72,0,1.96,4.91,159.03,12.76,0,0,11.78,4.91,2.94,1.96,2.94,0.98,141.36,1.96,4.91,9.82,544.82,1.96,4.91,2.94,0,0,11.78,0,3.93,0,0,47.12,1.96,4.91,7.85,5.89,1.96
 84-94,0,0,0,1.06,33.99,5.31,2.12,108.33,1.06,9.56,2.12,82.84,18.05,0,0,12.74,4.25,5.31,1.06,10.62,2.12,77.53,0,5.31,10.62,254.89,3.19,4.25,0,0,1.06,39.3,0,8.5,0,0,21.24,0,1.06,11.68,2.12,4.25
 96-106,0,0,3.28,0,26.23,6.56,2.19,126.77,0,4.37,1.09,103.82,19.67,0,0,15.3,5.46,5.46,3.28,12.02,0,83.06,1.09,3.28,5.46,279.77,1.09,6.56,3.28,0,2.19,46.99,0,8.74,1.09,0,15.3,0,0,12.02,3.28,2.19
108-118,0,0,3.83,0.77,21.45,4.6,6.89,97.28,0,9.19,3.06,93.45,29.11,0,0,9.96,3.83,3.83,0.77,22.21,0,49.79,0.77,3.06,6.89,265.02,5.36,3.83,5.36,0,3.06,29.11,0,12.26,0.77,0,12.26,1.53,2.3,8.43,3.06,1.53
120,0,0,0,0,31.36,1.96,3.92,50.95,1.96,3.92,5.88,50.95,27.44,0,1.96,15.68,5.88,1.96,3.92,7.84,1.96,58.79,0,1.96,3.92,293.97,1.96,7.84,1.96,0,0,43.12,0,7.84,0,0,21.56,3.92,1.96,1.96,0,3.92
