stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,237.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,147.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.06,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,9.44,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,13,2,0,1,0,2,0,2,0,0,1,0,0,0,0,0,0,2,0,0,3,11,3,0,0,0,0,0,2,0,0,4,7,0,0,6,0,0
 24-34,0,0,0,0,21.34,0.82,0,18.88,0,9.03,0,11.49,0.82,0.82,1.64,0,0,0,1.64,0,0.82,13.13,0,0.82,9.85,347.22,4.93,0,0.82,0,0,4.1,0,1.64,0,4.93,88.65,0,0,22.16,0,0
 36-46,0,0,0,0,9.67,0.81,0,134.55,0,4.83,0,89.43,0.81,0,4.03,0.81,0.81,0.81,0.81,1.61,0.81,71.7,0,2.42,14.5,1546.08,4.03,0.81,0.81,0,0,5.64,0,1.61,0,0,371.41,0,0,26.59,0,0
 48-58,0,0,0,0,13.2,1.72,0,245.01,1.15,8.03,4.59,150.91,0.57,1.72,2.87,2.3,0.57,1.15,1.15,1.15,1.72,64.84,0,2.3,6.89,1056.95,1.72,0,1.72,0,0,6.89,0,1.15,1.15,0.57,444.12,0,1.72,16.07,0,4.02
 60-70,0,0,0,0,9.82,0.98,0,203.18,1.96,8.83,3.93,53,0.98,0,5.89,9.82,0,2.94,2.94,0.98,0,70.67,1.96,3.93,5.89,230.66,0.98,0,0,0,0,7.85,0,0.98,0.98,0,143.3,0.98,3.93,21.59,0,2.94
 72-82,0,0,0,0,17.67,6.87,0,72.64,0.98,6.87,6.87,20.61,0.98,0,0.98,11.78,0.98,2.94,0,0,0.98,79.51,0.98,9.82,11.78,79.51,0,0,7.85,0,0.98,6.87,0,0.98,0,0,20.61,6.87,4.91,43.19,1.96,1.96
 84-94,0,0,2.12,0,25.49,6.37,0,50.98,0,11.68,1.06,19.12,2.12,1.06,2.12,19.12,0,1.06,0,1.06,5.31,57.35,2.12,5.31,0,49.92,2.12,0,2.12,0,0,24.43,0,1.06,0,0,24.43,10.62,3.19,20.18,5.31,3.19
 96-106,0,0,0,1.09,25.14,4.37,1.09,34.97,3.28,7.65,2.19,12.02,1.09,0,5.46,19.67,1.09,3.28,3.28,0,3.28,46.99,1.09,4.37,3.28,42.62,0,1.09,3.28,0,1.09,27.32,0,0,0,0,2.19,12.02,4.37,36.06,3.28,5.46
108-118,0,0,0.77,0,29.87,0.77,0,26.04,1.53,26.04,0,9.96,3.06,0,0.77,12.26,4.6,5.36,0,2.3,3.83,36,0.77,0,1.53,32.94,0.77,1.53,5.36,0,0.77,15.32,0,1.53,0,0,1.53,25.28,3.06,26.04,0.77,6.13
120,0,0,0,0,11.76,3.92,0,43.12,1.96,13.72,0,9.8,1.96,0,3.92,21.56,3.92,0,0,0,0,39.2,3.92,1.96,3.92,37.24,0,0,3.92,0,0,9.8,0,0,0,0,3.92,13.72,0,17.64,1.96,0
