stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,289.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,275.83,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,5.26,0,10.51,0,0,0,18.4,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,173.5,5.26,0,0,60.46,0,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,9.44,0,0,0,15.73,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,229.73,25.18,0,0,97.56,0,3.15,0,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,1,5,83,13,0,24,0,1,0,11,5,1,2,0,5,0,0,0,0,35,0,0,43,563,32,0,6,16,0,11,40,4,10,69,195,0,0,7,0,1
 24-34,0,0,0.82,2.46,25.45,2.46,0,62.39,0,2.46,4.1,18.88,0.82,0,6.57,1.64,4.1,0,0,0.82,0.82,92.76,0.82,0.82,75.52,1354.41,11.49,9.85,9.85,0,0.82,39.4,0,0.82,2.46,21.34,307.82,0,0,20.52,0,0
 36-46,0,0,0,0.81,5.64,0,0,142.6,0.81,2.42,8.06,42.7,0.81,0,4.83,0.81,0,1.61,0.81,0.81,3.22,158.72,1.61,3.22,39.48,1833.7,7.25,10.47,6.45,0,0,21.75,0,1.61,0,0,350.47,0,0.81,12.89,0,1.61
 48-58,0,0,0,0,6.31,1.72,0,185.91,2.87,0.57,8.03,92.38,0.57,0,4.02,0.57,0,0.57,1.72,1.15,1.15,162.96,0,4.02,25.25,1530.34,2.87,4.59,4.59,0,1.15,17.21,0,1.15,1.15,0,262.8,0,1.15,8.03,0,5.16
 60-70,0,0,0,0,10.8,0.98,0,322.92,2.94,3.93,4.91,102.08,1.96,0,1.96,0.98,0.98,0,2.94,0,0.98,205.14,1.96,10.8,15.7,1733.37,2.94,7.85,5.89,0,1.96,15.7,0,0,0.98,0,175.69,0,1.96,9.82,7.85,0.98
 72-82,0,0,1.96,0,18.65,6.87,0,245.42,0.98,2.94,12.76,97.18,3.93,0.98,1.96,3.93,1.96,2.94,5.89,1.96,0.98,218.91,0,18.65,20.61,1262.42,0.98,7.85,1.96,0,5.89,12.76,0,0,0,0,53.99,3.93,5.89,22.58,8.83,3.93
 84-94,0,0,3.19,0,23.36,5.31,0,159.31,1.06,2.12,3.19,46.73,5.31,1.06,3.19,5.31,3.19,2.12,1.06,0,1.06,134.88,0,20.18,12.74,550.14,5.31,6.37,7.43,0,2.12,29.74,0,1.06,0,0,32.92,2.12,7.43,14.87,13.81,2.12
 96-106,0,0,1.09,0,24.04,5.46,1.09,128.96,0,3.28,5.46,67.76,7.65,0,1.09,3.28,6.56,2.19,3.28,1.09,0,116.93,0,9.84,14.21,404.35,1.09,6.56,10.93,0,1.09,21.86,0,1.09,0,0,18.58,2.19,3.28,6.56,25.14,5.46
108-118,0,0,1.53,0,26.04,6.89,0,70.47,2.3,3.83,5.36,48.26,9.19,0,2.3,2.3,0.77,6.89,0.77,0.77,0,93.45,0,6.89,7.66,505.54,1.53,8.43,6.89,0,2.3,16.85,0,0,0.77,0,13.02,1.53,1.53,9.96,17.62,2.3
120,1.96,0,1.96,0,23.52,3.92,0,62.71,3.92,1.96,1.96,41.16,5.88,0,1.96,7.84,9.8,1.96,0,0,0,54.87,1.96,7.84,17.64,486.03,1.96,3.92,5.88,0,5.88,27.44,0,0,0,0,11.76,5.88,0,3.92,9.8,0
