stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,158.14,2793.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0
  5-6,140.98,1415.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,84.12,5.26,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,3.15,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.35,6.29,0,0,18.88,0,3.15,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,3,3,27,5,0,6,0,2,0,2,2,0,1,0,3,0,0,0,0,13,0,0,3,121,5,4,2,2,0,2,7,3,3,8,51,0,0,5,0,0
 24-34,0,0,0,1.64,18.06,2.46,0,50.07,0,4.1,0,4.93,0.82,0,0,4.93,4.93,0,1.64,1.64,3.28,30.37,0.82,0,18.06,373.49,1.64,12.31,8.21,0,0,13.13,1.64,4.93,0,6.57,86.19,0,0,8.21,0,3.28
 36-46,0,0,0,0,5.64,0,0,132.13,0,3.22,1.61,16.92,0.81,0,0,2.42,1.61,0.81,1.61,0,12.09,49.15,1.61,0.81,17.72,492.26,4.83,8.86,0.81,0,0,10.47,0,4.03,0.81,0.81,115.21,0,0,8.06,0,5.64
 48-58,0,0,0,0,3.44,0.57,0,215.18,0,0.57,2.3,21.8,0.57,0,1.72,1.15,0.57,0.57,1.15,0.57,7.46,41.31,1.72,2.3,6.31,376.42,0.57,5.74,3.44,0,0,8.03,0,0.57,0,0,83.2,0,0.57,5.16,0,3.44
 60-70,0,0,0,0,5.89,0,0,308.2,0,2.94,1.96,39.26,0.98,0.98,0.98,1.96,0.98,1.96,2.94,0.98,3.93,66.74,0,0.98,7.85,396.53,1.96,6.87,3.93,0,0.98,11.78,0,0,0,0,40.24,0,2.94,7.85,0.98,1.96
 72-82,0,0,2.94,0,12.76,3.93,0,167.86,0,2.94,4.91,41.23,7.85,0,2.94,8.83,1.96,2.94,0.98,0,8.83,100.13,0.98,3.93,10.8,303.33,1.96,13.74,1.96,0,0.98,4.91,0,0.98,0,0,26.5,2.94,2.94,8.83,3.93,2.94
 84-94,0,0,6.37,1.06,20.18,2.12,0,116.82,0,4.25,2.12,33.99,6.37,1.06,0,11.68,2.12,1.06,2.12,2.12,11.68,55.23,3.19,7.43,5.31,157.18,4.25,6.37,9.56,0,1.06,20.18,0,3.19,0,0,8.5,4.25,4.25,4.25,6.37,5.31
 96-106,0,0,1.09,0,14.21,5.46,1.09,87.43,0,5.46,4.37,33.88,13.11,0,0,22.95,3.28,4.37,2.19,1.09,6.56,49.18,1.09,1.09,6.56,127.86,1.09,12.02,7.65,0,0,26.23,0,1.09,0,0,9.84,6.56,1.09,12.02,3.28,0
108-118,0,0,0,0.77,17.62,6.13,1.53,73.53,0.77,5.36,3.06,20.68,7.66,0,0.77,10.72,4.6,6.13,3.06,1.53,9.19,37.53,0.77,2.3,4.6,134.81,0.77,7.66,2.3,0,0.77,9.96,0,3.06,0,0,6.13,3.83,0,3.83,1.53,3.83
120,0,0,0,1.96,9.8,3.92,3.92,68.59,1.96,1.96,0,15.68,7.84,0,0,19.6,1.96,1.96,0,1.96,1.96,23.52,1.96,0,3.92,101.91,3.92,11.76,5.88,0,0,9.8,0,1.96,0,0,3.92,0,0,11.76,0,0
