stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,131.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,214.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,13.14,0,13.14,0,0,31.54,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,368.02,15.77,0,0,141.95,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,40.91,0,50.35,0,9.44,91.26,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,815.07,22.03,0,0,239.17,0,6.29,6.29,3.15,31.47,0,3.15,6.29,0,0,0,0,0
 14-21,1,2,1,28,323,51,81,0,2,0,42,19,1,3,2,7,0,2,1,4,166,0,0,121,1193,33,5,16,21,0,77,7,185,7,17,144,329,0,0,5,0,1
 24-34,0,0,0.82,9.85,132.98,1.64,119.84,0,11.49,4.1,35.3,4.1,0.82,3.28,2.46,1.64,0.82,6.57,7.39,0,261.03,2.46,0,128.05,985.85,9.03,13.95,16.42,0,0,210.96,0,0,5.75,0.82,18.88,251.18,0,0,41.04,0,1.64
 36-46,0,0,0,1.61,48.34,2.42,111.99,0,5.64,10.47,39.48,2.42,0,2.42,0.81,0,3.22,0.81,0.81,0,262.65,0.81,4.03,83.79,422.17,1.61,9.67,8.06,0,0.81,114.41,0.81,0,1.61,0,0.81,130.52,0,0.81,15.31,0,1.61
 48-58,0,0,0,1.15,41.31,1.72,98.69,0,7.46,14.35,57.38,0.57,0,2.87,2.3,1.72,1.72,2.87,0.57,1.15,348.87,1.15,12.05,53.94,212.88,0,4.59,4.59,0,0,68.86,0,0,1.15,0,0,61.97,0,0,11.48,0,7.46
 60-70,0.98,0,0,0,44.17,0.98,76.56,0,13.74,9.82,98.15,4.91,0,2.94,1.96,0,1.96,2.94,1.96,0,327.83,1.96,17.67,38.28,106,0.98,5.89,8.83,0,0,64.78,0,0,0.98,0,0,24.54,0,11.78,13.74,2.94,3.93
 72-82,0,0,1.96,0,69.7,1.96,60.86,0,6.87,20.61,102.09,8.83,0,5.89,1.96,4.91,2.94,11.78,0.98,2.94,418.19,0.98,17.67,52.03,146.27,0,6.87,15.71,0,1.96,58.9,0,0,0.98,0,0,13.74,1.96,2.94,20.61,8.83,4.91
 84-94,0,0,1.06,0,131.69,3.19,56.29,2.12,21.24,15.93,67.97,24.43,0,2.12,5.31,4.25,3.19,4.25,3.19,2.12,279.32,2.12,22.3,44.61,83.9,1.06,13.81,21.24,0,3.19,145.5,0,0,4.25,0,0,8.5,4.25,9.56,22.3,12.74,5.31
 96-106,0,0,1.09,0,96.17,3.28,46.99,1.09,16.39,10.93,42.62,19.67,0,8.74,12.02,3.28,2.19,14.21,4.37,0,234.96,1.09,20.76,24.04,75.41,2.19,15.3,31.69,0,3.28,124.58,0,0,2.19,1.09,0,6.56,6.56,4.37,24.04,17.49,6.56
108-118,0,0,0.77,0,85.79,3.06,40.6,1.53,25.28,12.26,51.32,13.79,0,3.06,8.43,6.89,3.83,9.19,3.06,1.53,202.21,1.53,8.43,30.64,121.79,2.3,6.89,16.85,0,0.77,86.55,0,0,3.83,0,0,2.3,6.13,3.06,22.21,7.66,5.36
120,0,0,0,1.96,72.51,3.92,27.44,0,11.76,1.96,35.28,11.76,0,7.84,17.64,5.88,3.92,3.92,0,0,145.02,1.96,11.76,35.28,78.39,1.96,9.8,15.68,0,0,82.31,0,0,1.96,0,0,1.96,1.96,3.92,13.72,7.84,0
