stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,12.26,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,23.66,2.63,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.79,15.73,0,0,18.88,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,1,1,14,265,9,0,2,0,0,0,1,4,0,1,0,2,0,0,0,0,55,2,0,31,63,128,2,2,0,0,7,7,0,1,9,37,0,0,3,0,0
 24-34,0,0,0,7.39,254.47,2.46,0,6.57,0,10.67,0.82,7.39,8.21,0,3.28,0,3.28,0,0.82,2.46,0,138.72,4.1,0.82,75.52,114.92,54.18,4.93,4.93,0,0.82,19.7,0,4.1,0.82,1.64,55.82,0,0,11.49,0,0
 36-46,0,0,0.81,0.81,87.01,0,0,10.47,0,8.86,5.64,8.06,4.83,0,4.83,0,1.61,3.22,1.61,2.42,0,124.88,1.61,1.61,58.01,121.66,31.42,4.03,4.03,0,0.81,16.11,0,1.61,0.81,0,45.92,0,0.81,7.25,0,0
 48-58,0,0,0,0,49.92,0,0,20.66,0,6.89,8.61,23.53,2.3,0.57,2.87,0,0.57,3.44,2.3,0.57,3.44,145.75,3.44,3.44,32.13,129.11,10.9,0.57,1.15,0,1.15,7.46,0,1.15,0,0,48.2,0,0,9.18,0,4.59
 60-70,0,0,0.98,0,51.04,0,0,53,0,10.8,5.89,59.87,5.89,0.98,2.94,0,0.98,12.76,0,0.98,1.96,270.9,1.96,8.83,18.65,246.36,7.85,0,6.87,0,0.98,16.69,0,0,0.98,0,59.87,0,3.93,5.89,0,7.85
 72-82,0,0,0,0,50.06,0,0,65.77,1.96,4.91,14.72,98.17,1.96,0.98,8.83,0,1.96,14.72,2.94,0.98,0.98,365.18,6.87,19.63,23.56,171.79,6.87,0,4.91,0,0.98,12.76,0,0.98,0,0,25.52,0.98,7.85,10.8,7.85,2.94
 84-94,0,0,0,0,77.53,2.12,1.06,61.6,0,22.3,9.56,49.92,8.5,1.06,3.19,2.12,1.06,11.68,5.31,1.06,1.06,261.26,6.37,12.74,10.62,117.89,13.81,2.12,3.19,0,1.06,25.49,0,0,0,0,21.24,2.12,11.68,10.62,9.56,3.19
 96-106,0,0,1.09,0,65.57,4.37,0,53.55,0,8.74,7.65,80.87,13.11,0,4.37,0,0,12.02,2.19,3.28,0,242.61,3.28,7.65,10.93,97.26,5.46,5.46,5.46,0,5.46,32.79,0,0,0,0,16.39,1.09,6.56,18.58,8.74,8.74
108-118,0,0,0.77,0,66.64,0.77,0,45.19,0,19.15,6.13,67.4,5.36,0,3.06,1.53,3.06,8.43,0,1.53,2.3,188.43,0.77,11.49,13.02,127.15,9.96,3.06,8.43,0,6.89,13.02,0,0.77,0,0,11.49,2.3,5.36,15.32,4.6,6.13
120,0,0,1.96,0,107.79,0,0,31.36,0,13.72,7.84,62.71,3.92,0,1.96,1.96,1.96,9.8,1.96,5.88,3.92,217.54,3.92,5.88,5.88,119.55,17.64,3.92,3.92,0,1.96,15.68,0,1.96,0,0,11.76,5.88,9.8,9.8,5.88,7.84
