stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,26.29,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,0,12.59,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,179.38,6.29,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,17,4,12,0,0,0,4,1,2,1,0,1,0,0,0,0,10,0,0,9,129,3,2,0,2,0,1,0,1,1,0,1,53,0,0,2,0,0
 24-34,0,0,1.64,0,6.57,1.64,37.76,0,0.82,1.64,11.49,0,0,0.82,0.82,2.46,0,0,0,0,27.09,0,0,14.78,362.82,0.82,6.57,0.82,0,0,2.46,0,0,0.82,0,2.46,123.13,0,0,10.67,0,0.82
 36-46,0,0,0.81,0,5.64,0,109.57,0.81,0.81,3.22,16.11,0.81,0,1.61,0,1.61,0.81,0,0.81,0.81,26.59,0,0,9.67,572.83,1.61,4.03,0.81,0,0,4.83,0.81,0,0.81,0,0,166.77,0,0,1.61,0,0.81
 48-58,0,0,0,0,6.31,0,162.39,0,1.72,3.44,27.54,0,0.57,0,1.15,0.57,0,0.57,0,0,43.04,0.57,1.15,5.16,523.88,1.15,7.46,1.72,0,0,1.15,0,0,0,0,0,111.89,0,0,1.72,0,2.3
 60-70,0,0,0.98,0,7.85,1.96,269.92,0,0,0.98,36.32,0.98,0,0,0,0,0.98,2.94,0,0.98,58.89,3.93,4.91,6.87,835.28,0,10.8,1.96,0,0,2.94,0,0,0,0,0,124.65,0,0,4.91,0,1.96
 72-82,0,0,1.96,0,7.85,1.96,274.87,1.96,0.98,3.93,53.99,1.96,0,1.96,0,0,2.94,0,0.98,0,66.75,3.93,2.94,0.98,650.84,2.94,10.8,6.87,0,0.98,0.98,0,0,0,0.98,0,65.77,0,2.94,7.85,1.96,1.96
 84-94,0,0,2.12,0,15.93,1.06,164.62,0,4.25,3.19,39.3,5.31,0,2.12,0,2.12,4.25,0,0,0,39.3,1.06,5.31,7.43,351.53,0,5.31,11.68,0,0,5.31,0,0,0,0,0,35.05,1.06,2.12,4.25,1.06,1.06
 96-106,0,0,2.19,0,6.56,2.19,115.84,1.09,1.09,1.09,36.06,3.28,0,0,4.37,0,0,4.37,0,0,41.53,1.09,2.19,7.65,338.78,0,3.28,3.28,0,2.19,3.28,0,0,0,0,0,13.11,3.28,1.09,6.56,1.09,3.28
108-118,0,0,2.3,0,13.02,3.06,101.87,0,0.77,3.06,42.13,5.36,0,1.53,4.6,0.77,3.06,0,1.53,1.53,37.53,3.06,0,1.53,353.87,0.77,4.6,11.49,0,1.53,3.06,0,0,0.77,0,0,14.55,0.77,0,10.72,0,1.53
120,0,0,1.96,0,13.72,5.88,94.07,0,5.88,0,48.99,0,0,1.96,11.76,0,1.96,1.96,0,0,45.08,1.96,3.92,3.92,587.94,0,11.76,17.64,0,0,3.92,0,0,0,0,0,35.28,0,0,0,3.92,0
