stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,6.13,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,78.86,5.26,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,125.88,3.15,0,0,9.44,0,0,0,0,0,0,0,6.29,0,0,0,0,0
 14-21,0,0,2,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,120,0,0,0,0,0,0,0,2,0,0,1,96,0,0,0,0,0
 24-34,0,0,0,0,0.82,0,0,18.06,0,0,0,27.91,0,0,0.82,0,0,0,1.64,0,0,3.28,0,0,1.64,1113.9,0.82,0,0.82,0,0,1.64,0,0,0,0,1.64,426.85,0,0,0,0,0
 36-46,0,0,0,0,0.81,0.81,0,59.62,0,0.81,0.81,123.27,0,0,0,0,0,0,0,0,0,8.06,0,0,4.03,1842.57,0,0.81,0.81,0,0,2.42,0,0,0,0,0,778.28,0,0,1.61,0,1.61
 48-58,0,0,0,0,5.16,0,0,156.07,0,0.57,1.15,212.31,0,0,1.15,1.15,0,0,0.57,0,1.15,18.94,0.57,0,3.44,1447.14,0.57,1.72,0,0,0.57,2.87,0,0,0.57,1.72,0,644.38,0,0,2.3,0,0.57
 60-70,0,0,0.98,0,4.91,0.98,0,406.35,0.98,0.98,0.98,244.4,0.98,0,0,0,0,0,0,0,0.98,55.95,0,1.96,2.94,1630.31,0,0,0.98,0,0,1.96,0,0,0,0,0,422.05,0,0,1.96,0,0.98
 72-82,0,0,1.96,0,15.71,4.91,0,768.64,0.98,0.98,0.98,288.61,0,0,0,0.98,0,0.98,1.96,0,0,72.64,0.98,0,1.96,1611.89,0,0.98,4.91,0,0,1.96,0.98,0,0.98,0,0,173.75,0,0.98,3.93,1.96,2.94
 84-94,0,0,0,0,12.74,4.25,0,515.09,1.06,0,1.06,178.42,1.06,0,0,2.12,0,0,0,0,0,54.16,0,3.19,2.12,796.53,0,0,3.19,0,0,5.31,0,0,0,0,0,135.94,0,1.06,3.19,4.25,2.12
 96-106,0,0,1.09,0,13.11,2.19,0,527.84,2.19,1.09,0,162.83,1.09,0,2.19,5.46,1.09,1.09,0,5.46,0,43.71,1.09,2.19,2.19,665.54,0,1.09,1.09,0,1.09,5.46,0,0,0,0,0,72.13,1.09,5.46,1.09,1.09,5.46
108-118,0,0,0,0,13.79,3.06,0.77,432.77,2.3,0.77,0.77,133.28,0,0,0.77,1.53,0,0,0,0.77,0,52.85,0.77,0.77,2.3,759.84,0,0.77,0.77,0,0.77,2.3,0,0,2.3,0.77,0,30.64,1.53,2.3,3.06,1.53,4.6
120,0,0,0,0,15.68,1.96,0,460.55,1.96,3.92,0,162.66,1.96,0,0,5.88,0,0,0,3.92,0,48.99,0,1.96,7.84,1218.99,1.96,0,3.92,0,1.96,5.88,0,0,1.96,0,0,43.12,0,3.92,3.92,0,5.88
