stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,224.02,3413.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,220.67,2880.93,0,6.13,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,104.2,24.52,0,0,36.78,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,52.57,39.43,0,63.09,0,0,107.78,0,0,0,0,0,76.23,0,0,0,0,0,0,0,0,0,0,0,1290.7,49.95,0,0,499.46,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,47.2,0,75.53,0,12.59,132.17,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,915.77,34.62,0,0,365.05,0,0,6.29,3.15,25.18,0,3.15,6.29,0,0,0,0,0
 14-21,0,0,2,6,51,12,38,0,0,0,13,7,2,1,0,1,0,0,0,0,37,0,0,34,539,11,2,4,16,0,0,2,66,7,2,48,163,0,0,3,0,1
 24-34,0,0,0.82,2.46,19.7,0.82,106.71,0.82,0,2.46,18.88,0.82,0,3.28,0.82,0.82,0,4.93,0.82,0.82,80.44,0,0,39.4,926.75,6.57,5.75,6.57,0,0,3.28,0,0.82,2.46,0.82,11.49,245.44,0,0,15.6,0,0.82
 36-46,0,0,0,1.61,5.64,0.81,153.88,0,0,2.42,29,0,0,0.81,0,0,0,0.81,1.61,0.81,76.54,0,1.61,18.53,504.35,2.42,1.61,4.83,0,0,5.64,1.61,0,1.61,0,0,129.71,0,0,8.06,0,1.61
 48-58,0,0,0,0,4.02,0,228.37,0,1.15,1.72,43.04,1.72,0,2.3,0.57,0,0,0,0,0.57,88.94,0.57,2.87,15.49,333.38,0.57,1.72,4.02,0,0.57,2.3,0,0,0.57,0,0,79.19,0,0,4.02,0,1.15
 60-70,0,0,0,0,4.91,0.98,172.75,0,0,1.96,27.48,2.94,0,0.98,0,0,0,0.98,0.98,0.98,80.48,0,6.87,12.76,188.45,0.98,0.98,4.91,0,0.98,0.98,0,0,0.98,0,0,31.41,0,0.98,6.87,0,0
 72-82,0,0,0.98,0,12.76,2.94,150.19,0,1.96,3.93,34.36,4.91,0,0,0,0.98,1.96,1.96,0,0,102.09,0.98,10.8,22.58,234.62,0,0,7.85,0,0,2.94,0,0,0.98,0,0,12.76,0,2.94,3.93,3.93,0.98
 84-94,0,0,1.06,0,6.37,4.25,110.45,3.19,2.12,6.37,32.92,1.06,0,0,5.31,2.12,1.06,2.12,0,1.06,74.34,0,4.25,9.56,141.25,1.06,1.06,6.37,0,0,9.56,0,0,1.06,0,0,10.62,3.19,1.06,12.74,4.25,1.06
 96-106,0,0,1.09,0,18.58,4.37,66.66,2.19,0,2.19,36.06,3.28,0,2.19,2.19,1.09,5.46,4.37,2.19,2.19,63.39,1.09,3.28,10.93,110.38,1.09,4.37,4.37,0,2.19,7.65,0,0,1.09,0,0,6.56,1.09,2.19,14.21,4.37,2.19
108-118,0,0,0.77,0,12.26,2.3,49.02,0,5.36,0.77,26.04,3.83,0,0.77,1.53,0.77,1.53,0.77,0.77,0,55.92,0,2.3,11.49,153.19,0.77,1.53,5.36,0,0.77,3.83,0,0,0.77,0,0,8.43,0,3.06,3.06,0.77,3.06
120,0,0,0,0,17.64,5.88,41.16,0,3.92,0,15.68,1.96,0,0,7.84,0,1.96,0,0,0,43.12,0,0,5.88,123.47,1.96,3.92,1.96,0,0,5.88,0,0,0,0,0,7.84,0,0,0,0,0
