stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1726.31,27251.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120.12,0,0,0,0,0,0,0,0,0,0,0
  5-6,2586.71,31297.92,0,42.91,0,0,0,0,0,0,0,0,0,104.2,0,0,0,0,0,0,0,0,0,0,0,931.7,91.94,0,0,275.83,0,735.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,641.41,696.61,0,1096.17,0,7.89,0,2413.16,0,0,0,0,0,917.42,0,0,0,0,0,0,0,0,0,0,0,20156.97,822.79,0,0,7320.97,0,86.75,63.09,0,5.26,0,0,0,0,0,0,0,0
 10-12,6.29,736.39,0,1123.47,0,122.73,0,2073.85,0,0,0,0,0,522.4,0,0,0,0,0,6.29,0,0,0,0,3.15,19690.59,708.07,0,0,7461.46,0,44.06,66.09,44.06,893.74,0,75.53,31.47,0,0,0,0,0
 14-21,3,6,11,187,3846,1074,0,1755,0,22,0,233,104,164,22,41,139,6,14,15,63,1191,23,0,1036,14076,615,67,281,472,0,695,22,2396,211,246,4340,4400,0,0,103,0,61
 24-34,0.82,0.82,15.6,107.53,1517.76,718.25,0,2799.12,52.53,74.7,36.12,335.73,44.33,18.06,28.73,92.76,158.43,40.22,97.68,52.53,124.77,1956.1,63.21,8.21,886.52,15608.58,233.12,206.03,250.36,0.82,0.82,952.19,1.64,19.7,88.65,97.68,995.7,3663.48,0,0,346.4,0,171.56
 36-46,0.81,0,8.86,16.11,663.87,186.92,0,4124.22,49.95,53.17,82.18,489.85,41.09,0,24.98,111.18,42.7,45.92,70.09,54.79,62.04,1797.45,32.23,40.28,602.64,13930.83,121.66,147.44,145.02,0,2.42,634.87,3.22,9.67,45.92,40.28,31.42,3167.89,0,4.03,199.81,0.81,97.49
 48-58,1.72,0,9.18,10.33,623.15,57.38,0,5406.96,28.69,95.83,84.35,868.74,70.58,1.15,34.43,86.64,40.74,62.54,61.97,56.23,23.53,2263.66,32.13,88.94,530.2,10916.64,62.54,95.83,135.99,0.57,5.74,446.42,0.57,0.57,26.97,28.12,0.57,2214.89,0,5.16,183.62,1.72,71.73
 60-70,2.94,0,11.78,1.96,522.17,51.04,3.93,5579.95,52.02,59.87,75.58,787.18,147.23,0.98,31.41,80.48,49.08,83.43,61.84,79.5,13.74,2097.51,20.61,113.86,348.44,8752.23,42.21,88.34,108.95,0.98,11.78,320.96,0.98,0.98,35.33,11.78,0,959.93,13.74,36.32,159.01,25.52,47.11
 72-82,0,0,42.21,3.93,629.25,120.74,57.92,4120.03,53.99,40.25,119.76,818.71,333.77,1.96,33.38,195.35,95.22,69.7,83.44,118.78,14.72,2234.26,42.21,91.29,397.57,6411.23,32.39,134.49,154.12,0,14.72,325.91,0.98,0,56.94,7.85,0,385.79,53.01,69.7,245.42,64.79,32.39
 84-94,1.06,0,38.23,12.74,956.9,156.12,115.76,3280.63,47.79,93.46,80.71,614.92,588.37,2.12,25.49,223.03,184.79,95.58,127.44,356.84,22.3,1737.49,32.92,114.7,370.65,3778.73,45.67,161.43,197.54,1.06,8.5,951.59,1.06,0,99.83,14.87,0,275.07,178.42,73.28,246.39,70.09,28.68
 96-106,1.09,0,34.97,14.21,1058.97,238.24,115.84,2297.16,34.97,88.52,71.04,590.14,669.92,0,56.83,313.65,171.58,53.55,162.83,269.93,22.95,1335.46,39.34,56.83,340.97,3122.26,30.6,217.48,196.71,1.09,17.49,931.11,3.28,0,108.19,9.84,0,112.56,174.86,48.09,293.98,63.39,24.04
108-118,1.53,0,19.15,21.45,873.2,271.15,101.87,1881.97,27.57,91.15,60.51,477.19,487.92,0,19.15,255.07,142.47,57.45,113.36,299.49,20.68,1012.6,30.64,41.36,364.6,4244.2,39.83,158.55,170.81,0,17.62,836.43,2.3,0,61.28,9.19,0,82.72,152.43,21.45,207.58,31.4,26.04
120,5.88,0,11.76,1.96,650.65,321.4,27.44,1671.7,23.52,76.43,74.47,486.03,243.01,0,19.6,301.81,78.39,45.08,62.71,117.59,3.92,917.18,25.48,35.28,423.31,4046.96,52.91,90.15,117.59,0,9.8,509.54,1.96,0,41.16,5.88,0,78.39,45.08,17.64,199.9,17.64,9.8
