stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,91.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,28.32,3.15,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,41,8,0,255,0,2,0,41,1,0,2,1,0,0,0,0,0,7,0,0,13,373,6,0,0,0,0,0,4,0,18,55,157,0,0,0,0,0
 24-34,0,0.82,0,0,18.06,3.28,0,377.59,3.28,0.82,0,55,0.82,0,3.28,0,0,0.82,2.46,0.82,0,91.12,0,0,64.85,702.65,3.28,5.75,3.28,0.82,1.64,0.82,0,1.64,2.46,32.01,408.79,0,0,4.1,0,0
 36-46,0,0,0,0,11.28,0.81,0,248.15,5.64,0.81,2.42,99.1,0,0,3.22,0.81,0,0,0.81,0.81,0.81,186.92,0,0.81,96.68,1073.15,3.22,12.89,1.61,0,1.61,3.22,0,1.61,1.61,0.81,459.23,0,0.81,3.22,0,0
 48-58,0,0,0,0,12.05,0,0,232.96,7.46,1.72,2.3,144.6,0,0.57,3.44,0.57,0.57,1.15,1.72,0,0,284.03,0.57,2.3,104.43,906.04,1.15,2.87,4.59,0,1.15,1.15,0,0,1.15,0,366.09,0,1.15,2.87,0,0.57
 60-70,0,0,0,0,6.87,0,0,232.62,9.82,2.94,2.94,221.82,0,0,2.94,0,0,0,2.94,0,0,401.44,0,1.96,96.19,781.29,1.96,5.89,4.91,0.98,6.87,2.94,0,0,1.96,0,189.43,0,4.91,0.98,0.98,0.98
 72-82,0,0,2.94,0,20.61,0.98,0,243.45,4.91,2.94,7.85,305.3,0.98,0.98,3.93,0.98,0.98,0,0.98,0,0.98,518.32,0,5.89,145.29,696.98,1.96,11.78,8.83,0.98,7.85,1.96,0,0.98,2.94,0,105.04,1.96,8.83,2.94,5.89,1.96
 84-94,0,0,1.06,0,21.24,0,0,220.9,4.25,4.25,4.25,198.6,1.06,1.06,3.19,1.06,0,3.19,2.12,1.06,1.06,365.34,0,12.74,94.52,442.87,3.19,4.25,5.31,0,3.19,1.06,0,2.12,6.37,0,73.28,0,11.68,2.12,8.5,2.12
 96-106,0,0,1.09,0,50.27,5.46,0,157.37,3.28,1.09,2.19,215.29,0,0,2.19,1.09,1.09,0,1.09,2.19,0,315.83,1.09,10.93,84.15,339.88,1.09,10.93,3.28,0,4.37,8.74,0,1.09,2.19,0,37.16,0,7.65,2.19,6.56,0
108-118,0,0,0,0,29.11,0.77,1.53,148.6,6.13,5.36,2.3,190.72,3.83,0,2.3,1.53,0.77,2.3,0.77,0.77,0,272.68,1.53,10.72,71.23,319.41,1.53,3.83,12.26,0,4.6,3.83,0,0.77,1.53,0,21.45,0.77,3.83,2.3,5.36,0.77
120,1.96,0,0,0,25.48,3.92,0,125.43,7.84,5.88,1.96,190.1,0,0,3.92,1.96,3.92,0,0,1.96,0,250.85,0,9.8,101.91,364.52,0,5.88,11.76,0,3.92,1.96,1.96,3.92,5.88,0,19.6,0,11.76,3.92,5.88,0
