stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,5.26,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,42.06,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,3.15,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.73,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,11,0,17,1,0,8,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,2,146,0,1,1,0,0,1,2,0,1,9,109,0,0,0,0,0
 24-34,0,0,13.95,1.64,43.51,0.82,0,20.52,0,1.64,17.24,9.85,0.82,0,1.64,0,0,0,47.61,0,0.82,24.63,0.82,0,13.13,1023.61,1.64,16.42,4.1,0,0.82,1.64,0,0,0,11.49,278.27,0,0,0.82,0,0
 36-46,0,0,11.28,0,44.31,0,0,58.81,0.81,1.61,60.43,16.92,0,0,4.83,0.81,0.81,0,49.15,3.22,0.81,93.46,0,2.42,29,2997.9,1.61,20.95,6.45,0,0,5.64,0,2.42,0,0,536.58,0,0,0.81,0,0
 48-58,0,0,8.03,0,52.79,0,0,343.71,1.15,6.89,83.78,49.92,0,0,4.02,1.15,0,1.72,49.35,1.72,0.57,124.52,0.57,2.3,25.25,4314.44,1.15,22.95,21.23,0,0.57,2.87,0,0,0,0,587,0,0.57,2.3,0,3.44
 60-70,0,0,6.87,0,63.8,0,0,721.42,0.98,6.87,109.93,42.21,1.96,0.98,0.98,0.98,0.98,3.93,54.97,0,0,141.34,2.94,0.98,13.74,4906.63,0,16.69,22.58,0,1.96,5.89,0,0.98,0,0,604.62,0.98,4.91,1.96,0,0.98
 72-82,0,0,27.49,0,90.31,3.93,0,780.42,0.98,1.96,160.01,96.2,10.8,0,0,3.93,2.94,1.96,77.55,0,0.98,280.76,1.96,3.93,28.47,3764.67,2.94,34.36,34.36,0,2.94,4.91,0,1.96,0,0,339.65,0.98,2.94,6.87,0,2.94
 84-94,0,0,23.36,0,123.2,5.31,0,700.94,0,4.25,133.82,82.84,15.93,0,0,4.25,2.12,10.62,108.33,1.06,0,251.7,1.06,5.31,20.18,1965.83,0,54.16,49.92,0,2.12,12.74,0,1.06,0,0,207.1,2.12,6.37,3.19,1.06,0
 96-106,0,0,31.69,0,115.84,6.56,1.09,449.16,0,7.65,120.21,80.87,21.86,0,0,1.09,5.46,10.93,139.88,3.28,1.09,297.25,0,2.19,10.93,1454.58,2.19,69.94,64.48,0,4.37,4.37,0,0,0,0,106.01,1.09,1.09,2.19,5.46,2.19
108-118,0,0,22.21,0,82.72,3.06,3.83,309.45,0,5.36,103.41,49.02,13.79,0,0,3.83,2.3,9.19,106.47,3.83,0,255.83,1.53,3.06,9.96,1488.27,1.53,36.77,53.62,0,3.83,7.66,0,1.53,0,0,70.47,2.3,1.53,2.3,0,0.77
120,0,0,13.72,0,64.67,3.92,1.96,252.81,1.96,1.96,90.15,47.03,13.72,0,3.92,1.96,3.92,5.88,48.99,3.92,0,174.42,1.96,1.96,9.8,1411.05,0,21.56,45.08,0,1.96,5.88,0,0,0,0,72.51,0,0,0,1.96,0
