stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,5.26,0,0,0,5.26,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,36.8,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.23,6.29,0,0,22.03,0,9.44,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,4,53,2,0,5,0,0,0,2,0,3,0,0,4,0,0,0,0,12,1,0,4,42,44,2,2,2,0,38,7,1,1,10,28,0,0,2,0,0
 24-34,0,0,0.82,1.64,16.42,1.64,0,13.95,0,1.64,2.46,0.82,0.82,0,1.64,0.82,5.75,0.82,0.82,0,0.82,13.95,0.82,0.82,9.03,84.55,132.98,1.64,1.64,0,0,77.98,0,1.64,0,1.64,22.98,0,0,4.1,0,0
 36-46,0,0,0,0,11.28,0.81,0,22.56,0,1.61,4.83,2.42,0.81,0,0.81,0,0,0,0.81,0.81,0,16.92,0,0,8.86,64.45,128.1,4.03,3.22,0,0,45.12,0,0.81,0,0,24.98,0,0,10.47,0,0
 48-58,0.57,0,0,0,10.9,0,0,24.1,0.57,2.87,5.74,14.35,0.57,0,1.72,0,1.15,3.44,0.57,1.15,0,41.89,0,0,4.59,55.66,87.79,1.72,3.44,0,0,42.46,0,4.02,0,0,16.07,0,0.57,3.44,0,0.57
 60-70,0,0,0,0,13.74,0,0,34.35,0.98,2.94,6.87,38.28,4.91,0.98,0.98,0,0,0,0.98,0.98,0,64.78,0.98,1.96,3.93,43.19,37.3,2.94,2.94,0,0,42.21,0,3.93,0,0,10.8,0,0.98,2.94,0.98,0
 72-82,0,0,3.93,0,11.78,0,0,37.3,0.98,0.98,4.91,68.72,6.87,0,4.91,0.98,3.93,0,4.91,3.93,0,141.36,2.94,2.94,5.89,59.88,38.28,3.93,8.83,0,0,40.25,0,5.89,0,0,9.82,3.93,3.93,7.85,2.94,0.98
 84-94,0,0,1.06,0,36.11,0,0,31.86,0,14.87,3.19,31.86,23.36,1.06,0,1.06,9.56,1.06,0,4.25,1.06,91.34,6.37,4.25,7.43,41.42,45.67,2.12,8.5,0,0,107.27,0,18.05,0,0,4.25,3.19,1.06,11.68,4.25,0
 96-106,0,0,2.19,0,32.79,0,0,36.06,0,6.56,1.09,45.9,22.95,0,1.09,4.37,7.65,0,1.09,8.74,0,91.8,5.46,3.28,6.56,27.32,29.51,6.56,10.93,0,1.09,89.61,0,14.21,0,0,7.65,3.28,1.09,9.84,0,0
108-118,0,0,2.3,0,45.19,2.3,3.83,34.47,0,9.96,0.77,33.7,23.74,0,0.77,6.13,5.36,5.36,4.6,11.49,0.77,65.87,1.53,3.83,3.83,47.49,36.77,3.83,6.13,0,1.53,68.94,0,6.13,0,0,2.3,1.53,0.77,11.49,1.53,1.53
120,0,0,0,0,43.12,0,0,7.84,0,11.76,1.96,17.64,13.72,0,3.92,3.92,7.84,5.88,1.96,1.96,0,47.03,1.96,0,3.92,27.44,48.99,3.92,7.84,0,1.96,70.55,0,3.92,0,0,0,0,1.96,1.96,1.96,0
