stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,10.51,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.89,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,3.15,0,6.29,0,34.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.61,9.44,0,0,132.17,0,0,0,12.59,0,9.44,0,0,0,0,0,0
 14-21,0,0,0,7,47,11,0,32,0,0,0,5,6,1,0,0,1,0,0,0,1,28,0,0,33,259,9,0,4,4,0,16,75,2,8,150,65,0,0,0,0,0
 24-34,0,0,0,0,17.24,0.82,0,44.33,0,1.64,0,1.64,0.82,0,1.64,0,0,0,0,0,0.82,51.71,0,0,23.8,302.08,2.46,0.82,8.21,0,0,31.19,0,0.82,0,6.57,76.34,0,0,9.85,0,1.64
 36-46,0,0,0,0,4.83,0,0,13.7,0,0.81,1.61,6.45,0,0,0,0,0,0,1.61,0,0,45.12,0,1.61,17.72,320.66,2.42,0,1.61,0,0,20.95,0,0.81,0,0,68.48,0,0,8.06,0,0.81
 48-58,0,0,0,0,1.15,0,0,29.84,0.57,0.57,2.3,10.9,0.57,0.57,0.57,0,0,0,0,0,0,45.9,0.57,2.87,11.48,371.83,1.72,0,2.3,0.57,0,6.31,0,0,0,0,51.07,0,1.15,2.3,0,0.57
 60-70,0,0,0,0,0.98,0,0,49.08,0,1.96,3.93,11.78,0.98,0.98,1.96,0.98,0,0.98,0,1.96,0,59.87,0,5.89,2.94,637.99,0,0,3.93,0,0,9.82,0,0,0,0,62.82,0,0.98,4.91,0,0
 72-82,0,0,0,0,4.91,1.96,0,72.64,0,0.98,6.87,30.43,0.98,0,0.98,0,0,1.96,0.98,0.98,1.96,94.24,1.96,7.85,7.85,450.58,0.98,0,4.91,0,0,3.93,0,0,0,0,26.5,0.98,5.89,7.85,0.98,4.91
 84-94,0,0,1.06,0,10.62,2.12,0,65.85,3.19,3.19,1.06,19.12,0,0,0,1.06,1.06,3.19,1.06,0,1.06,55.23,0,3.19,4.25,269.76,0,0,5.31,0,3.19,20.18,0,2.12,0,0,21.24,1.06,1.06,15.93,1.06,0
 96-106,0,0,0,0,12.02,1.09,0,49.18,1.09,1.09,2.19,22.95,1.09,0,1.09,1.09,1.09,1.09,1.09,1.09,0,44.81,1.09,0,8.74,190.16,1.09,3.28,6.56,0,2.19,15.3,0,0,0,0,5.46,3.28,3.28,12.02,2.19,0
108-118,0,0,0,0,6.89,0,0.77,34.47,1.53,1.53,0.77,8.43,0.77,0,0.77,0.77,1.53,6.13,1.53,0.77,0.77,39.83,0.77,0.77,3.83,226.73,1.53,0.77,6.89,0,1.53,16.09,0,0.77,0,0,5.36,0,0.77,9.19,1.53,0.77
120,0,0,0,0,13.72,1.96,0,43.12,0,0,0,19.6,0,0,0,3.92,0,1.96,1.96,0,1.96,27.44,0,0,9.8,264.57,3.92,0,9.8,0,0,27.44,0,0,0,0,3.92,0,5.88,1.96,0,0
