stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,118.6,1106.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,91.94,956.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,6.13,0,0,18.39,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,2.63,0,15.77,0,0,0,39.43,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,228.7,15.77,0,0,97.26,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,25.18,0,6.29,0,25.18,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,232.88,9.44,0,0,75.53,0,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,1,6,97,10,0,14,0,2,0,6,5,1,2,0,5,0,0,3,0,21,0,0,11,130,2,0,2,7,0,11,0,22,9,5,10,50,0,0,2,0,0
 24-34,0.82,0,3.28,5.75,39.4,0.82,0,22.16,0,4.1,2.46,4.1,3.28,0,5.75,0,8.21,1.64,4.93,6.57,0,53.36,1.64,0,25.45,144.47,4.1,6.57,4.93,0,0,45.15,0,0,17.24,0,6.57,45.97,0,0,24.63,0,0.82
 36-46,0,0,0.81,0,17.72,0,0,25.78,0,1.61,1.61,9.67,3.22,0,2.42,0,4.83,3.22,2.42,3.22,0.81,75.73,0,0.81,20.14,132.94,1.61,3.22,9.67,0,0,47.53,0,0,14.5,0,0,42.7,0,0.81,12.89,0.81,0
 48-58,0,0,1.15,0,11.48,0,0,48.2,0,1.72,3.44,36.15,6.89,0,1.15,2.3,1.72,0,2.87,3.44,4.59,135.99,1.72,5.74,18.36,94.68,0.57,2.3,7.46,0,0.57,32.71,0,0,18.36,0.57,0,26.4,0,1.15,16.07,1.15,1.15
 60-70,0,0,2.94,0,22.58,0.98,0,46.13,0,5.89,1.96,84.41,21.59,0,3.93,0.98,7.85,0.98,3.93,4.91,0,180.6,3.93,6.87,18.65,79.5,2.94,3.93,7.85,0,1.96,29.45,0,0,19.63,0,0,23.56,0.98,3.93,11.78,0.98,3.93
 72-82,0,0,14.72,0.98,34.36,2.94,0.98,57.92,0.98,5.89,8.83,167.86,106.02,0,8.83,0.98,8.83,1.96,2.94,18.65,1.96,362.23,2.94,5.89,26.5,105.04,0.98,3.93,20.61,0,1.96,43.19,0,0,33.38,0,0,15.71,1.96,9.82,25.52,8.83,0.98
 84-94,0,0,12.74,2.12,72.22,2.12,4.25,67.97,0,15.93,4.25,92.4,161.43,0,2.12,5.31,14.87,4.25,6.37,38.23,4.25,208.16,6.37,9.56,15.93,72.22,4.25,4.25,8.5,0,3.19,117.89,0,0,66.91,0,0,11.68,4.25,10.62,32.92,13.81,1.06
 96-106,0,0,16.39,2.19,77.59,3.28,2.19,56.83,2.19,9.84,4.37,88.52,265.56,0,12.02,5.46,19.67,3.28,9.84,55.74,0,209.83,5.46,20.76,12.02,81.96,3.28,13.11,21.86,1.09,3.28,85.24,2.19,0,64.48,0,0,14.21,6.56,7.65,36.06,10.93,5.46
108-118,0,0,13.02,2.3,76.6,1.53,4.6,44.43,0,15.32,3.83,78.13,227.49,0,2.3,4.6,8.43,5.36,10.72,87.32,3.06,162.38,3.83,7.66,14.55,99.58,1.53,9.19,18.38,0,0.77,74.3,0,0,54.38,0,0,5.36,3.06,3.06,21.45,8.43,4.6
120,0,0,3.92,0,37.24,5.88,5.88,15.68,1.96,11.76,3.92,54.87,129.35,0,0,1.96,3.92,0,1.96,31.36,1.96,97.99,1.96,7.84,13.72,56.83,7.84,1.96,23.52,0,3.92,45.08,0,0,31.36,0,0,1.96,1.96,3.92,23.52,3.92,1.96
