stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,158.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,79.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,5.26,0,0,0,13.14,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,76.23,5.26,0,0,23.66,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,28.32,0,3.15,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.37,6.29,0,0,107,0,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,2,177,4,0,17,0,1,0,3,2,0,3,0,1,1,1,0,0,18,0,0,16,102,6,0,4,2,0,1,0,17,2,10,44,38,0,0,1,0,0
 24-34,0.82,0,6.57,156.78,1.64,0,26.27,0.82,12.31,2.46,9.85,0,0,2.46,0,0.82,0.82,2.46,0,2.46,82.91,1.64,0,32.83,249.54,12.31,0.82,9.03,0,0.82,2.46,0,0,0.82,4.1,21.34,86.19,0,0,17.24,0,3.28
 36-46,0,0,0,66.06,0,0,22.56,4.03,8.86,1.61,24.98,1.61,0,3.22,0,0,4.03,1.61,0,0,91.04,0.81,0.81,25.78,123.27,8.86,2.42,7.25,0,0,0.81,0,0,0,3.22,0,55.59,0,0,11.28,0,2.42
 48-58,0,0,0,39.59,0,0,26.97,2.3,10.9,4.59,27.54,0,0,4.02,0.57,0,0.57,1.15,0.57,2.3,84.35,0.57,1.15,18.94,59.1,9.18,0.57,8.03,0,1.72,1.72,0,0,0.57,1.15,0,38.44,0,0,6.89,0,4.02
 60-70,0,0,0,70.67,0,0,36.32,4.91,14.72,5.89,50.06,0,0,0.98,0.98,2.94,3.93,0.98,0,0.98,134.47,0,1.96,18.65,48.09,2.94,0,6.87,0,0,0.98,0,0,0.98,0.98,0,9.82,0,2.94,3.93,0,3.93
 72-82,0,0,0,66.75,3.93,0,30.43,5.89,13.74,5.89,53.01,1.96,0,0,0.98,4.91,7.85,2.94,0,0,148.23,0,3.93,13.74,51.05,7.85,0.98,16.69,0,0,1.96,0,0,0,0,0,1.96,0.98,0,10.8,2.94,3.93
 84-94,1.06,0,0,116.82,3.19,0,38.23,5.31,41.42,4.25,35.05,4.25,0,3.19,3.19,4.25,11.68,4.25,2.12,3.19,90.27,1.06,4.25,9.56,30.8,14.87,2.12,15.93,0,1.06,4.25,0,0,2.12,1.06,0,3.19,0,5.31,5.31,4.25,2.12
 96-106,0,0,0,86.33,2.19,2.19,12.02,7.65,28.41,3.28,34.97,3.28,0,2.19,4.37,3.28,15.3,2.19,2.19,2.19,88.52,1.09,2.19,9.84,37.16,2.19,1.09,14.21,0,5.46,3.28,0,0,0,2.19,0,1.09,1.09,1.09,7.65,2.19,5.46
108-118,0,0,0,109.53,4.6,0.77,26.04,3.83,39.83,3.06,29.11,0.77,0,0,3.06,1.53,15.32,1.53,0.77,3.83,71.23,0.77,4.6,13.02,31.4,6.13,2.3,22.21,0,1.53,1.53,0,0,3.06,1.53,0,0.77,0,1.53,10.72,0.77,9.19
120,0,0,0,168.54,0,0,17.64,7.84,37.24,0,43.12,3.92,0,3.92,0,5.88,11.76,1.96,3.92,1.96,64.67,1.96,1.96,19.6,33.32,1.96,7.84,19.6,0,0,5.88,0,0,1.96,3.92,0,0,0,5.88,7.84,1.96,5.88
