stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.89,830.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,747.82,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,6.13,0,79.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,26.29,18.4,0,42.06,0,0,0,76.23,0,0,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,725.52,52.57,0,0,328.59,0,28.92,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,53.5,0,3.15,0,84.97,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,686.04,59.79,0,0,311.55,0,9.44,3.15,9.44,25.18,0,9.44,0,0,0,0,0,0
 14-21,0,0,2,13,221,49,0,50,0,2,0,16,7,2,2,1,8,0,1,1,1,62,0,0,60,540,57,3,11,14,0,68,2,73,4,32,150,217,0,0,15,0,0
 24-34,0.82,0,2.46,4.1,94.4,3.28,0,87.83,0.82,15.6,3.28,29.55,3.28,0,5.75,4.93,15.6,0,5.75,1.64,4.93,114.1,2.46,0,52.53,948.91,17.24,13.13,20.52,0,0,113.28,0,0,9.85,13.13,38.58,270.06,0,0,47.61,0,3.28
 36-46,0,0,0.81,0.81,31.42,0.81,0,173.22,7.25,1.61,5.64,53.17,1.61,0.81,4.83,1.61,6.45,4.03,3.22,0,4.83,158.72,3.22,3.22,40.28,899.13,9.67,17.72,11.28,0,0,98.29,0.81,0,3.22,6.45,0.81,246.53,0,0,20.95,0,4.03
 48-58,0,0,1.15,0,29.84,0.57,0,224.93,6.31,7.46,5.16,76.89,1.72,1.15,5.16,8.03,6.31,4.02,4.59,0,6.89,182.47,1.72,3.44,29.84,542.82,4.59,12.62,7.46,0.57,0.57,68.28,0,0,1.15,5.74,0,154.93,0,1.15,24.67,0.57,7.46
 60-70,0,0,2.94,0,23.56,4.91,0,288.57,5.89,15.7,8.83,76.56,2.94,0,2.94,9.82,7.85,13.74,6.87,1.96,5.89,214.95,2.94,6.87,21.59,493.71,4.91,7.85,9.82,0,0.98,70.67,0,0.98,2.94,7.85,0,96.19,0,4.91,16.69,4.91,12.76
 72-82,0,0,5.89,0,46.14,30.43,0,221.86,5.89,5.89,8.83,98.17,13.74,0,12.76,13.74,14.72,3.93,8.83,0,6.87,295.48,4.91,9.82,35.34,442.73,6.87,13.74,21.6,0,0.98,94.24,0,0,2.94,2.94,0,46.14,5.89,8.83,54.97,9.82,7.85
 84-94,0,0,6.37,0,55.23,13.81,1.06,167.8,6.37,24.43,5.31,64.78,15.93,3.19,2.12,22.3,21.24,14.87,9.56,6.37,20.18,170.99,5.31,8.5,26.55,240.02,7.43,10.62,19.12,0,3.19,246.39,0,0,6.37,5.31,0,21.24,2.12,5.31,41.42,8.5,8.5
 96-106,0,0,10.93,0,92.89,20.76,1.09,131.14,7.65,22.95,10.93,77.59,29.51,0,5.46,29.51,27.32,19.67,16.39,8.74,8.74,226.22,13.11,9.84,22.95,238.24,3.28,15.3,38.25,0,1.09,239.33,0,0,7.65,7.65,0,17.49,15.3,9.84,43.71,8.74,12.02
108-118,0,0,2.3,0,107.23,18.38,6.89,127.15,5.36,23.74,7.66,70.47,19.92,0,5.36,26.81,26.04,30.64,10.72,7.66,9.96,174.64,5.36,6.89,26.04,237.45,8.43,12.26,32.94,0,6.89,172.34,0,0,6.89,4.6,0,15.32,13.79,6.13,29.87,4.6,18.38
120,0,0,0,0,90.15,7.84,0,96.03,11.76,19.6,9.8,50.95,35.28,0,3.92,45.08,21.56,11.76,11.76,1.96,9.8,139.14,11.76,5.88,21.56,276.33,5.88,15.68,9.8,0,1.96,146.98,0,0,3.92,1.96,0,11.76,5.88,1.96,23.52,3.92,7.84
