stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,711.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,10.51,0,2.63,0,0,0,10.51,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,99.89,10.51,0,0,63.09,0,0,5.26,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,12.59,0,0,0,15.73,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,160.5,9.44,0,0,100.7,0,0,0,0,12.59,0,0,0,0,0,0,0
 14-21,0,0,1,1,33,30,0,11,0,1,0,8,1,0,4,2,0,0,0,0,1,37,1,0,33,164,5,0,1,8,0,0,1,19,2,26,89,0,0,3,0,0
 24-34,0,0,3.28,0,10.67,7.39,0,15.6,0,5.75,0.82,4.93,0,0,6.57,2.46,3.28,0.82,0,2.46,0.82,63.21,0,0.82,33.66,351.33,4.93,7.39,4.1,0,0.82,0,0,0,8.21,9.03,134.62,0,0,32.83,0,2.46
 36-46,0,0,0,0,7.25,6.45,0,62.04,0,4.83,1.61,16.92,0,1.61,7.25,2.42,0,0,0,0,1.61,122.46,0,1.61,33.84,833.87,0.81,13.7,1.61,0,0,2.42,1.61,0,0.81,0,226.39,0,0,32.23,0,6.45
 48-58,0,0,1.72,0,5.74,6.31,0,138.86,0,2.87,7.46,36.72,1.15,0.57,5.16,3.44,0,2.3,1.15,2.3,3.44,159.52,2.3,1.72,29.84,784.39,0.57,9.75,2.3,0,1.15,0.57,0,0,0.57,0,200.83,0,1.72,35,0,3.44
 60-70,0,0,0.98,0,18.65,7.85,0,198.27,0,2.94,10.8,38.28,1.96,0,6.87,6.87,0.98,0.98,0,1.96,0,237.53,0,1.96,21.59,800.92,0.98,8.83,0.98,0,4.91,2.94,0,0,0,0,157.04,0,0.98,39.26,2.94,4.91
 72-82,0,0,8.83,0,10.8,31.41,0,271.92,0.98,0.98,9.82,41.23,0,0,6.87,6.87,0,1.96,0,3.93,0.98,344.56,0.98,12.76,25.52,675.38,0.98,15.71,1.96,0,5.89,0,0,0,0.98,0,71.66,0.98,6.87,83.44,4.91,2.94
 84-94,0,0,8.5,0,18.05,22.3,4.25,159.31,0,2.12,11.68,32.92,3.19,0,3.19,8.5,1.06,6.37,0,3.19,2.12,227.28,1.06,12.74,30.8,379.15,0,7.43,3.19,0,4.25,3.19,0,0,0,0,44.61,3.19,13.81,53.1,13.81,4.25
 96-106,0,0,3.28,0,28.41,25.14,1.09,110.38,1.09,8.74,7.65,33.88,4.37,1.09,10.93,8.74,2.19,1.09,1.09,4.37,3.28,204.36,3.28,9.84,6.56,321.3,0,10.93,6.56,0,10.93,3.28,0,0,0,0,27.32,0,9.84,73.22,8.74,3.28
108-118,0.77,0,3.83,0,25.28,16.85,0.77,91.15,0.77,5.36,12.26,28.34,9.96,0,2.3,6.89,1.53,9.19,0.77,16.09,0.77,165.45,0,9.19,12.26,310.22,1.53,10.72,3.06,0,7.66,3.06,0,0,0.77,0,13.02,1.53,6.89,43.66,2.3,4.6
120,0,0,3.92,0,21.56,27.44,5.88,64.67,0,1.96,3.92,9.8,13.72,0,1.96,7.84,1.96,0,1.96,11.76,0,141.1,3.92,5.88,5.88,313.57,0,3.92,1.96,0,7.84,0,0,0,0,0,9.8,1.96,13.72,41.16,5.88,3.92
