stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
 14-21,1,0,2,13,186,69,0,202,0,0,0,24,7,5,1,1,2,0,0,2,6,72,0,0,68,1523,18,5,21,29,0,3,2,168,6,4,239,410,0,0,2,0,3
 24-34,0,0.82,0.82,4.93,29.55,5.75,0,184.69,0,0,1.64,20.52,3.28,0.82,2.46,3.28,4.1,2.46,1.64,2.46,2.46,76.34,0.82,0.82,28.73,1126.21,2.46,15.6,13.13,0,0,8.21,0,0,7.39,1.64,27.09,229.02,0,0,13.13,0,3.28
 36-46,0,0,1.61,0.81,13.7,2.42,0,244.92,0.81,0,1.61,41.09,3.22,0,0.81,1.61,0.81,3.22,0.81,2.42,0,80.57,0.81,1.61,19.34,878.18,0,5.64,8.86,0,0,10.47,0.81,0,1.61,0,0.81,187.72,0,0,9.67,0,0.81
 48-58,0,0,0,0,14.35,1.15,0,436.09,0,1.15,4.59,110.74,0.57,0,1.15,5.74,0.57,2.3,1.72,5.16,1.15,128.53,1.15,5.74,30.41,836.03,1.72,6.89,5.74,0.57,0,8.61,0,0,0.57,0.57,0,200.83,0,0,5.16,0.57,2.87
 60-70,0,0,1.96,0,9.82,0.98,0,437.76,0.98,0,4.91,80.48,4.91,0.98,0,4.91,0,1.96,1.96,3.93,0,103.06,0,2.94,15.7,692.95,2.94,4.91,2.94,0,1.96,10.8,0,0,3.93,0,0,82.45,0,0,9.82,0,0.98
 72-82,0,0,3.93,0,19.63,2.94,0,485.92,0.98,0,11.78,137.43,10.8,0,5.89,5.89,0.98,0,3.93,4.91,0,205.17,2.94,7.85,30.43,754.9,3.93,16.69,11.78,0,0.98,14.72,0,0,1.96,0.98,0,49.08,1.96,4.91,19.63,1.96,1.96
 84-94,0,0,3.19,0,23.36,13.81,3.19,371.71,3.19,5.31,9.56,95.58,13.81,0,1.06,14.87,6.37,3.19,3.19,5.31,2.12,121.07,0,7.43,23.36,385.52,1.06,7.43,13.81,0,1.06,44.61,0,0,4.25,0,0,29.74,8.5,4.25,20.18,3.19,3.19
 96-106,0,0,4.37,0,38.25,14.21,0,225.13,1.09,1.09,5.46,73.22,9.84,0,1.09,18.58,7.65,2.19,3.28,7.65,0,112.56,3.28,8.74,22.95,323.48,0,14.21,9.84,0,0,55.74,0,0,4.37,0,0,10.93,1.09,2.19,15.3,2.19,4.37
108-118,0,0,0,0,44.43,15.32,4.6,197.62,0,7.66,6.13,69.7,9.96,0,0.77,19.92,5.36,4.6,4.6,6.89,0.77,94.98,1.53,3.06,35.23,384.51,1.53,7.66,6.89,0,2.3,32.17,0,0,0.77,0.77,0,14.55,1.53,0.77,16.85,3.83,3.83
120,0,0,0,0,45.08,25.48,0,156.78,1.96,7.84,7.84,56.83,13.72,0,0,19.6,9.8,5.88,1.96,3.92,0,56.83,0,5.88,27.44,378.24,3.92,5.88,11.76,0,1.96,41.16,0,0,0,0,0,13.72,1.96,0,15.68,5.88,0
