stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,56.65,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,550.72,0,0,0,22.03,0,6.29,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,6,486,15,0,457,0,1,0,1,19,0,7,0,3,0,0,0,2,151,1,0,82,352,0,2,192,1,0,20,2,49,2,7,18,0,0,0,0,1
 24-34,0,0,0,8.21,100.97,2.46,0,513.86,0,4.1,0,2.46,9.85,1.64,12.31,0,0,0,0,8.21,36.12,237.23,0,0.82,54.18,286.48,0.82,0,130.52,0,0,13.13,0,14.78,0.82,0.82,26.27,0,0,3.28,0,9.85
 36-46,0,0,0,1.61,33.03,0,0,512.41,0,3.22,7.25,1.61,6.45,0,12.09,0,0.81,9.67,0.81,14.5,25.78,254.59,0,6.45,22.56,130.52,0,0,72.51,0,1.61,2.42,0,8.86,0,0,53.98,0,0,0.81,0,8.86
 48-58,0.57,0,0,0.57,31.56,0.57,0,876.2,0,1.15,12.05,7.46,1.15,0.57,6.89,1.15,0.57,21.23,0,11.48,26.97,302.4,0,8.61,33.85,172.14,0,0,74.02,0,4.59,4.59,0,5.16,0.57,0,67.71,0,1.15,2.3,1.72,21.23
 60-70,0.98,0,0,0,39.26,0,0,1204.33,0,2.94,9.82,25.52,0,0,4.91,0.98,0,31.41,0,4.91,13.74,299.36,0,16.69,23.56,146.25,0,0,37.3,0,7.85,0,0,5.89,0,0,28.46,5.89,8.83,0.98,1.96,14.72
 72-82,0,0,0.98,1.96,24.54,3.93,0.98,1408.68,0,0.98,18.65,57.92,3.93,0,7.85,0.98,0,35.34,0,3.93,15.71,436.84,0,11.78,24.54,167.86,0,0,89.33,0,5.89,4.91,0,8.83,0,0,17.67,14.72,19.63,1.96,18.65,16.69
 84-94,0,0,1.06,1.06,25.49,1.06,0,915.48,1.06,6.37,10.62,61.6,2.12,2.12,5.31,2.12,3.19,58.41,0,8.5,24.43,291,0,21.24,13.81,129.57,1.06,0,110.45,0,9.56,6.37,0,23.36,0,0,15.93,48.85,9.56,1.06,11.68,12.74
 96-106,0,0,0,1.09,34.97,2.19,0,657.89,4.37,10.93,8.74,59.01,6.56,0,9.84,3.28,2.19,39.34,0,6.56,15.3,302.72,2.19,4.37,18.58,136.61,1.09,2.19,135.51,0,8.74,9.84,0,14.21,0,0,5.46,97.26,14.21,6.56,15.3,9.84
108-118,0,0,0,6.89,20.68,0.77,0.77,486.39,3.06,13.02,6.89,30.64,4.6,0,6.13,3.83,0.77,76.6,0,7.66,21.45,238.21,0,3.83,9.96,106.47,1.53,2.3,106.47,0,4.6,6.13,0,26.04,0,0,6.13,124.09,6.89,3.06,10.72,14.55
120,0,0,0,1.96,21.56,0,0,390,0,7.84,13.72,31.36,3.92,0,11.76,0,1.96,43.12,0,1.96,7.84,176.38,0,5.88,15.68,117.59,3.92,0,90.15,0,3.92,11.76,0,13.72,0,0,7.84,33.32,9.8,5.88,11.76,15.68
