stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,184.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,239.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,31.54,0,26.29,0,0,168.24,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,854.33,52.57,0,0,220.81,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,59.79,0,3.15,144.76,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,805.62,47.2,0,0,286.37,0,0,0,3.15,22.03,0,0,3.15,0,0,0,0,0
 14-21,0,0,1,3,45,17,13,0,1,0,6,8,0,0,0,1,0,0,0,0,37,0,0,18,336,3,2,1,12,0,0,0,13,0,0,8,169,0,0,3,0,0
 24-34,0,0.82,0.82,0.82,13.13,1.64,42.68,0,0,1.64,11.49,0,0,3.28,3.28,0,0,0.82,0.82,0,54.18,0,0.82,15.6,741.23,3.28,8.21,3.28,0,0,0.82,0,0,0,0,2.46,144.47,0,0,6.57,0,0.82
 36-46,0,0,0,0,2.42,0.81,125.68,0,0.81,1.61,31.42,0,0,0.81,0,0,0,0,0,0,62.84,0,3.22,10.47,820.17,1.61,4.03,2.42,0,0,0.81,0,0,0.81,0,0,174.02,0,0.81,9.67,0,0
 48-58,0,0,0,0,6.89,0.57,259.93,0,0.57,3.44,44.18,0,0,0.57,1.72,0.57,0,1.15,0,0,95.25,1.15,2.87,10.9,749.96,0.57,2.87,1.72,0,0,0.57,0,0,0.57,0,0,144.03,0,0,5.74,0,0.57
 60-70,0,0,0.98,0,1.96,0,263.05,0.98,0.98,2.94,24.54,0,0,0.98,3.93,1.96,0,0,0,0,72.63,0,1.96,9.82,577.13,0,4.91,2.94,0,0.98,0.98,0,0,0,0,0,90.3,0,0.98,6.87,0,0
 72-82,0,0,0.98,0,5.89,0,204.19,0,0,2.94,43.19,3.93,0,3.93,6.87,0.98,1.96,0.98,0,0.98,125.65,0,3.93,2.94,465.31,0,2.94,2.94,0,1.96,0.98,0,0,0,0,0,39.27,0.98,0,11.78,3.93,0.98
 84-94,0,0,2.12,0,7.43,1.06,125.32,0,1.06,2.12,23.36,3.19,0,1.06,16.99,1.06,0,1.06,0,0,74.34,0,2.12,4.25,189.04,2.12,1.06,3.19,0,1.06,5.31,0,0,1.06,0,0,16.99,3.19,2.12,10.62,1.06,1.06
 96-106,0,0,0,0,12.02,0,86.33,0,1.09,0,14.21,4.37,0,3.28,13.11,2.19,0,0,0,0,63.39,2.19,2.19,2.19,147.53,3.28,1.09,4.37,0,0,5.46,0,0,0,1.09,0,10.93,2.19,1.09,7.65,4.37,0
108-118,0,0,0,0,8.43,0,52.09,0,0,2.3,10.72,0,0,1.53,9.96,1.53,0,1.53,0,0.77,42.13,0.77,1.53,1.53,181.53,1.53,0,0.77,0,3.06,0,0,0,0,0,0,6.89,0.77,3.83,8.43,0,0
120,0,0,0,0,11.76,3.92,43.12,1.96,5.88,0,9.8,0,0,1.96,21.56,0,1.96,3.92,0,0,25.48,0,1.96,3.92,137.18,0,7.84,0,0,0,1.96,0,0,0,1.96,0,1.96,1.96,1.96,13.72,3.92,0
