stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,65.89,751.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,471.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,7.89,0,18.4,0,0,0,42.06,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,220.81,26.29,0,0,99.89,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,15.73,0,25.18,0,0,0,37.76,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,512.96,66.09,0,0,116.44,0,3.15,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,6,5,49,8,0,46,0,0,0,18,1,0,1,0,0,0,0,0,0,33,0,0,19,665,54,7,5,9,0,0,3,9,0,0,10,364,0,0,5,0,0
 24-34,0,0,4.93,0.82,18.06,1.64,0,105.89,0,2.46,1.64,17.24,0,0,2.46,0,1.64,0,0,1.64,2.46,60.74,0,0,29.55,1913.42,13.95,27.91,4.93,0,0,4.1,0.82,2.46,0,0,5.75,519.6,0,0,9.03,0,0.82
 36-46,0,0,4.03,0,8.06,0.81,0,257.01,0,0,2.42,42.7,0,0,4.03,0.81,0,0,0,0.81,3.22,60.43,0.81,2.42,28.2,3030.12,12.89,42.7,4.03,0,0,6.45,0.81,0.81,0,0,0,570.41,0,0,10.47,0,0
 48-58,0,0,2.3,0,17.21,0.57,0,858.99,1.72,2.3,5.74,95.25,0,0,2.3,2.3,0.57,1.15,0.57,1.15,2.3,87.79,1.15,6.31,11.48,3699.89,5.74,25.82,3.44,0.57,0,6.31,0,0,0.57,0.57,0,602.5,0,0.57,7.46,0,4.02
 60-70,0.98,0,1.96,0,12.76,1.96,0,2054.33,0,4.91,4.91,109.93,1.96,0,2.94,2.94,0.98,0.98,1.96,1.96,0.98,106,0,8.83,8.83,5112.75,1.96,38.28,8.83,0,0.98,14.72,0,0,2.94,0,0,584.99,0,5.89,5.89,0.98,7.85
 72-82,0,0,2.94,0,56.94,15.71,0,2792.83,0,0.98,11.78,197.31,5.89,0,5.89,7.85,0,3.93,5.89,1.96,0.98,222.84,0,7.85,16.69,4458.71,4.91,65.77,7.85,0,0.98,9.82,0,0,0,0,0,374.99,2.94,7.85,20.61,6.87,7.85
 84-94,0,0,7.43,0,76.47,7.43,0,1910.61,3.19,5.31,6.37,166.74,5.31,0,2.12,4.25,1.06,7.43,3.19,1.06,1.06,135.94,0,12.74,16.99,2221.78,2.12,41.42,10.62,0,2.12,11.68,0,0,2.12,0,0,192.23,4.25,5.31,11.68,1.06,2.12
 96-106,0,0,10.93,0,64.48,14.21,2.19,1572.61,2.19,4.37,7.65,162.83,4.37,0,8.74,6.56,0,6.56,2.19,2.19,1.09,116.93,2.19,10.93,10.93,1874.23,5.46,87.43,4.37,0,1.09,21.86,0,0,0,0,0,107.1,1.09,3.28,6.56,3.28,6.56
108-118,0,0,4.6,0,37.53,1.53,1.53,1118.31,1.53,3.83,5.36,107.23,4.6,0,3.06,1.53,3.83,3.06,0,3.06,3.83,83.49,0.77,5.36,6.13,2548.36,3.83,45.19,4.6,0,0.77,9.96,0,0,1.53,0.77,0,72,6.89,2.3,19.15,3.83,1.53
120,0,0,0,0,50.95,13.72,1.96,997.53,0,5.88,13.72,109.75,11.76,0,5.88,7.84,0,3.92,1.96,3.92,0,86.23,0,3.92,15.68,2959.28,3.92,35.28,11.76,0,3.92,17.64,0,0,1.96,1.96,0,99.95,0,1.96,15.68,7.84,1.96
