stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,421.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,5.26,0,0,0,31.54,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,160.35,10.51,0,0,70.98,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,9.44,0,0,0,15.73,0,0,0,0,0,6.29,0,0,0,0,0,3.15,0,0,0,0,0,210.85,31.47,0,0,75.53,0,0,0,0,15.73,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,1,37,17,0,8,0,2,0,1,5,0,1,0,1,0,0,0,1,18,0,0,15,100,7,1,1,4,0,6,1,15,2,0,29,58,0,0,2,0,0
 24-34,0,0,4.93,1.64,25.45,4.1,0,36.12,0,5.75,2.46,6.57,0,0,1.64,0.82,2.46,0.82,1.64,0.82,0.82,41.04,0.82,0,18.88,270.06,4.1,9.03,6.57,0,0,15.6,0,0,1.64,0,7.39,89.47,0,0,18.88,0,0
 36-46,0,0,2.42,0,4.83,4.83,0,68.48,0.81,4.03,3.22,31.42,0,0,4.83,0.81,0.81,0,2.42,0,2.42,72.51,1.61,0,20.14,377.05,3.22,6.45,2.42,0,0,18.53,0,0,0,0,0,140.99,0,0.81,8.86,0,1.61
 48-58,0,0,0.57,0,6.89,17.21,0,129.11,1.15,3.44,4.59,42.46,0,0,2.87,0.57,2.3,1.15,4.02,0,1.15,114.19,0.57,2.3,24.1,404.53,2.87,6.31,4.02,0,0,20.08,0,0,0.57,0.57,0,131.4,0,1.15,10.9,0.57,0.57
 60-70,0,0,0,0,12.76,20.61,0,207.1,0.98,3.93,1.96,66.74,0.98,0,1.96,0.98,0.98,1.96,2.94,0,1.96,178.64,0,6.87,15.7,420.09,0,7.85,8.83,0,2.94,21.59,0,0,0.98,0.98,0,98.15,0.98,4.91,18.65,0.98,0.98
 72-82,0,0,0.98,0,21.6,78.53,0,250.32,0,0.98,13.74,116.82,3.93,0,1.96,6.87,1.96,5.89,3.93,0,1.96,267.01,0.98,9.82,30.43,446.66,2.94,15.71,19.63,0,0.98,20.61,0,0,1.96,0,0,54.97,3.93,7.85,33.38,1.96,0
 84-94,0,0,2.12,0,37.17,75.4,0,173.11,2.12,9.56,8.5,84.96,1.06,1.06,3.19,3.19,4.25,7.43,3.19,0,5.31,177.36,4.25,8.5,21.24,206.04,3.19,10.62,18.05,0,5.31,64.78,0,0,0,1.06,0,39.3,1.06,6.37,28.68,3.19,0
 96-106,0,0,2.19,0,41.53,90.71,0,126.77,0,8.74,8.74,85.24,7.65,0,5.46,13.11,6.56,10.93,10.93,0,2.19,162.83,3.28,9.84,14.21,186.88,5.46,17.49,26.23,0,2.19,52.46,0,0,1.09,0,0,24.04,3.28,6.56,41.53,12.02,0
108-118,0,0,1.53,0,42.89,61.28,3.06,99.58,1.53,12.26,4.6,79.66,0.77,0,2.3,7.66,6.13,9.96,3.06,3.83,2.3,118.72,0.77,9.19,14.55,229.02,3.83,12.26,16.85,0,0.77,32.94,0,0,1.53,0.77,0,10.72,5.36,4.6,21.45,2.3,0.77
120,1.96,0,1.96,0,37.24,48.99,0,58.79,0,15.68,3.92,68.59,1.96,0,1.96,7.84,9.8,7.84,3.92,0,1.96,82.31,0,3.92,7.84,158.74,5.88,7.84,5.88,0,0,27.44,0,0,1.96,0,0,15.68,3.92,3.92,15.68,1.96,0
