stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.98,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,3.15,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,103.85,9.44,0,0,25.18,0,0,3.15,0,9.44,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,4,30,10,0,14,0,0,0,7,1,0,0,0,1,0,0,0,0,21,0,0,19,221,1,0,3,6,0,3,1,16,1,0,23,83,0,0,1,0,0
 24-34,0,0,1.64,0.82,21.34,0.82,0,44.33,0,0,0,11.49,2.46,0,4.1,1.64,0.82,1.64,0.82,2.46,0.82,50.89,0,0.82,21.34,324.24,2.46,0,4.1,0,0,9.85,0,0,0.82,0,4.1,82.91,0,0,19.7,0,0
 36-46,0,0,0.81,0,6.45,2.42,0,63.65,0,0,0,16.11,0,0,2.42,0.81,0,1.61,0.81,0,1.61,33.03,0,0.81,8.86,174.83,1.61,2.42,0,0,0,9.67,0,0,0.81,0.81,0,55.59,0,0,9.67,0,2.42
 48-58,0.57,0,0,0,4.59,0,0,56.81,0.57,1.72,2.3,25.82,0,0,0.57,1.72,0.57,1.15,0.57,0,0.57,47.05,0.57,3.44,9.75,96.97,0.57,0,1.72,0,0,4.59,0,0,0.57,0,0,24.1,0,0,8.03,0,1.72
 60-70,0,0,0,0,7.85,0.98,0,76.56,0.98,2.94,3.93,21.59,2.94,0,2.94,2.94,0,2.94,0.98,0.98,1.96,68.71,0,0.98,8.83,63.8,0,0.98,3.93,0,0.98,2.94,0,0,0.98,0,0,16.69,0,0,9.82,0,1.96
 72-82,0,0,1.96,0,12.76,0,0,34.36,0.98,0.98,5.89,36.32,3.93,0,0.98,2.94,2.94,0,2.94,0.98,0.98,92.28,1.96,3.93,11.78,50.06,0,1.96,3.93,0,0,6.87,0,0,0,0,0,3.93,0.98,2.94,14.72,4.91,0.98
 84-94,0,0,0,0,19.12,2.12,0,29.74,1.06,0,7.43,24.43,5.31,0,0,13.81,1.06,3.19,2.12,3.19,0,60.54,0,5.31,6.37,42.48,1.06,1.06,5.31,0,1.06,24.43,1.06,0,4.25,0,0,3.19,0,1.06,29.74,2.12,1.06
 96-106,0,0,1.09,0,15.3,0,1.09,29.51,0,3.28,2.19,29.51,4.37,0,4.37,6.56,2.19,5.46,4.37,1.09,3.28,48.09,0,1.09,10.93,54.64,0,3.28,4.37,0,0,28.41,1.09,0,0,1.09,0,1.09,0,2.19,19.67,2.19,2.19
108-118,0,0,0.77,0,26.04,3.06,0,22.21,0,6.89,3.06,39.06,3.06,0,1.53,9.19,6.13,2.3,3.06,1.53,1.53,53.62,2.3,4.6,14.55,54.38,2.3,1.53,4.6,0,0,22.21,0,0,0.77,0,0,0.77,0,2.3,14.55,3.06,3.06
120,0,0,1.96,0,29.4,3.92,0,29.4,0,3.92,0,45.08,3.92,0,1.96,11.76,3.92,0,0,3.92,0,56.83,1.96,5.88,21.56,60.75,3.92,3.92,5.88,0,1.96,15.68,0,0,0,0,0,3.92,0,0,11.76,0,0
