stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.53,184.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,116.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,2.63,0,0,0,5.26,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,76.23,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,6.29,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.26,0,0,0,31.47,0,3.15,0,15.73,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,161,13,0,5,0,0,0,12,1,0,12,0,1,0,1,1,0,51,0,0,22,178,14,6,2,8,0,3,6,4,20,50,173,0,0,1,0,0
 24-34,0,0,3.28,0,101.79,1.64,0,28.73,0,0.82,1.64,38.58,0,0,20.52,2.46,0.82,1.64,17.24,0.82,10.67,104.25,0.82,0,54.18,868.47,33.66,30.37,5.75,0.82,0.82,11.49,0,10.67,18.88,8.21,302.9,0,0,6.57,0,1.64
 36-46,0,0,0.81,0,49.95,1.61,0,45.92,0.81,3.22,4.83,130.52,0,0,13.7,3.22,0,0,12.09,0,24.98,165.97,0.81,5.64,27.39,1747.5,31.42,33.03,12.09,0,0.81,28.2,0,5.64,6.45,0,371.41,0,0,8.06,0,2.42
 48-58,0.57,0,1.15,0,50.49,0.57,0,188.21,1.72,7.46,11.48,230.67,0,0,10.9,5.16,0,2.3,10.33,0.57,22.95,200.83,1.15,13.2,23.53,1775.93,35.58,17.79,9.18,0,1.15,40.74,0,2.3,6.31,0,359.78,0,0.57,7.46,0,5.16
 60-70,0,0,0,0,74.6,0.98,0,457.39,3.93,14.72,10.8,406.35,0.98,0.98,4.91,11.78,0,1.96,11.78,1.96,11.78,261.08,0.98,11.78,16.69,2385.1,18.65,11.78,7.85,0,9.82,119.75,0,1.96,6.87,0,342.55,0,7.85,1.96,2.94,8.83
 72-82,0,0,2.94,0.98,86.39,5.89,0,512.43,1.96,11.78,15.71,551.69,0.98,1.96,7.85,12.76,2.94,7.85,16.69,0.98,10.8,267.99,8.83,19.63,21.6,1480.35,20.61,27.49,16.69,0,6.87,215.97,0,4.91,3.93,0,174.74,0.98,4.91,12.76,7.85,1.96
 84-94,0,0,2.12,0,173.11,2.12,0,303.74,3.19,26.55,10.62,347.29,5.31,1.06,9.56,16.99,8.5,5.31,18.05,0,22.3,218.78,5.31,14.87,14.87,750.86,30.8,26.55,13.81,0,4.25,565,0,7.43,3.19,0,112.58,2.12,5.31,5.31,7.43,12.74
 96-106,0,0,0,0,202.18,9.84,0,316.93,7.65,25.14,14.21,346.43,12.02,0,10.93,18.58,10.93,3.28,21.86,2.19,9.84,201.08,15.3,15.3,16.39,602.16,16.39,59.01,26.23,0,10.93,651.34,0,6.56,3.28,0,62.29,2.19,4.37,14.21,10.93,5.46
108-118,0,0,1.53,0.77,249.7,2.3,0.77,244.34,6.13,53.62,9.96,311.75,6.13,0,5.36,19.15,17.62,9.19,26.04,0,8.43,160.85,6.89,15.32,13.79,684,29.11,33.7,26.81,0,6.13,548.43,0,3.83,6.13,0,44.43,3.83,3.83,5.36,6.89,13.79
120,1.96,0,1.96,0,288.09,5.88,0,219.5,7.84,54.87,15.68,305.73,3.92,0,5.88,25.48,15.68,3.92,13.72,3.92,5.88,150.9,7.84,11.76,11.76,819.19,25.48,29.4,29.4,0,0,491.91,0,1.96,0,0,45.08,1.96,3.92,9.8,0,3.92
