stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,144.96,2556.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.96,0,0,0,0,0,0,0,0,0,0,0
  5-6,49.04,974.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,12.26,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,5.26,0,13.14,0,0,52.57,0,0,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,260.24,15.77,0,0,97.26,0,39.43,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,22.03,0,3.15,25.18,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,330.43,25.18,0,0,81.82,0,3.15,3.15,3.15,6.29,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,1,27,3,5,0,1,0,4,1,0,1,0,0,0,0,0,0,15,0,0,6,60,2,0,1,1,0,35,1,10,0,3,9,36,0,0,1,0,1
 24-34,0,0,0.82,0.82,20.52,0.82,12.31,0,1.64,0.82,0.82,0,0,2.46,0.82,1.64,0.82,3.28,0,0.82,9.03,0,0,4.1,86.19,4.1,2.46,2.46,0,0,111.64,0,0,1.64,1.64,1.64,35.3,0,0,14.78,0,1.64
 36-46,0,0,0,0,12.89,0,16.11,0.81,0.81,0,1.61,0,0,0.81,0.81,0,0.81,2.42,0,0,14.5,1.61,1.61,4.03,85.4,2.42,4.83,3.22,0,0,56.4,0,0,0,0.81,0,18.53,0,0,8.06,0,0
 48-58,0,0.57,0.57,0.57,7.46,0,18.36,0.57,4.02,3.44,13.2,0,0,1.15,0,0,0,1.15,0,0.57,22.38,1.15,1.15,5.16,65.99,1.15,0.57,4.02,0,0,22.95,0,0,0,0,0,20.08,0,0.57,9.18,0,0
 60-70,0,0,0,0,29.45,0.98,47.11,0,7.85,4.91,25.52,0.98,0.98,2.94,1.96,0,1.96,1.96,0.98,0,37.3,0,1.96,1.96,85.39,0.98,3.93,4.91,0,0.98,31.41,0,0,0.98,0,0,10.8,0,3.93,15.7,0.98,0.98
 72-82,0,0,0.98,0,20.61,1.96,28.47,0.98,5.89,0.98,16.69,2.94,0,1.96,3.93,0,0.98,1.96,0,0,53.01,1.96,0.98,1.96,53.01,0.98,1.96,7.85,0,0.98,26.5,0.98,0,0.98,0,0,3.93,0,1.96,32.39,5.89,0
 84-94,0,0,0,0,41.42,1.06,36.11,1.06,7.43,1.06,12.74,3.19,0,1.06,7.43,5.31,0,4.25,2.12,0,30.8,1.06,3.19,0,26.55,0,3.19,4.25,0,0,72.22,0,0,0,0,0,5.31,0,0,24.43,1.06,2.12
 96-106,0,0,2.19,0,28.41,2.19,29.51,2.19,4.37,0,12.02,2.19,0,0,14.21,1.09,0,5.46,0,0,24.04,0,1.09,0,19.67,0,4.37,6.56,0,0,57.92,0,0,0,0,0,5.46,2.19,1.09,12.02,0,0
108-118,0,0,1.53,0,32.94,2.3,22.98,0.77,9.96,0,14.55,6.89,0,0.77,8.43,2.3,0.77,0,1.53,1.53,20.68,0,0,0.77,26.81,0,0.77,6.89,0,0.77,35.23,0,0,0,0,0,0.77,1.53,1.53,15.32,2.3,0
120,0,0,0,0,62.71,1.96,35.28,1.96,7.84,3.92,17.64,7.84,0,0,5.88,1.96,0,3.92,0,0,21.56,1.96,3.92,0,41.16,1.96,7.84,7.84,0,0,39.2,0,0,0,0,0,0,1.96,0,15.68,0,0
