stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,724.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,226.8,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,10.51,0,0,0,18.4,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,155.09,5.26,0,0,57.83,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,18.88,0,0,0,9.44,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,135.32,6.29,0,0,50.35,0,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,19,4,0,6,0,1,0,3,2,1,0,0,3,0,0,0,0,7,0,0,5,76,5,1,2,3,0,3,1,8,0,0,10,26,0,0,2,0,0
 24-34,0,0,0.82,0,11.49,1.64,0,17.24,0,1.64,0.82,1.64,1.64,0,0,0,5.75,0,0,0,1.64,20.52,0,0,6.57,217.53,1.64,4.1,4.1,0,0,20.52,0,0,0.82,0,7.39,57.46,0,0,5.75,0,1.64
 36-46,0,0,0.81,0,7.25,0,0,44.31,1.61,1.61,2.42,10.47,0.81,0,0,0,3.22,0,1.61,0.81,0.81,25.78,0.81,1.61,8.86,240.09,1.61,6.45,1.61,0,0,39.48,0,0,1.61,0.81,0.81,66.87,0,0,3.22,0,2.42
 48-58,0,0,0.57,0,5.74,0,0,77.46,1.15,1.15,1.72,28.12,2.3,0.57,1.72,1.72,2.3,1.15,0.57,1.15,1.72,41.31,1.15,1.15,10.33,193.37,2.3,4.59,2.87,0,0,21.8,0,0,0,0,0,59.68,0,0.57,2.87,0,1.72
 60-70,0,0,0,0,10.8,0.98,0,127.6,0.98,3.93,2.94,27.48,0.98,0,0,4.91,1.96,0,2.94,0,0,75.58,0,1.96,5.89,155.08,0,10.8,0.98,0,0,31.41,0,0,0.98,0,0,24.54,0.98,0.98,3.93,0,3.93
 72-82,0,0,1.96,0.98,11.78,0.98,0,111.91,0,0.98,3.93,29.45,7.85,0,0,1.96,3.93,0,4.91,0.98,0,90.31,0.98,0,6.87,160.01,0,1.96,6.87,0,0.98,22.58,0,0,1.96,0,0,23.56,0.98,0.98,10.8,0,2.94
 84-94,0,0,0,0,29.74,3.19,0,81.78,3.19,6.37,2.12,18.05,10.62,2.12,1.06,9.56,5.31,2.12,1.06,1.06,5.31,42.48,5.31,1.06,6.37,80.71,1.06,5.31,4.25,0,0,100.89,0,0,0,1.06,0,8.5,4.25,2.12,10.62,0,1.06
 96-106,0,0,3.28,0,33.88,4.37,1.09,57.92,1.09,4.37,0,26.23,13.11,0,1.09,8.74,7.65,3.28,6.56,4.37,1.09,43.71,2.19,3.28,7.65,61.2,1.09,3.28,3.28,0,1.09,77.59,0,0,2.19,1.09,0,7.65,4.37,1.09,5.46,0,1.09
108-118,0,0,3.06,0.77,29.11,3.06,1.53,55.15,3.06,3.83,0.77,24.51,11.49,0,0,11.49,5.36,0.77,2.3,1.53,0,40.6,1.53,1.53,5.36,88.85,0.77,2.3,4.6,0,0.77,52.85,0,0,1.53,1.53,0,3.06,4.6,2.3,6.89,0,3.06
120,0,0,1.96,0,33.32,3.92,0,50.95,0,7.84,1.96,15.68,11.76,0,0,15.68,5.88,0,1.96,0,1.96,41.16,5.88,1.96,5.88,92.11,1.96,0,1.96,0,0,68.59,0,0,0,0,0,1.96,5.88,0,13.72,1.96,0
