stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,55.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,2.63,0,0,23.66,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,465.28,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,15.73,0,0,44.06,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,2029.8,12.59,0,0,50.35,0,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,53,1012,4,615,0,1,0,37,1,2,11,0,18,0,0,0,0,220,2,0,108,2056,3,0,6,3,0,2,0,9,4,0,15,177,0,0,0,0,0
 24-34,0.82,0,0,56.64,342.3,4.93,588.55,0,4.93,0.82,68.13,16.42,0.82,30.37,0,0,0.82,1.64,10.67,0.82,268.42,3.28,3.28,138.72,2569.28,18.06,2.46,27.91,0.82,2.46,4.1,0,0,15.6,2.46,4.1,394.83,0,0,2.46,0,0.82
 36-46,0,0,0,6.45,141.8,0,257.01,0.81,3.22,1.61,117.63,29.81,0,29,2.42,0,0,0.81,12.09,0.81,194.97,2.42,8.06,95.87,1397.03,13.7,0.81,30.62,0,1.61,2.42,0,0,7.25,0,0,265.07,0,1.61,2.42,0,1.61
 48-58,0.57,0,0,1.15,103.28,0,90.66,0.57,12.05,2.3,155.5,47.05,0,21.23,0,0,1.15,0,5.16,0.57,228.95,0.57,5.74,60.82,444.7,12.62,0,47.05,0,4.59,1.72,0,0,1.72,0,0,72.87,0,0.57,1.15,0,0
 60-70,0,0,0,0,43.19,0,36.32,0,8.83,2.94,91.28,59.87,0,12.76,0.98,0,0,0,2.94,0,374.94,0,3.93,50.06,211.03,12.76,0.98,57.91,0,4.91,0.98,0,0,2.94,0,0,11.78,0,4.91,1.96,0,1.96
 72-82,0,0,2.94,1.96,15.71,0,68.72,0,1.96,0.98,91.29,87.37,0,4.91,0,0,1.96,0,2.94,0.98,429.97,0.98,3.93,52.03,193.39,13.74,0,72.64,0,3.93,0.98,0,0,0,0,0,4.91,0.98,4.91,0,0,0.98
 84-94,0,0,0,6.37,25.49,1.06,83.9,0,5.31,0,58.41,172.05,0,4.25,1.06,1.06,0,0,6.37,0,391.89,0,7.43,39.3,158.24,14.87,0,91.34,0,0,3.19,1.06,0,0,0,0,3.19,1.06,4.25,1.06,1.06,0
 96-106,0,0,0,12.02,24.04,2.19,73.22,0,2.19,1.09,66.66,89.61,0,8.74,1.09,0,1.09,1.09,1.09,0,346.43,0,3.28,25.14,160.65,25.14,1.09,112.56,0,1.09,5.46,0,0,3.28,0,0,1.09,0,0,1.09,1.09,0
108-118,1.53,0,0,11.49,12.26,0.77,80.43,0,0,2.3,62.81,49.79,0,3.83,0,0.77,0,0.77,6.13,0,321.7,0.77,6.13,36,216,27.57,3.06,104.17,0,2.3,0.77,0,0,2.3,0,0,1.53,0.77,3.06,0.77,1.53,0
120,1.96,0,0,0,15.68,0,60.75,1.96,3.92,0,39.2,47.03,0,5.88,0,0,1.96,0,9.8,0,288.09,0,7.84,19.6,231.25,45.08,0,90.15,0,3.92,0,0,0,0,0,0,1.96,1.96,1.96,1.96,0,0
