stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.07,935.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,570.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,13.14,0,0,63.09,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,344.36,13.14,0,0,107.78,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,9.44,0,3.15,72.38,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,314.7,6.29,0,0,97.56,0,3.15,3.15,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,7,4,9,0,0,0,3,1,0,0,0,0,0,0,0,1,6,0,0,7,121,1,0,1,1,0,2,0,10,0,0,11,43,0,0,0,0,0
 24-34,0,0,0,0,6.57,1.64,25.45,0,0,0.82,4.93,0,0,0.82,0.82,0.82,0,1.64,0.82,0,20.52,0.82,0,9.03,263.49,0,4.1,0,0,0,8.21,0,1.64,0,0,0.82,60.74,0,0,4.1,0,0
 36-46,0,0,0,0,6.45,0,66.06,0,0.81,0,10.47,0,0,0,0,0.81,0.81,0,0,0,32.23,1.61,0.81,9.67,328.71,0.81,2.42,0,0,0.81,4.83,0,0,0.81,0,0,56.4,0,0,5.64,0,0
 48-58,0,0,0,0,2.87,0,98.69,1.15,0,2.3,16.64,0.57,0,1.15,0,0,0,0,0.57,0,34.43,0.57,0,7.46,258.79,0.57,2.87,1.72,0,0,1.15,0,0,0,0.57,0,50.49,0,0,1.15,0,1.15
 60-70,0,0,0,0,1.96,0,160.97,0.98,2.94,0.98,19.63,0,0.98,0,0.98,0,0,0.98,0.98,0,36.32,0.98,0,4.91,332.74,0,0.98,0.98,0,0,2.94,0,0,0.98,0.98,0,41.22,0,0,0.98,0,0
 72-82,0,0,0.98,0,1.96,6.87,127.62,0,0,1.96,25.52,0.98,0,0,0.98,0.98,0,0.98,0.98,0,48.1,0,0.98,2.94,285.66,0,1.96,0.98,0.98,0,2.94,0,0,0,0,0,22.58,0.98,0,2.94,2.94,0.98
 84-94,0,0,0,0,9.56,6.37,73.28,0,1.06,1.06,12.74,2.12,0,0,2.12,0,0,1.06,0,0,37.17,0,2.12,3.19,144.44,1.06,0,3.19,0,0,6.37,0,0,0,0,0,8.5,0,0,5.31,0,1.06
 96-106,0,0,0,0,7.65,12.02,60.11,0,1.09,0,22.95,2.19,0,2.19,4.37,1.09,0,0,0,0,37.16,0,2.19,5.46,111.47,0,6.56,3.28,0,1.09,6.56,0,0,0,0,0,10.93,2.19,2.19,5.46,2.19,1.09
108-118,0,0,0.77,0,9.96,3.83,34.47,0,3.83,0.77,17.62,0,0,0,3.83,0.77,1.53,0.77,0.77,0,28.34,0,1.53,2.3,134.04,0.77,2.3,0.77,0,0.77,8.43,0,0,3.06,1.53,0,6.13,0.77,0,2.3,0.77,1.53
120,0,0,0,0,9.8,7.84,37.24,1.96,0,3.92,13.72,0,0,0,1.96,1.96,3.92,0,0,0,29.4,1.96,0,1.96,123.47,0,0,1.96,0,0,7.84,0,0,0,0,0,13.72,3.92,0,3.92,0,0
