stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,26.29,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,22.03,0,3.15,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,22.03,0,0,0,40.91,0,0,0,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,14,5,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,17,86,0,34,9,0,0,0,0,4,1,18,192,120,0,0,0,0,0
 24-34,0,0,1.64,0,5.75,0,13.13,0,0.82,0,0.82,0,0,0,0,0.82,0,1.64,0,0,6.57,0.82,0,4.93,251.18,0,31.19,21.34,0,0,5.75,0,0,0.82,4.1,7.39,215.06,0,0,1.64,0,0.82
 36-46,0,0,0.81,0,1.61,0,26.59,0.81,0.81,0,6.45,0,0,0,0.81,0,0,1.61,0,0,3.22,0,0,5.64,344.02,0,10.47,11.28,0,0,0.81,0,0,0,1.61,0,268.29,0,0,1.61,0,1.61
 48-58,0,0,0,0,3.44,0,96.4,0.57,0.57,1.15,29.84,0,0,0.57,0,0.57,0,4.02,0,0,9.75,0,0.57,4.02,343.71,0,5.74,18.94,0.57,0,1.15,0,0,0,0,0,189.36,0,0,2.3,0,1.72
 60-70,0,0,0,0,10.8,0,365.13,0.98,0,0,26.5,0.98,0,0,0.98,0,0,13.74,0,0,15.7,1.96,0,3.93,321.94,0,1.96,25.52,0,0,1.96,0,0,0,0,0,128.58,0.98,1.96,4.91,0,0.98
 72-82,0,0,1.96,0,30.43,1.96,1070.99,0.98,0.98,1.96,48.1,3.93,0,1.96,0.98,0.98,0,24.54,0.98,0,30.43,0,0,2.94,437.82,0,6.87,64.79,0,0.98,2.94,0.98,0,0,0,0,115.84,7.85,1.96,1.96,0,1.96
 84-94,0,0,2.12,0,43.54,2.12,812.46,1.06,1.06,2.12,56.29,2.12,0,1.06,1.06,0,1.06,40.36,1.06,0,21.24,1.06,1.06,1.06,303.74,2.12,4.25,89.21,0,0,7.43,0,0,0,0,0,77.53,21.24,1.06,4.25,1.06,2.12
 96-106,0,0,2.19,0,46.99,4.37,907.06,2.19,3.28,1.09,55.74,4.37,0,4.37,1.09,1.09,1.09,67.76,4.37,1.09,31.69,0,2.19,7.65,303.81,0,7.65,101.63,0,1.09,12.02,2.19,0,0,1.09,0,52.46,49.18,2.19,2.19,2.19,2.19
108-118,0,0,0.77,0.77,21.45,0.77,719.24,1.53,0.77,0.77,50.55,0.77,0,2.3,1.53,0,0.77,44.43,3.06,0,17.62,0,0.77,2.3,265.02,0.77,7.66,78.89,0,0,7.66,0,0,3.83,0,0,31.4,45.19,1.53,5.36,2.3,0
120,0,0,1.96,0,29.4,3.92,789.79,0,1.96,0,74.47,5.88,0,1.96,3.92,0,0,37.24,1.96,0,17.64,0,1.96,7.84,378.24,0,11.76,101.91,0,0,7.84,0,0,1.96,0,0,54.87,11.76,0,3.92,0,0
