stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.89,1146.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,79.69,1403.69,0,6.13,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,30.65,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.69,49.95,0,44.69,0,0,107.78,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,757.07,36.8,0,0,320.7,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,34.62,0,0,113.29,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,720.66,47.2,0,0,295.82,0,0,3.15,3.15,28.32,0,15.73,0,0,0,0,0,0
 14-21,0,0,0,1,22,4,9,0,0,0,1,1,0,0,0,1,0,0,0,0,8,0,0,8,111,1,1,1,4,0,1,0,15,2,1,13,44,0,0,0,0,0
 24-34,0,0,0,0.82,8.21,0.82,12.31,0,0,0.82,0.82,0,0,1.64,0.82,1.64,0,0.82,0.82,1.64,18.88,0,0,8.21,146.11,0.82,0,0.82,0,0,9.03,0,0,1.64,0,0.82,34.48,0,0,3.28,0,0
 36-46,0,0,0,0,2.42,0.81,21.75,0,0,0.81,9.67,0,0,0.81,0,0,0,0,0.81,0,25.78,0,0,0.81,161.13,3.22,1.61,0,0,0,4.83,0.81,0,2.42,0,0,46.73,0,0,2.42,0,0.81
 48-58,0,0,0,0,6.31,0,40.74,0,0.57,1.15,11.48,0,0.57,0.57,0,0,1.15,1.15,0,1.15,18.94,0,0.57,9.75,99.27,1.15,0.57,0,0,0,3.44,0,0,0,0.57,0,20.66,0,0,2.3,0,0
 60-70,0,0,0.98,0,2.94,0,48.09,0,0,1.96,13.74,0.98,0,0,0.98,0,0.98,0.98,0.98,0.98,38.28,0,0,0.98,119.75,0,0.98,2.94,0,0,5.89,0,0,0.98,0,0,24.54,0,0.98,3.93,0.98,3.93
 72-82,0,0,0.98,0,4.91,1.96,38.28,0,2.94,2.94,16.69,1.96,0,0.98,0,0,0,0,0,0.98,33.38,0,0.98,2.94,57.92,0,0,0,0,0,3.93,0,0,0,0,0,2.94,0.98,0.98,4.91,0.98,1.96
 84-94,0,0,0,0,7.43,1.06,31.86,0,0,1.06,12.74,2.12,0,1.06,0,1.06,1.06,0,2.12,2.12,19.12,1.06,2.12,6.37,40.36,0,0,1.06,0,0,10.62,0,0,3.19,1.06,0,8.5,0,0,5.31,0,0
 96-106,0,0,0,0,4.37,2.19,27.32,1.09,1.09,2.19,8.74,2.19,0,0,1.09,2.19,0,2.19,1.09,3.28,19.67,0,0,4.37,40.44,0,2.19,2.19,0,1.09,15.3,0,0,0,0,0,3.28,0,2.19,2.19,1.09,1.09
108-118,0,0,0,0,7.66,0.77,22.98,0,2.3,0.77,9.19,6.13,0,0,0.77,1.53,1.53,0.77,0.77,0.77,19.92,0.77,0.77,3.06,38.3,0.77,0.77,1.53,0,1.53,13.79,0,0,2.3,0,0,1.53,0.77,0,1.53,0,1.53
120,0,0,0,0,9.8,1.96,17.64,0,1.96,0,7.84,9.8,0,0,0,0,0,1.96,0,0,15.68,0,0,5.88,72.51,1.96,1.96,0,0,1.96,29.4,0,0,0,0,0,0,1.96,0,0,0,0
