stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,961.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,134.85,1832.76,0,6.13,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,79.69,18.39,0,0,24.52,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,63.09,89.38,0,126.18,0,0,207.67,0,0,0,0,0,73.6,0,0,0,0,0,0,0,0,0,0,0,1995.19,65.72,0,0,820.16,0,5.26,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,50.35,0,103.85,0,15.73,185.67,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,1655.31,47.2,0,0,1029.06,0,9.44,6.29,12.59,66.09,0,9.44,3.15,0,0,0,0,0
 14-21,0,1,1,10,132,41,71,0,0,0,33,6,1,5,0,3,0,0,0,2,71,0,0,68,991,23,4,8,38,0,2,0,422,5,7,298,360,0,0,11,0,1
 24-34,0,0,0,4.1,63.21,5.75,119.02,0,7.39,2.46,32.01,2.46,0,4.1,0.82,2.46,2.46,3.28,1.64,1.64,141.19,0,1.64,81.26,1426.65,12.31,10.67,9.85,0,1.64,8.21,0,0,2.46,0.82,55.82,374.31,0,0,50.07,0,0.82
 36-46,0,0,0,0.81,15.31,1.61,342.41,0,2.42,9.67,98.29,0.81,0,4.03,0.81,0,0.81,3.22,1.61,0.81,207.86,0,3.22,68.48,1372.86,8.86,7.25,8.06,0,0,8.06,0,0,0.81,1.61,0,397.19,0,0.81,36.26,0,0.81
 48-58,0.57,0.57,0,0,11.48,0.57,331.66,0.57,2.87,6.89,119.93,0.57,0.57,7.46,1.15,0.57,0.57,1.72,1.72,1.15,253.05,1.15,6.31,40.17,657.01,1.15,2.3,9.75,0,1.15,2.87,0.57,0,0.57,0,0,196.82,0,0,14.92,0,2.87
 60-70,0,0,0,0,17.67,0,438.74,0.98,5.89,5.89,138.39,0.98,1.96,4.91,1.96,1.96,0.98,2.94,0.98,0,274.83,0,10.8,23.56,587.93,0.98,1.96,4.91,0,3.93,6.87,0,0,0,0,0,80.48,0.98,4.91,16.69,0,1.96
 72-82,0,0,0,0,26.5,4.91,281.74,0.98,4.91,15.71,174.74,1.96,0,0.98,3.93,0.98,0,7.85,0,0,333.77,0.98,6.87,47.12,405.43,1.96,4.91,11.78,0,1.96,8.83,0,0,0,0.98,0,41.23,1.96,10.8,41.23,6.87,1.96
 84-94,0,0,1.06,0,45.67,4.25,225.15,1.06,5.31,9.56,114.7,8.5,0,4.25,8.5,1.06,0,7.43,4.25,5.31,251.7,0,10.62,36.11,291,3.19,0,16.99,0,1.06,29.74,0,0,0,0,0,42.48,5.31,9.56,29.74,0,5.31
 96-106,1.09,0,1.09,0,36.06,5.46,163.93,1.09,5.46,4.37,110.38,6.56,0,6.56,8.74,1.09,3.28,8.74,1.09,0,201.08,0,3.28,25.14,218.57,3.28,6.56,16.39,0,5.46,20.76,0,0,0,0,0,16.39,0,5.46,40.44,2.19,2.19
108-118,0.77,0,0,0.77,36,1.53,133.28,0.77,12.26,8.43,78.89,5.36,0,3.06,9.96,1.53,8.43,2.3,3.83,0,162.38,0.77,3.83,25.28,257.36,3.06,4.6,10.72,0,2.3,5.36,0,0,0.77,0.77,0,4.6,3.06,1.53,42.13,5.36,3.06
120,0,0,0,0,31.36,15.68,84.27,1.96,7.84,3.92,66.63,0,0,3.92,5.88,1.96,7.84,5.88,0,1.96,94.07,0,7.84,13.72,195.98,1.96,1.96,5.88,0,3.92,7.84,0,0,0,0,0,15.68,1.96,5.88,27.44,5.88,3.92
