stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,165.5,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,18.4,0,0,0,28.92,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,199.78,13.14,0,0,105.15,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,25.18,0,3.15,0,56.65,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,232.88,6.29,0,0,107,0,0,0,22.03,0,6.29,0,0,0,0,0,0
 14-21,0,0,1,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,74,2,4,0,0,0,1,2,0,1,2,36,0,0,1,0,0
 24-34,0,0,2.46,0,2.46,0,0,5.75,0,0,0,0,0.82,0,0,0,0,0,0,0,0,6.57,0,0,8.21,366.1,1.64,22.16,0,0,0,0.82,0,0,0.82,0,112.46,0,0,3.28,0,0.82
 36-46,0,0,0,0,1.61,0.81,0,21.75,0.81,0.81,0,6.45,0,0,0,0,0,0.81,0,0.81,3.22,14.5,0,0.81,2.42,969.22,1.61,29,2.42,0,0,0,0.81,0,0,0,172.41,0,0,0,0,0.81
 48-58,0,0,0,0,4.02,1.15,0,105.01,0,2.87,0.57,19.51,0,0,0.57,0,0,0,0,0,3.44,20.08,0,0.57,4.59,1266.96,1.15,13.77,1.15,0,0,2.3,0,0,0.57,0,165.83,0,0,0,0,1.15
 60-70,0,0,0.98,0,5.89,0,0,352.37,0,0.98,0,58.89,0.98,0,0,0.98,0,0.98,0.98,1.96,0.98,48.09,0,1.96,6.87,2261.43,0,27.48,1.96,0,2.94,0.98,0,0,0,0,213.97,0,0,0.98,0,1.96
 72-82,0,0,0,0,9.82,2.94,0,406.41,0.98,0,2.94,90.31,0.98,0,0.98,1.96,0,5.89,0,0,0,59.88,0,2.94,1.96,1855.34,0,29.45,1.96,0,0.98,1.96,0,0,0,0,134.49,0.98,2.94,2.94,0.98,2.94
 84-94,0,0,1.06,0,20.18,3.19,0,281.44,1.06,0,2.12,71.16,1.06,0,0,0,1.06,7.43,0,0,5.31,55.23,0,1.06,3.19,1001.5,0,21.24,5.31,0,4.25,2.12,0,0,0,0,82.84,1.06,2.12,3.19,1.06,3.19
 96-106,0,0,0,0,15.3,3.28,0,239.33,1.09,2.19,0,83.06,1.09,0,0,4.37,1.09,4.37,1.09,2.19,3.28,50.27,0,2.19,2.19,926.73,0,37.16,3.28,0,2.19,3.28,0,0,0,0,39.34,1.09,3.28,0,1.09,3.28
108-118,0,0,0.77,0,9.96,2.3,0,180,0,1.53,1.53,62.81,2.3,0,0,1.53,0.77,4.6,1.53,0.77,3.83,38.3,0.77,2.3,3.06,1071.58,0.77,17.62,4.6,0,3.06,3.83,0,0,0,0,29.11,1.53,1.53,0.77,2.3,2.3
120,0,0,0,0,27.44,3.92,1.96,188.14,0,3.92,0,56.83,1.96,0,1.96,0,0,1.96,0,1.96,5.88,31.36,0,7.84,5.88,1021.05,0,13.72,3.92,0,0,3.92,0,1.96,0,0,31.36,0,0,1.96,3.92,0
