stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,171.31,2042.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0,0
  5-6,165.5,1894.06,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,61.3,6.13,0,0,12.26,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,65.72,23.66,0,44.69,0,0,81.49,0,0,0,0,0,49.95,0,0,0,0,0,0,0,0,0,0,0,607.23,26.29,0,0,141.95,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,34.62,0,6.29,28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.73,6.29,0,0,125.88,0,0,0,0,15.73,0,6.29,0,0,0,0,0,0
 14-21,0,0,0,1,14,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,6,0,0,2,49,1,1,2,1,0,0,0,8,2,0,9,16,0,0,0,0,0
 24-34,0,0,0.82,0,2.46,0.82,16.42,0,0,0.82,4.93,0,0,0.82,0,3.28,0,0.82,0,0,14.78,0,0,7.39,189.62,0.82,5.75,3.28,0,0,8.21,0,0.82,0,0.82,1.64,47.61,0,0,1.64,0,0
 36-46,0,0,0,0,1.61,0,32.23,0,0.81,0.81,9.67,0,0,0,0,0,0,0,0.81,0,14.5,0,0,6.45,277.96,0.81,1.61,0.81,0,0,7.25,0,0,0,0,0,48.34,0,0,1.61,0,1.61
 48-58,0,0,0,0.57,3.44,0.57,69.43,0,0.57,0,15.49,0,0,0.57,0,0,0,0.57,0.57,0.57,20.66,0,0,2.3,219.77,0.57,1.72,1.15,0,0,1.72,0,0,0,0,0,44.76,0,0,1.15,0,0
 60-70,0,0,0,0,2.94,0,138.39,0,0.98,1.96,23.56,0.98,0,0,1.96,0,0,0.98,0,0,22.58,0,0,4.91,306.23,0,2.94,1.96,0,0,4.91,0,0,0,0,0,49.08,0,0,2.94,0,0.98
 72-82,0,0,0.98,0,0,0.98,80.5,0,0,0.98,15.71,0,0,0.98,0,0,0,0,0,0,32.39,0.98,0,2.94,157.07,0,0.98,1.96,0,0,0.98,0,0,0.98,0,0,9.82,0,0,3.93,0.98,0
 84-94,0,0,0,0,6.37,2.12,48.85,1.06,0,1.06,8.5,2.12,0,3.19,2.12,1.06,1.06,1.06,0,0,21.24,1.06,1.06,3.19,86.03,1.06,2.12,2.12,0,0,7.43,0,0,3.19,1.06,0,7.43,1.06,0,2.12,0,0
 96-106,0,0,1.09,0,0,2.19,32.79,0,1.09,0,6.56,2.19,0,0,4.37,1.09,0,2.19,0,0,17.49,1.09,1.09,4.37,54.64,1.09,4.37,2.19,0,1.09,4.37,0,0,1.09,0,0,2.19,0,0,1.09,1.09,1.09
108-118,0,0,0,0,4.6,0,27.57,0.77,0.77,0.77,9.19,2.3,0,0,2.3,3.06,1.53,1.53,0,0,10.72,0.77,0.77,0.77,58.98,0,1.53,0,0,0,3.83,0,0,0,0,0,2.3,2.3,0.77,3.06,0,0
120,0,0,0,0,7.84,3.92,29.4,0,0,1.96,33.32,5.88,0,1.96,1.96,0,1.96,0,1.96,0,15.68,0,1.96,3.92,90.15,0,1.96,3.92,0,1.96,7.84,0,0,0,0,0,3.92,3.92,0,5.88,0,1.96
