stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,18.39,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,0,0,2.63,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,26.29,13.14,0,0,7.89,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,12.59,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.85,37.76,0,0,56.65,0,25.18,0,6.29,0,0,0,0,0,0,0,0
 14-21,1,0,0,3,267,14,0,1,0,1,0,9,2,1,8,0,13,0,0,4,2,74,8,0,31,33,96,0,2,44,0,822,82,0,0,25,88,0,0,46,0,0
 24-34,0,0,0,2.46,384.98,7.39,0,16.42,0,8.21,0.82,15.6,0.82,0,35.3,1.64,13.95,0,7.39,2.46,0,224.09,41.04,5.75,65.67,192.9,242.97,0,0,0,2.46,1791.93,0.82,8.21,0.82,12.31,100.14,0,0,218.35,0,2.46
 36-46,0,0,0,0,326.3,2.42,0,17.72,0.81,24.98,4.83,41.89,0.81,0.81,41.09,0.81,7.25,0,16.11,4.03,2.42,201.42,37.06,27.39,24.17,124.88,226.39,3.22,0.81,0,3.22,1738.63,0,4.83,0,0,62.04,0,1.61,183.69,0.81,1.61
 48-58,0,0,1.15,1.15,273.7,2.87,0,51.64,1.72,48.77,9.75,80.33,3.44,0,44.18,1.15,4.59,0,11.48,4.02,1.72,274.28,31.56,51.07,43.04,126.81,128.53,1.15,1.72,0,6.89,1568.78,0,2.3,0,0,118.78,0,3.44,192.8,1.72,4.02
 60-70,1.96,0,0.98,0,319.98,0.98,0,46.13,1.96,31.41,12.76,149.19,25.52,0,35.33,0.98,10.8,0.98,31.41,5.89,0.98,295.44,27.48,75.58,32.39,88.34,64.78,0,4.91,0,9.82,1276.96,0,3.93,0,0,115.82,0.98,43.19,178.64,24.54,8.83
 72-82,0,0,2.94,2.94,410.33,4.91,0,70.68,2.94,43.19,8.83,286.65,47.12,0,53.99,1.96,20.61,0,49.08,5.89,4.91,556.6,44.17,99.15,23.56,117.8,48.1,0.98,5.89,0,17.67,1200.57,0,5.89,0,0,59.88,10.8,62.83,331.8,71.66,5.89
 84-94,0,0,2.12,1.06,871.93,5.31,0,71.16,3.19,111.51,8.5,248.52,110.45,0,42.48,6.37,50.98,2.12,74.34,16.99,8.5,433.31,52.04,105.14,21.24,53.1,45.67,2.12,4.25,0,15.93,3179.74,0,5.31,0,0,69.03,33.99,60.54,324.98,86.03,6.37
 96-106,1.09,0,1.09,5.46,1024,6.56,4.37,69.94,7.65,125.68,6.56,208.73,101.63,0,80.87,2.19,59.01,2.19,92.89,17.49,3.28,415.28,76.5,79.78,29.51,113.66,45.9,2.19,2.19,0,24.04,3046.86,0,12.02,0,0,63.39,50.27,64.48,390.15,90.71,13.11
108-118,0.77,0,2.3,7.66,937.54,3.06,5.36,46.72,0,150.89,13.02,173.87,104.94,0,36,5.36,60.51,2.3,84.26,18.38,5.36,394.47,64.34,79.66,16.09,72.77,42.13,2.3,2.3,0,26.04,2577.47,0,8.43,0,0,36.77,49.79,30.64,299.49,50.55,11.49
120,1.96,0,0,1.96,650.65,0,1.96,19.6,0,137.18,7.84,117.59,52.91,0,39.2,7.84,25.48,3.92,33.32,11.76,1.96,331.2,43.12,88.19,15.68,78.39,35.28,0,5.88,0,35.28,1522.75,0,1.96,0,0,37.24,21.56,43.12,280.25,54.87,0
