stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,263.56,4414.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,202.28,2059.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,6.13,0,61.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,118.29,2.63,0,0,42.06,0,10.51,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,22.03,0,0,0,18.88,0,0,0,0,0,47.2,0,0,0,0,0,0,0,0,0,0,0,393.37,12.59,0,0,44.06,0,28.32,3.15,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,1,4,15,4,0,5,0,0,0,3,2,13,0,0,8,0,1,0,0,6,1,0,2,199,3,3,1,0,0,102,0,2,1,0,1,54,0,0,0,0,0
 24-34,0,0,1.64,0,5.75,0.82,0,22.16,0,0,0.82,9.03,1.64,6.57,0,0.82,30.37,0,2.46,0,0,8.21,9.03,0,4.1,401.4,1.64,11.49,3.28,0,0,451.47,0,0,0.82,0,0.82,91.12,0,0,0.82,0,3.28
 36-46,0,0,0,0,4.83,0,0,35.45,0,1.61,0.81,24.98,0,1.61,0,0,8.06,0,1.61,0,0.81,10.47,8.06,1.61,4.03,331.94,0.81,7.25,1.61,0,0,472.93,0,0,2.42,0.81,0,88.62,0,0,3.22,0,2.42
 48-58,0,0,1.15,0,4.59,0,0,99.84,0.57,4.02,1.72,68.86,0.57,2.87,0,0.57,1.15,0,1.72,0,1.72,17.79,13.77,0.57,2.87,302.4,1.15,8.03,5.16,0,0,411.42,0,0,0,0,0,85.5,0,0,5.16,0,2.3
 60-70,0,0,0,0,6.87,0,0,260.1,0,2.94,0.98,116.8,0.98,0,0,3.93,3.93,0.98,0.98,0.98,1.96,34.35,12.76,1.96,0.98,380.83,2.94,4.91,3.93,0,0,369.05,0,0,0,0,0,57.91,1.96,0.98,1.96,0,2.94
 72-82,0,0,6.87,0,23.56,1.96,0,369.1,0.98,5.89,4.91,123.69,7.85,0.98,0.98,4.91,10.8,2.94,2.94,0.98,0,55.95,19.63,1.96,3.93,351.43,0.98,5.89,11.78,0,0.98,325.91,0,0,1.96,0,0,24.54,7.85,0.98,4.91,0,2.94
 84-94,0,0,1.06,0,38.23,1.06,0,259.14,0,9.56,4.25,73.28,14.87,5.31,0,5.31,13.81,2.12,1.06,1.06,2.12,26.55,19.12,0,3.19,197.54,2.12,11.68,8.5,0,0,733.87,0,0,1.06,0,0,11.68,12.74,1.06,2.12,2.12,2.12
 96-106,0,0,1.09,0,65.57,4.37,0,260.1,1.09,10.93,1.09,74.31,34.97,0,0,3.28,12.02,2.19,8.74,1.09,0,36.06,24.04,3.28,3.28,169.39,0,17.49,10.93,0,0,688.49,0,0,0,0,0,7.65,21.86,0,4.37,2.19,1.09
108-118,0,0,0.77,0,55.15,1.53,3.06,186.13,0.77,22.21,3.83,60.51,22.98,0,1.53,5.36,16.85,3.83,6.13,0.77,0,22.21,23.74,2.3,1.53,192.26,0,11.49,9.96,0,0,585.2,0,0,0,0,0,7.66,33.7,2.3,1.53,0.77,0.77
120,0,0,1.96,0,45.08,1.96,1.96,139.14,1.96,23.52,1.96,45.08,25.48,0,0,0,13.72,0,5.88,3.92,1.96,11.76,11.76,0,1.96,176.38,3.92,1.96,3.92,0,0,403.72,0,0,0,0,0,3.92,11.76,1.96,0,1.96,0
