stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,118.6,3254.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.96,0,0,0,0,0,0,0,0,0,0,0
  5-6,147.11,1979.87,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.91,6.13,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,7.89,0,2.63,0,0,0,18.4,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,120.92,10.51,0,0,63.09,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,28.32,0,6.29,0,53.5,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,506.66,34.62,0,0,144.76,0,6.29,6.29,0,25.18,0,12.59,0,0,0,0,0,0
 14-21,0,0,0,7,81,4,0,22,0,0,0,4,1,4,0,0,2,0,0,0,0,30,0,0,33,240,5,2,3,0,0,9,0,29,6,10,73,80,0,0,5,0,0
 24-34,0,0,0.82,1.64,34.48,0.82,0,52.53,0,4.93,0.82,15.6,2.46,1.64,5.75,4.1,3.28,0,3.28,1.64,0,80.44,0.82,0,36.94,500.72,9.85,13.13,8.21,0,0,56.64,0,0.82,10.67,2.46,21.34,128.05,0,0,10.67,0,0
 36-46,0,0,0,0.81,10.47,1.61,0,77.34,2.42,0,8.86,29,0.81,0,3.22,2.42,2.42,0.81,1.61,0,3.22,82.98,0.81,0.81,30.62,493.07,4.83,6.45,2.42,0,0,44.31,0,0.81,3.22,0.81,1.61,149.05,0,0,6.45,0,3.22
 48-58,0.57,0,0,0,13.77,0.57,0,123.37,3.44,2.3,2.87,33.85,1.15,0,1.15,2.3,2.3,0,2.87,1.15,1.72,93.53,0.57,2.87,24.67,236.98,1.15,8.61,4.02,0,0.57,21.23,0,0,1.15,1.15,0,60.25,0,0,3.44,0.57,5.16
 60-70,0,0,0,0,14.72,1.96,0,192.38,3.93,2.94,5.89,32.39,2.94,0,2.94,4.91,3.93,0,0.98,2.94,0.98,122.69,0.98,2.94,13.74,300.35,1.96,12.76,5.89,0,0,32.39,0,0,0.98,0,0,42.21,0,2.94,4.91,0,3.93
 72-82,0,0,4.91,0,11.78,3.93,0,181.61,2.94,3.93,7.85,47.12,15.71,0.98,2.94,6.87,3.93,3.93,5.89,4.91,0,162.96,4.91,5.89,17.67,212.04,0,10.8,7.85,0,1.96,24.54,0,0,2.94,0,0,31.41,2.94,4.91,13.74,2.94,1.96
 84-94,0,0,4.25,0,32.92,4.25,0,131.69,2.12,10.62,5.31,27.61,36.11,0,2.12,19.12,6.37,3.19,3.19,5.31,0,112.58,5.31,8.5,21.24,154,3.19,3.19,11.68,0,4.25,105.14,0,0,4.25,3.19,0,9.56,1.06,2.12,12.74,4.25,4.25
 96-106,0,0,6.56,0,40.44,2.19,0,112.56,1.09,3.28,5.46,37.16,61.2,0,2.19,16.39,8.74,7.65,2.19,4.37,2.19,92.89,5.46,5.46,15.3,106.01,2.19,9.84,16.39,0,1.09,67.76,0,0,2.19,0,0,9.84,6.56,7.65,13.11,6.56,3.28
108-118,0,0,1.53,1.53,23.74,3.06,3.06,96.51,1.53,11.49,3.06,37.53,55.15,0,0.77,16.09,16.09,3.83,1.53,9.96,3.06,78.89,2.3,3.06,16.85,134.81,1.53,10.72,13.79,0,3.06,65.87,0,0,2.3,1.53,0,3.83,7.66,3.06,9.96,3.83,3.83
120,0,0,0,0,45.08,17.64,1.96,72.51,3.92,3.92,7.84,25.48,88.19,0,1.96,17.64,7.84,0,3.92,9.8,1.96,56.83,1.96,5.88,23.52,158.74,7.84,5.88,9.8,0,0,72.51,0,0,5.88,1.96,0,1.96,7.84,5.88,5.88,0,1.96
