stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.89,1106.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0
  5-6,49.04,582.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,13.14,0,15.77,0,0,0,52.57,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,486.31,10.51,0,0,181.38,0,5.26,5.26,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,9.44,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.93,0,0,0,122.73,0,0,0,3.15,6.29,0,0,0,0,0,0,0
 14-21,0,0,0,11,67,21,0,51,0,0,0,12,6,0,0,0,3,0,0,0,0,52,0,0,36,665,9,3,6,20,0,9,1,68,8,60,229,0,0,2,0,1
 24-34,0,0,0.82,2.46,10.67,5.75,0,109.17,0,0.82,0,13.13,1.64,0,2.46,1.64,2.46,3.28,3.28,1.64,1.64,72.24,0.82,0,22.16,761.75,4.1,5.75,5.75,0,0,17.24,0,1.64,0.82,10.67,167.45,0,0,4.1,0,0.82
 36-46,0,0,0,0.81,9.67,1.61,0,182.89,0,2.42,3.22,29.81,1.61,0,0,0,1.61,1.61,0,0.81,0,82.18,0,6.45,19.34,691.26,2.42,1.61,1.61,0,0,8.86,0,0,1.61,0,152.27,0,0,4.03,0,0.81
 48-58,0,0,0,0.57,13.2,1.15,0,204.85,0,1.15,6.31,36.15,1.15,0,1.15,0.57,0.57,2.87,1.15,0.57,1.15,88.37,1.72,5.16,13.2,468.8,0.57,4.59,2.3,0,0.57,8.61,0,0,1.15,0,101.56,0,0,8.03,0,1.72
 60-70,0,0,0,0.98,9.82,0.98,0,266.97,0.98,2.94,2.94,53,2.94,0,0,5.89,0,0,1.96,1.96,0,79.5,0,7.85,11.78,497.63,3.93,4.91,3.93,0,0,9.82,0,0,2.94,0,55.95,0,3.93,4.91,0,0
 72-82,0,0,2.94,0,14.72,4.91,0,203.2,0,0.98,4.91,45.16,4.91,0,1.96,4.91,1.96,4.91,3.93,0,0,108.96,0,4.91,15.71,354.38,0,3.93,4.91,0,0.98,17.67,0,0,1.96,0,17.67,0.98,2.94,5.89,3.93,1.96
 84-94,0,0,0,1.06,26.55,4.25,1.06,99.83,0,4.25,6.37,24.43,2.12,0,3.19,5.31,3.19,3.19,1.06,2.12,1.06,55.23,1.06,0,16.99,196.48,0,3.19,4.25,0,0,54.16,0,0,1.06,0,14.87,2.12,3.19,4.25,1.06,0
 96-106,0,0,0,0,16.39,4.37,0,79.78,1.09,4.37,2.19,29.51,7.65,0,2.19,7.65,2.19,1.09,3.28,0,0,44.81,3.28,2.19,7.65,126.77,1.09,6.56,8.74,0,1.09,37.16,0,0,1.09,0,3.28,2.19,2.19,8.74,2.19,1.09
108-118,0,0,1.53,0,25.28,1.53,1.53,62.04,0.77,6.13,3.83,18.38,3.06,0,0,5.36,2.3,0.77,0.77,1.53,1.53,34.47,0.77,0.77,12.26,145.53,3.06,3.06,1.53,0,0.77,22.21,0,0,1.53,0,3.83,0,1.53,6.89,0,2.3
120,0,0,0,0,39.2,7.84,0,41.16,0,5.88,0,33.32,1.96,0,1.96,11.76,3.92,0,3.92,1.96,0,29.4,0,1.96,11.76,156.78,7.84,3.92,1.96,0,1.96,29.4,0,0,1.96,0,5.88,3.92,0,9.8,0,0
