stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,184.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,0,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,0,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,107.78,2.63,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,69.23,6.29,0,0,9.44,0,0,3.15,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,9,2,0,3,0,0,0,2,2,0,1,0,0,0,0,0,0,6,0,0,5,34,2,1,1,1,0,2,3,0,0,2,16,0,0,0,0,0
 24-34,0,0,0,0.82,3.28,0.82,0,10.67,0,0,0,1.64,0.82,0,0,0,2.46,0,0,0,0,4.93,0,0,3.28,132.16,0,1.64,1.64,0,0,1.64,0,0,0.82,0,28.73,0,0,2.46,0,0
 36-46,0,0,0,0,4.03,0.81,0,37.06,0,0,0,8.06,0,0.81,0,0.81,0.81,0,0,0,0,12.09,0,0,6.45,311.79,1.61,4.83,1.61,0,0,4.03,0,1.61,0,0,58.81,0,0,0.81,0,0
 48-58,0,0,0,0,2.3,1.72,0,107.3,0,1.15,1.72,24.67,1.15,0.57,0.57,0,1.15,0,1.15,0.57,0.57,24.67,1.15,1.15,3.44,455.6,0,2.3,1.15,0,0,3.44,0,0.57,0.57,0,68.86,0,0.57,3.44,0,0
 60-70,0,0,1.96,0,2.94,0.98,0,266.97,0,1.96,0,46.13,0.98,0,1.96,0,0.98,0,1.96,0,0.98,61.84,2.94,0.98,4.91,754.79,0,2.94,3.93,0,0,7.85,0,0,0,0,94.23,0,2.94,2.94,0.98,0
 72-82,0,0,2.94,0,6.87,7.85,0,186.52,2.94,0.98,0.98,49.08,3.93,0.98,1.96,6.87,4.91,0.98,0,0,0,95.22,0.98,3.93,6.87,460.4,1.96,3.93,4.91,0,1.96,7.85,0,0.98,0.98,0,46.14,0.98,5.89,4.91,4.91,1.96
 84-94,0,0,0,1.06,10.62,4.25,0,116.82,1.06,4.25,1.06,23.36,4.25,3.19,1.06,10.62,5.31,1.06,4.25,0,4.25,50.98,2.12,2.12,4.25,224.09,0,1.06,5.31,0,0,18.05,0,3.19,1.06,0,29.74,1.06,2.12,3.19,2.12,2.12
 96-106,0,0,1.09,0,21.86,12.02,1.09,87.43,2.19,2.19,3.28,34.97,4.37,1.09,1.09,8.74,4.37,3.28,5.46,4.37,1.09,77.59,2.19,6.56,4.37,197.81,1.09,5.46,6.56,0,1.09,33.88,0,0,0,0,14.21,0,4.37,6.56,2.19,1.09
108-118,0,0,0,0,17.62,3.06,2.3,71.23,0,4.6,0,21.45,3.83,0,2.3,13.02,6.13,3.83,2.3,1.53,3.83,39.06,0.77,3.06,2.3,227.49,2.3,3.06,6.13,0,0,28.34,0,2.3,0,0,7.66,2.3,0.77,6.13,1.53,3.06
120,0,0,3.92,0,23.52,11.76,0,74.47,1.96,3.92,1.96,37.24,3.92,0,0,17.64,0,1.96,0,1.96,0,23.52,0,3.92,1.96,182.26,1.96,3.92,11.76,0,0,23.52,0,1.96,1.96,0,9.8,1.96,0,5.88,7.84,0
