stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,658.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,263.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,15.77,0,36.8,0,0,0,47.32,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,425.85,21.03,0,0,215.55,0,7.89,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,62.94,0,6.29,0,28.32,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,619.95,15.73,0,0,220.29,0,6.29,3.15,3.15,34.62,0,0,0,0,0,0,0,0
 14-21,0,0,0,18,326,37,0,50,0,3,0,32,18,0,11,1,4,0,0,9,2,124,1,0,110,806,44,0,20,21,0,23,2,123,29,12,135,321,0,0,15,0,0
 24-34,0.82,0,0,9.85,140.37,9.85,0,137.9,1.64,16.42,5.75,63.21,3.28,0.82,11.49,2.46,9.03,0.82,6.57,12.31,5.75,270.06,4.1,0,156.78,1542.39,26.27,9.03,19.7,0,0.82,87.83,0,0.82,26.27,6.57,43.51,398.12,0,0,46.79,0,4.93
 36-46,0,0,0,0.81,49.95,1.61,0,107.96,5.64,10.47,14.5,126.49,5.64,0,5.64,4.03,0.81,4.03,5.64,8.06,1.61,336.77,2.42,12.89,110.38,991.78,24.17,4.83,24.98,0,0,75.73,0,0.81,16.92,7.25,1.61,381.08,0,0.81,33.84,0,11.28
 48-58,0,0,0.57,0,50.49,5.16,0,94.1,4.59,16.07,21.23,215.75,1.15,2.87,10.33,9.18,1.15,4.02,6.31,5.16,5.74,479.13,3.44,13.77,95.83,344.28,11.48,0.57,21.23,0,4.02,52.22,0,0,7.46,8.61,0,230.67,0,4.02,21.23,1.15,21.8
 60-70,0,0,0.98,0,54.97,5.89,0,70.67,10.8,24.54,32.39,268.94,3.93,0.98,7.85,5.89,6.87,2.94,9.82,3.93,2.94,680.19,4.91,12.76,65.76,179.62,13.74,0.98,18.65,0,5.89,68.71,0,0,3.93,3.93,0,83.43,0,15.7,31.41,1.96,17.67
 72-82,0,0,3.93,0.98,73.62,51.05,0,104.06,4.91,20.61,39.27,492.79,10.8,1.96,22.58,32.39,12.76,3.93,27.49,3.93,0,1042.52,7.85,30.43,82.46,216.95,2.94,6.87,27.49,0,4.91,115.84,0,0,9.82,3.93,0,36.32,3.93,32.39,73.62,25.52,20.61
 84-94,0,0,0,2.12,152.93,38.23,0,120.01,15.93,49.92,36.11,258.08,20.18,2.12,12.74,35.05,15.93,10.62,11.68,5.31,7.43,653.15,6.37,25.49,62.66,187.98,14.87,6.37,38.23,0,5.31,346.22,0,0,14.87,7.43,0,35.05,5.31,18.05,73.28,28.68,22.3
 96-106,0,0,4.37,0,185.78,39.34,6.56,128.96,36.06,57.92,18.58,307.09,29.51,0,25.14,60.11,29.51,13.11,26.23,10.93,1.09,696.14,8.74,22.95,65.57,218.57,14.21,12.02,62.29,1.09,13.11,370.48,1.09,0,12.02,14.21,0,31.69,13.11,26.23,84.15,30.6,24.04
108-118,0,0,3.06,1.53,176.94,33.7,6.13,91.15,34.47,72.77,26.04,290.3,32.17,0,10.72,55.15,20.68,26.04,29.87,12.26,6.89,623.49,7.66,20.68,56.68,219.07,22.21,6.13,42.89,0,15.32,278.81,0,0,13.79,15.32,0,16.09,17.62,13.02,58.98,16.85,26.81
120,0,0,0,0,145.02,21.56,3.92,66.63,21.56,45.08,21.56,162.66,37.24,0,11.76,47.03,7.84,11.76,11.76,5.88,3.92,368.44,9.8,23.52,54.87,146.98,17.64,3.92,19.6,0,9.8,158.74,0,1.96,13.72,7.84,0,13.72,11.76,9.8,41.16,15.68,1.96
