stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,737.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,576.19,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,18.39,6.13,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,13.14,0,26.29,0,0,0,39.43,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,470.54,42.06,0,0,191.9,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,22.03,0,3.15,0,34.62,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,431.13,25.18,0,0,236.02,0,0,0,47.2,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,2,41,12,0,20,0,0,0,50,0,0,1,0,0,0,0,0,0,19,0,0,19,255,8,3,20,17,0,3,30,33,0,21,233,0,0,0,0,0
 24-34,0,0,0,0.82,15.6,0,0,13.95,0,0,0,41.86,0,0.82,1.64,0,0,0,4.1,0,0,32.01,0,0,17.24,279.09,5.75,12.31,4.1,0,0,6.57,0,8.21,0.82,8.21,129.7,0,0,3.28,0,0
 36-46,0,0,0,0,7.25,0,0,30.62,0.81,0,0,29,0,0,1.61,0.81,0,0,0.81,1.61,0,26.59,0,0,10.47,307.77,10.47,21.75,5.64,0,0,4.03,0,4.83,0,0,136.16,0,0,0,0,0
 48-58,0,0,0,0,1.72,0,0,63.12,0.57,0,0,20.08,0,1.15,0,0,0.57,0,1.72,0,0,34.43,0,0,10.33,130.83,3.44,13.77,2.3,0,0,5.16,0,1.15,0,0,74.02,0,0,0,0,0.57
 60-70,0,0,0,0,5.89,0,0,127.6,0,0.98,0.98,42.21,0.98,0,0.98,0.98,0,0.98,1.96,0,0,76.56,0,2.94,5.89,152.14,4.91,22.58,4.91,0,0,1.96,0,0.98,0,0,44.17,0,1.96,0,0.98,0
 72-82,0,0,2.94,0,7.85,2.94,0,63.81,0,0,1.96,48.1,0.98,0,2.94,0.98,0,0,3.93,0,0,92.28,0,0.98,6.87,69.7,2.94,23.56,4.91,0,0.98,6.87,0,0.98,0,0,23.56,0,0,5.89,0,0
 84-94,0,0,0,0,13.81,6.37,0,79.65,3.19,0,1.06,38.23,1.06,1.06,0,3.19,1.06,0,4.25,0,0,71.16,0,1.06,5.31,56.29,7.43,21.24,7.43,0,0,13.81,0,4.25,0,0,12.74,1.06,0,1.06,1.06,1.06
 96-106,0,0,2.19,0,9.84,4.37,1.09,18.58,1.09,2.19,3.28,32.79,3.28,0,1.09,3.28,0,0,6.56,0,0,71.04,0,0,6.56,45.9,3.28,31.69,7.65,0,1.09,15.3,0,4.37,0,0,10.93,0,1.09,3.28,2.19,1.09
108-118,0,0,0.77,0,17.62,2.3,0,31.4,0.77,3.06,3.06,26.04,6.13,0,0.77,0,0,0.77,3.06,0,0.77,56.68,1.53,1.53,6.13,61.28,7.66,19.92,6.89,0,0,9.96,0,3.83,0,0,11.49,0.77,1.53,0.77,0.77,2.3
120,0,0,0,0,17.64,5.88,0,31.36,3.92,1.96,1.96,35.28,1.96,0,0,1.96,0,0,3.92,1.96,0,41.16,0,0,3.92,74.47,11.76,13.72,3.92,0,0,5.88,0,5.88,0,0,13.72,0,0,1.96,0,0
