stage,eye,glial,mesenchyme,neural,spinal.cord
 14-21,0,0,0,4,0
 24-34,0.82,0,0,10.67,0
 36-46,0,0,0,12.09,1.61
 48-58,0,0.57,0,13.77,0.57
 60-70,0,0,0.98,18.65,0
 72-82,3.93,1.96,0,33.38,0
 84-94,3.19,0,0,9.56,0
 96-106,4.37,0,0,22.95,0
108-118,2.3,0,0,16.85,0
120,1.96,0,0,19.6,3.92
