stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,131.78,1858.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0,0
  5-6,122.59,1667.26,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.43,6.13,0,0,18.39,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,57.83,39.43,0,49.95,0,0,0,212.93,0,0,0,0,0,86.75,0,0,0,0,0,0,0,0,0,0,0,1290.7,44.69,0,0,633.52,0,2.63,23.66,0,0,0,0,0,0,0,0,0,0
 10-12,0,75.53,0,84.97,0,6.29,0,188.82,0,0,0,0,0,53.5,0,0,0,0,0,0,0,0,0,0,0,1280.82,84.97,0,0,497.22,0,9.44,9.44,3.15,44.06,0,9.44,0,0,0,0,0,0
 14-21,2,1,1,29,275,159,0,182,0,1,0,16,11,5,2,2,10,2,1,1,10,130,1,0,71,1302,81,3,26,50,0,19,5,327,14,7,423,377,0,0,11,0,4
 24-34,0,0,0.82,10.67,87.01,25.45,0,275.81,0,1.64,6.57,27.91,6.57,3.28,0.82,4.1,12.31,2.46,8.21,3.28,13.13,201.93,2.46,0,87.83,1426.65,16.42,16.42,22.16,0,0,50.89,0.82,2.46,6.57,0.82,85.37,311.1,0,0,31.19,0,5.75
 36-46,0,0,0.81,0,32.23,3.22,0,221.56,0.81,1.61,7.25,54.79,2.42,0.81,0,2.42,4.03,2.42,4.83,3.22,8.06,172.41,0.81,2.42,45.12,907.18,9.67,10.47,9.67,0,0,33.84,1.61,0.81,4.83,0,0.81,205.45,0,0,12.89,0,4.03
 48-58,0,0,0.57,0,24.1,3.44,0,314.45,3.44,2.87,9.75,68.86,0.57,1.72,2.3,4.59,0.57,7.46,2.87,2.3,4.59,204.27,2.3,8.61,40.74,654.14,4.59,4.02,10.33,0,0,14.35,0,0,2.3,0.57,0,150.34,0,1.72,8.61,0.57,8.03
 60-70,0,0,0,0,29.45,2.94,0,330.77,0.98,3.93,7.85,89.32,8.83,0,2.94,8.83,0.98,3.93,2.94,1.96,0.98,204.16,1.96,6.87,27.48,619.34,0.98,6.87,6.87,0,2.94,25.52,0,0.98,2.94,0,0,85.39,0,1.96,10.8,0.98,5.89
 72-82,0,0,5.89,0,32.39,24.54,0,339.65,0,1.96,17.67,103.07,12.76,1.96,4.91,11.78,4.91,12.76,11.78,5.89,2.94,341.62,2.94,8.83,45.16,529.12,2.94,6.87,11.78,0,3.93,36.32,0,0,1.96,0.98,0,47.12,3.93,7.85,23.56,6.87,3.93
 84-94,0,0,5.31,1.06,58.41,25.49,0,260.2,3.19,11.68,16.99,73.28,28.68,3.19,5.31,25.49,16.99,15.93,9.56,11.68,3.19,243.21,4.25,14.87,45.67,323.92,5.31,9.56,20.18,0,4.25,143.38,0,0,3.19,1.06,0,30.8,7.43,8.5,27.61,8.5,7.43
 96-106,0,0,0,0,78.68,31.69,1.09,168.3,2.19,4.37,14.21,101.63,20.76,0,9.84,25.14,9.84,18.58,7.65,9.84,3.28,249.17,5.46,7.65,32.79,278.68,7.65,13.11,21.86,0,2.19,93.98,2.19,0,4.37,1.09,0,10.93,2.19,3.28,28.41,16.39,15.3
108-118,0,0,1.53,0.77,115.66,26.04,4.6,147.06,0.77,9.96,8.43,88.85,19.15,0,2.3,22.98,9.96,19.15,9.96,7.66,1.53,246.64,4.6,8.43,69.7,343.92,8.43,5.36,20.68,0,0.77,75.06,1.53,0,3.06,0.77,0,15.32,6.13,5.36,21.45,8.43,3.83
120,0,0,0,0,145.02,48.99,1.96,111.71,1.96,21.56,9.8,62.71,23.52,0,1.96,21.56,9.8,19.6,1.96,13.72,1.96,203.82,3.92,3.92,58.79,290.05,9.8,0,15.68,0,3.92,115.63,0,0,5.88,0,0,7.84,3.92,5.88,23.52,9.8,5.88
