stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,158.14,4124.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.02,0,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,778.46,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,42.91,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,0,0,10.51,0,0,0,23.66,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,184.01,18.4,0,0,84.12,0,5.26,18.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,31.47,0,18.88,0,56.65,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,657.72,25.18,0,0,236.02,0,3.15,12.59,3.15,18.88,0,3.15,0,0,0,0,0,0
 14-21,0,0,5,9,142,72,0,78,0,2,0,10,9,7,2,2,6,0,1,3,4,61,1,0,33,678,28,6,11,8,0,31,6,115,19,22,147,231,0,0,10,0,7
 24-34,0,0,6.57,11.49,89.47,26.27,0,194.54,0.82,7.39,4.1,27.09,4.1,1.64,3.28,10.67,18.88,4.1,9.85,4.1,13.13,157.6,2.46,0,81.26,1395.46,20.52,30.37,18.88,0.82,0,121.49,0,1.64,9.03,8.21,42.68,343.12,0,0,48.43,0,11.49
 36-46,0,0,1.61,0,27.39,2.42,0,330.32,1.61,9.67,10.47,63.65,6.45,0.81,8.06,13.7,8.06,7.25,5.64,4.83,4.83,168.38,4.03,3.22,60.43,1492.1,12.89,32.23,13.7,0,0,115.21,1.61,0.81,7.25,1.61,0.81,354.49,0,0.81,24.98,0,14.5
 48-58,0,0,0.57,0,21.23,4.02,0,489.46,1.72,10.33,11.48,128.53,2.87,6.89,4.02,16.07,3.44,5.74,4.02,3.44,9.18,177.31,2.87,6.89,43.61,1172.86,6.89,16.64,12.05,0,0.57,82.63,0.57,0,2.87,1.15,0,252.47,0,0,24.67,0,12.05
 60-70,0.98,0,3.93,0,47.11,4.91,0,731.23,3.93,28.46,14.72,192.38,4.91,1.96,5.89,27.48,3.93,8.83,7.85,1.96,3.93,306.23,2.94,8.83,38.28,1356.46,6.87,17.67,4.91,0,2.94,111.89,0,0.98,4.91,2.94,0,205.14,1.96,9.82,26.5,2.94,20.61
 72-82,0,0,4.91,0.98,59.88,12.76,0,705.81,2.94,20.61,15.71,293.52,22.58,0.98,8.83,33.38,14.72,12.76,11.78,10.8,4.91,423.1,11.78,11.78,45.16,1167.2,8.83,26.5,29.45,0.98,5.89,110.93,0,0,7.85,0.98,0,108.96,6.87,8.83,51.05,6.87,10.8
 84-94,0,0,9.56,0,129.57,21.24,3.19,538.45,1.06,45.67,19.12,212.41,41.42,6.37,4.25,49.92,21.24,15.93,12.74,6.37,10.62,314.36,12.74,15.93,54.16,666.96,10.62,29.74,24.43,0,5.31,388.71,0,0,8.5,0,0,79.65,11.68,8.5,42.48,13.81,7.43
 96-106,0,0,12.02,1.09,116.93,29.51,2.19,392.33,7.65,27.32,10.93,198.9,43.71,1.09,16.39,87.43,26.23,16.39,21.86,15.3,2.19,308.18,10.93,9.84,33.88,561.72,8.74,41.53,39.34,0,10.93,315.83,0,0,8.74,2.19,0,26.23,8.74,16.39,45.9,22.95,8.74
108-118,0.77,0,3.83,0.77,140.94,16.09,5.36,315.58,1.53,45.96,12.26,191.49,42.13,0,5.36,69.7,23.74,15.32,18.38,17.62,9.19,261.96,9.96,6.89,47.49,697.79,13.79,24.51,23.74,0,9.19,275.75,0,0,6.13,3.83,0,33.7,10.72,6.89,51.32,13.02,23.74
120,0,0,1.96,0,146.98,37.24,3.92,192.06,5.88,37.24,7.84,150.9,39.2,0,5.88,56.83,11.76,11.76,9.8,11.76,3.92,215.58,5.88,7.84,19.6,578.14,9.8,27.44,23.52,0,1.96,258.69,0,0,1.96,1.96,0,21.56,3.92,3.92,33.32,9.8,5.88
