stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,2003.05,30704.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.57,0,0,0,0,0,0,0,0,0,0,0
  5-6,2623.48,29612.27,0,36.78,0,0,0,0,0,0,0,0,104.2,0,0,0,0,0,0,0,0,0,0,0,735.56,110.33,0,0,257.44,0,894.93,0,0,0,0,0,0,0,0,0,0,0
  7-9,336.48,141.95,0,402.19,0,0,357.5,0,0,0,0,0,349.62,0,0,0,0,0,0,0,0,0,0,0,3932.55,215.55,0,0,1235.5,0,92,18.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.62,0,72.38,0,0,286.37,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,1387.81,50.35,0,0,173.08,0,31.47,6.29,3.15,6.29,0,0,9.44,0,0,0,0,0
 14-21,0,0,9,12,98,28,104,0,1,0,19,4,121,2,0,15,0,0,0,0,26,3,0,13,854,12,6,4,5,0,316,1,56,3,2,41,403,0,0,2,0,1
 24-34,0,0,2.46,6.57,18.88,1.64,32.01,0,1.64,0.82,9.03,1.64,6.57,0.82,0,17.24,0,0,0.82,0,5.75,5.75,0,0.82,407.97,0,5.75,8.21,0,0,182.23,0,0,0,0.82,2.46,106.71,0,0,7.39,0,0
 36-46,0,0,1.61,0,4.83,0,37.06,0.81,0,0.81,11.28,2.42,6.45,0,0,2.42,0,0,0.81,0,4.03,1.61,0,1.61,290.85,0,1.61,0.81,0,0,105.54,0,0,0,0,0,86.21,0,0,0,0,0
 48-58,0,0,0,0,2.3,0,53.36,0,0,0.57,11.48,1.72,6.89,0,1.15,1.72,0,0.57,1.15,0,5.74,1.15,0,3.44,211.16,1.15,1.72,2.3,0,0,67.14,0,0,0,0,0,55.66,0,0,1.72,0,0
 60-70,0,0,0,0,8.83,0,64.78,0,0.98,0.98,27.48,0.98,0,0,1.96,0,0.98,0,0,0,5.89,1.96,0,0.98,341.57,0,0.98,3.93,0,0,59.87,0,0,0,0,0,63.8,1.96,0,1.96,0,0
 72-82,0,0,0,0,11.78,0.98,107,0,0.98,0,42.21,2.94,0.98,0.98,3.93,9.82,0,0.98,0,0,22.58,3.93,0,0.98,468.25,0,1.96,6.87,0,2.94,77.55,0,0,0.98,0,0,53.01,0.98,0,0.98,0,1.96
 84-94,0,0,1.06,0,24.43,2.12,70.09,0,1.06,0,30.8,2.12,4.25,0,7.43,8.5,1.06,1.06,1.06,1.06,10.62,3.19,0,1.06,249.58,0,2.12,13.81,0,0,281.44,0,0,0,0,0,25.49,0,2.12,3.19,0,1.06
 96-106,0,0,1.09,0,48.09,2.19,73.22,0,3.28,1.09,30.6,3.28,0,0,4.37,13.11,0,3.28,1.09,0,20.76,2.19,0,2.19,243.7,0,0,4.37,0,0,231.68,0,0,1.09,0,0,9.84,2.19,0,2.19,0,0
108-118,0,0,1.53,0.77,47.49,0,44.43,0,6.13,0,25.28,2.3,0,0.77,9.96,7.66,0,5.36,1.53,0,13.79,3.83,0,1.53,355.41,0.77,3.06,6.89,0,0,180,0,0,0.77,0,0,11.49,0.77,0,4.6,0.77,0.77
120,0,0,0,0,39.2,3.92,56.83,0,11.76,0,23.52,3.92,0,0,1.96,7.84,0,1.96,0,0,9.8,3.92,1.96,1.96,352.76,0,0,3.92,0,0,194.02,0,0,0,0,0,23.52,0,0,3.92,0,0
