stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,487.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,747.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,6.13,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,10.51,0,21.03,0,0,0,26.29,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,383.79,15.77,0,0,131.44,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,6.29,0,0,0,31.47,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,251.76,12.59,0,0,116.44,0,0,0,15.73,0,0,0,0,0,0,0,0
 14-21,0,0,2,9,64,18,0,33,0,0,0,14,6,0,1,0,9,0,0,0,1,29,0,0,26,454,13,3,4,13,0,6,62,9,7,63,178,0,0,3,0,0
 24-34,0,0,0,1.64,20.52,3.28,0,44.33,0,3.28,1.64,10.67,0.82,0,0.82,0,7.39,1.64,4.1,1.64,4.93,44.33,0.82,0,18.06,540.94,2.46,11.49,4.93,0,0,9.03,0,1.64,0.82,6.57,131.34,0,0,4.93,0,3.28
 36-46,0,0,0,0,2.42,2.42,0,106.35,0.81,0.81,0.81,12.89,0.81,0,0.81,0.81,2.42,1.61,0.81,0.81,1.61,38.67,0.81,0.81,10.47,477.76,3.22,10.47,5.64,0,0,12.09,1.61,0,0.81,0,141.8,0,0,5.64,0,2.42
 48-58,0,0,0,0,10.33,1.72,0,172.72,2.3,0,4.59,35.58,2.3,1.15,1.15,0.57,1.72,4.02,2.87,1.15,1.15,79.76,0.57,4.02,16.07,457.9,1.72,4.59,2.87,0,0.57,6.31,0,0,2.3,0,119.35,0,0.57,5.74,0,4.02
 60-70,0,0,1.96,0,9.82,4.91,0,235.57,0,0,0.98,49.08,4.91,0.98,0.98,5.89,0.98,1.96,3.93,0,1.96,109.93,1.96,0.98,8.83,425.98,0,6.87,12.76,0,0,8.83,0,0.98,0.98,0,66.74,0,1.96,6.87,0.98,3.93
 72-82,0,0,3.93,0,19.63,17.67,0,236.58,0.98,0,6.87,87.37,7.85,0.98,3.93,7.85,5.89,5.89,10.8,2.94,4.91,177.68,1.96,2.94,15.71,544.82,1.96,12.76,12.76,0,0,14.72,0,1.96,0,0,64.79,3.93,5.89,29.45,3.93,7.85
 84-94,0,0,1.06,0,8.5,9.56,0,101.96,1.06,4.25,4.25,46.73,3.19,1.06,0,10.62,5.31,5.31,3.19,1.06,2.12,97.71,2.12,6.37,8.5,196.48,3.19,8.5,11.68,0,2.12,27.61,0,1.06,0,0,23.36,1.06,2.12,16.99,3.19,4.25
 96-106,0,0,2.19,0,9.84,22.95,0,62.29,1.09,3.28,2.19,42.62,3.28,0,5.46,5.46,1.09,5.46,4.37,1.09,2.19,67.76,2.19,2.19,7.65,126.77,2.19,7.65,14.21,0,1.09,22.95,0,2.19,0,0,12.02,3.28,4.37,13.11,2.19,2.19
108-118,0.77,0,2.3,0,14.55,13.02,2.3,76.6,1.53,3.83,1.53,29.87,3.06,0,1.53,8.43,3.06,6.13,4.6,3.06,0,79.66,2.3,4.6,10.72,271.15,3.06,10.72,7.66,0,1.53,26.81,0,1.53,2.3,0,9.96,2.3,1.53,14.55,1.53,4.6
120,0,0,5.88,0,31.36,21.56,0,76.43,0,3.92,1.96,33.32,9.8,0,3.92,11.76,7.84,3.92,1.96,3.92,0,58.79,0,1.96,13.72,288.09,1.96,9.8,7.84,0,0,29.4,0,0,0,0,7.84,1.96,1.96,13.72,3.92,1.96
