stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,2372.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,122.59,1569.19,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,61.3,6.13,0,0,30.65,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.03,31.54,0,78.86,0,2.63,0,78.86,0,0,0,0,0,65.72,0,0,0,0,0,0,0,0,0,0,0,899.02,23.66,0,0,383.79,0,2.63,21.03,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,31.47,0,6.29,0,72.38,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,601.07,47.2,0,0,273.79,0,0,6.29,3.15,28.32,0,0,0,0,0,0,0,0
 14-21,0,0,2,10,89,20,0,33,0,0,0,10,6,2,3,0,0,0,0,0,0,76,0,0,30,498,16,1,10,8,0,10,2,74,6,2,72,171,0,0,5,0,0
 24-34,0,0,3.28,3.28,32.01,0.82,0,74.7,0.82,2.46,4.1,13.95,0.82,0.82,1.64,4.1,2.46,0,3.28,1.64,4.1,95.22,0.82,0.82,41.04,736.31,5.75,13.95,7.39,0,0,22.16,0,1.64,1.64,0,12.31,187.16,0,0,17.24,0,1.64
 36-46,0,0,0.81,0,6.45,0,0,164.36,3.22,1.61,2.42,28.2,0,0,5.64,1.61,0,0,0,1.61,3.22,112.79,2.42,4.03,28.2,863.68,5.64,4.03,3.22,0,0,20.14,0,0,1.61,0.81,0,190.94,0,0,9.67,0,2.42
 48-58,0,0,1.15,0,7.46,0,0,291.49,4.02,2.3,5.74,60.25,0.57,1.15,3.44,1.15,0,0,2.3,1.15,1.72,149.76,0.57,6.31,24.1,642.66,1.72,5.16,2.3,0,0,14.92,0.57,0,1.72,0.57,0,153.21,0,2.3,13.77,0,5.74
 60-70,0,0,0,0.98,8.83,0,0,334.7,0.98,4.91,5.89,64.78,1.96,0,3.93,8.83,0,0,3.93,1.96,0.98,160.97,0,11.78,17.67,577.13,2.94,8.83,0.98,0,2.94,9.82,0,0.98,0,0.98,0,82.45,0,4.91,3.93,0.98,0.98
 72-82,0,0,1.96,0,17.67,2.94,0.98,277.81,1.96,0,8.83,91.29,6.87,0.98,4.91,9.82,1.96,2.94,5.89,0.98,1.96,218.91,2.94,7.85,19.63,493.78,0.98,4.91,5.89,0,1.96,25.52,0,0,0.98,0,0,39.27,1.96,6.87,23.56,4.91,2.94
 84-94,0,0,1.06,0,27.61,3.19,0,184.79,0,7.43,7.43,49.92,12.74,0,2.12,13.81,1.06,3.19,0,2.12,3.19,132.75,1.06,14.87,13.81,241.08,5.31,4.25,5.31,0,5.31,54.16,0,0,4.25,0,0,31.86,2.12,7.43,20.18,6.37,6.37
 96-106,0,0,2.19,0,15.3,3.28,0,133.33,0,5.46,2.19,50.27,9.84,0,5.46,17.49,3.28,5.46,4.37,2.19,0,127.86,1.09,12.02,14.21,159.56,3.28,13.11,8.74,0,2.19,42.62,0,0,2.19,0,0,15.3,1.09,5.46,24.04,7.65,3.28
108-118,0,0,2.3,0,30.64,3.06,3.06,98.04,1.53,9.19,6.13,49.02,11.49,0,5.36,18.38,4.6,13.02,0.77,1.53,3.06,101.11,0.77,9.19,13.02,206.81,2.3,8.43,5.36,0,2.3,32.17,0,0,2.3,2.3,0,10.72,7.66,3.83,19.92,6.89,9.96
120,0,0,0,1.96,37.24,3.92,0,72.51,7.84,5.88,1.96,41.16,15.68,0,5.88,21.56,5.88,3.92,1.96,1.96,0,82.31,0,7.84,7.84,229.29,3.92,11.76,3.92,0,1.96,19.6,0,1.96,3.92,0,0,5.88,1.96,7.84,11.76,1.96,1.96
