stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,790.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,735.56,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,7.89,0,5.26,0,0,0,28.92,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,368.02,13.14,0,0,131.44,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,28.32,0,0,0,25.18,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,289.52,15.73,0,0,129.03,0,0,0,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,0,12,103,25,0,66,0,3,0,31,4,0,3,0,2,0,0,0,0,62,0,0,50,964,10,4,14,23,0,3,74,6,41,155,266,0,0,4,0,0
 24-34,0.82,0,0.82,0.82,13.13,0,0,82.09,2.46,0.82,0.82,20.52,1.64,0,0.82,0,3.28,0,0,0,1.64,79.62,0.82,0,35.3,877.5,2.46,6.57,4.1,0,0.82,2.46,0,0.82,5.75,18.06,209.32,0,0,12.31,0,0.82
 36-46,0,0,0,0,2.42,0.81,0,178.05,6.45,0.81,3.22,33.84,0,0,0,0,0.81,0,0,0,0,85.4,0,3.22,22.56,688.85,3.22,2.42,0.81,0,0.81,1.61,0,0,1.61,1.61,175.64,0,0,4.03,0,2.42
 48-58,0,0,0,0,6.31,0,0,197.96,3.44,1.72,1.72,47.05,0,0,1.15,1.72,0,0,1.72,0,0,97.55,0.57,1.72,18.36,301.25,1.72,0.57,4.02,0,1.72,1.15,0,0.57,0.57,0,76.89,0,0,2.3,0,1.72
 60-70,0,0,0,0,2.94,0,0,106,2.94,0,1.96,21.59,0,0,0,0,0,0,0.98,0,0,57.91,0,2.94,7.85,105.02,0,0.98,1.96,0,0.98,1.96,0,0,0.98,0,16.69,0.98,0,0.98,0,2.94
 72-82,0,0,0.98,0,11.78,4.91,0,173.75,1.96,0,5.89,72.64,3.93,0,1.96,1.96,1.96,1.96,0.98,0.98,0,142.34,1.96,8.83,15.71,193.39,0,4.91,7.85,0,2.94,2.94,0,0,0,0,19.63,2.94,7.85,7.85,4.91,0.98
 84-94,0,0,2.12,0,10.62,5.31,0,94.52,1.06,3.19,2.12,36.11,4.25,0,1.06,1.06,2.12,2.12,1.06,1.06,0,84.96,0,6.37,3.19,101.96,0,1.06,5.31,0,1.06,9.56,0,1.06,1.06,0,6.37,2.12,6.37,5.31,8.5,0
 96-106,0,0,2.19,0,7.65,1.09,0,60.11,1.09,1.09,0,40.44,1.09,0,2.19,0,1.09,0,2.19,0,0,62.29,1.09,5.46,10.93,53.55,0,2.19,7.65,0,0,5.46,0,1.09,1.09,0,5.46,0,0,5.46,6.56,0
108-118,0,0,0,0,10.72,3.06,0.77,56.68,3.06,1.53,3.83,39.83,4.6,0,0,1.53,2.3,2.3,0.77,0,0.77,64.34,0,2.3,9.96,143.24,1.53,3.83,7.66,0,1.53,6.13,0,0,0.77,0,2.3,1.53,1.53,4.6,2.3,0.77
120,0,0,0,0,13.72,5.88,0,56.83,9.8,0,0,25.48,1.96,0,1.96,1.96,0,1.96,3.92,0,0,60.75,0,0,7.84,97.99,1.96,1.96,1.96,0,1.96,7.84,0,0,0,0,3.92,1.96,0,11.76,3.92,0
