stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,316.27,4941.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.96,0,0,0,0,0,0,0,0,0,0,0
  5-6,429.07,4609.49,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,79.69,36.78,0,0,24.52,0,42.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,134.06,84.12,0,118.29,0,0,0,155.09,0,0,0,0,0,97.26,0,0,0,0,0,0,0,0,0,0,0,1953.13,110.41,0,0,883.25,0,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,69.23,0,122.73,0,9.44,0,188.82,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,1800.07,59.79,0,0,874.86,0,6.29,0,3.15,78.67,0,15.73,3.15,0,0,0,0,0
 14-21,0,1,1,4,77,71,0,71,0,0,0,33,2,1,0,0,6,0,0,0,1,60,0,0,47,1609,8,11,10,14,0,6,1,170,2,16,537,742,0,0,7,0,0
 24-34,0,0,2.46,1.64,17.24,10.67,0,330.81,1.64,0.82,0,36.12,1.64,1.64,1.64,1.64,4.1,0,1.64,0.82,0.82,87.01,0,1.64,53.36,4042.72,2.46,29.55,18.06,0.82,0,20.52,0,0.82,2.46,10.67,123.13,964.51,0,0,19.7,0,4.1
 36-46,0,0,0,0,16.92,3.22,0,1022.39,4.03,0.81,0,110.38,0.81,0,4.03,2.42,0.81,0.81,1.61,1.61,1.61,118.43,0.81,0,36.26,5331.11,3.22,12.09,4.83,0,0,16.11,0,0,0,4.03,8.06,1267.32,0,0,12.09,0,2.42
 48-58,0,0,0.57,0,15.49,2.3,0,1217.61,6.89,5.16,2.87,158.37,0.57,0.57,1.15,1.15,4.02,1.72,2.3,0.57,0,108.45,0.57,5.16,44.18,3063.54,1.72,10.33,2.87,0.57,0.57,10.9,0,0,0.57,4.02,0,756.27,0,0.57,4.02,0.57,2.87
 60-70,0,0,0.98,0,12.76,6.87,0,1268.13,5.89,1.96,2.94,93.24,2.94,0,1.96,6.87,1.96,0,2.94,0.98,0,91.28,0,3.93,37.3,2081.81,1.96,6.87,3.93,0,0.98,8.83,0,0.98,1.96,0.98,0,300.35,0.98,0.98,2.94,0.98,6.87
 72-82,0,0,2.94,0,13.74,19.63,0.98,633.17,5.89,0,1.96,64.79,1.96,0,0,1.96,3.93,0.98,0.98,0.98,0,57.92,1.96,2.94,24.54,1176.03,0,11.78,3.93,0,0.98,7.85,0,0,0.98,1.96,0,74.61,0.98,0.98,7.85,1.96,2.94
 84-94,0,0,1.06,0,21.24,19.12,0,528.89,6.37,2.12,4.25,63.72,6.37,0,0,8.5,7.43,2.12,0,1.06,0,49.92,0,9.56,23.36,720.06,1.06,5.31,5.31,0,2.12,20.18,0,0,0,1.06,0,84.96,6.37,1.06,8.5,1.06,0
 96-106,0,0,4.37,0,24.04,22.95,3.28,362.83,12.02,1.09,1.09,46.99,1.09,0,1.09,4.37,2.19,0,3.28,4.37,0,44.81,3.28,2.19,13.11,514.73,0,15.3,7.65,0,1.09,20.76,0,0,1.09,1.09,0,20.76,2.19,1.09,3.28,4.37,1.09
108-118,0,0,0.77,0,16.85,13.79,7.66,269.62,9.19,1.53,1.53,41.36,6.89,0,0.77,4.6,4.6,1.53,0.77,1.53,0,40.6,3.06,2.3,16.09,661.79,0,10.72,6.13,0,0,15.32,0,0,2.3,1.53,0,19.92,5.36,0.77,5.36,1.53,0.77
120,0,0,0,0,15.68,23.52,5.88,317.49,5.88,0,0,47.03,11.76,0,3.92,7.84,1.96,0,0,3.92,0,41.16,0,0,27.44,611.45,0,3.92,1.96,0,0,13.72,0,0,5.88,0,0,5.88,3.92,1.96,7.84,0,1.96
