stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,171.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,134.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,5.26,13.14,0,0,0,13.14,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,81.49,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,6.29,0,0,0,22.03,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,75.53,0,0,0,37.76,0,0,0,3.15,6.29,0,3.15,0,0,0,0,0,0
 14-21,0,0,2,30,4,0,16,0,0,0,4,2,0,0,0,0,0,0,0,0,23,0,0,10,126,1,0,1,4,0,2,1,12,1,0,27,38,0,0,0,0,0
 24-34,0,0,1.64,16.42,1.64,0,33.66,0,0.82,0,1.64,0,0,3.28,0,0.82,0,0.82,3.28,0,32.01,0,0,10.67,164.99,0,0,1.64,0,0,9.03,0,0.82,0,0,5.75,40.22,0,0,3.28,0,2.46
 36-46,0,0,0,2.42,0.81,0,32.23,0,0,0,8.06,1.61,0,0,0,0.81,0,0.81,0.81,0,17.72,0,0.81,6.45,89.43,0,2.42,2.42,0,0,2.42,0,0,0,0,0,20.95,0,0,0.81,0,1.61
 48-58,0,0,0.57,2.87,0,0,41.31,0,0,4.59,13.77,0.57,0,1.72,0,0,0,1.72,0,0.57,26.97,0.57,0.57,7.46,75.17,0.57,0.57,0,0,0,2.87,0,0,0,0,0,17.21,0,0,1.72,0,1.15
 60-70,0,0,0,6.87,0,0,43.19,0,0,0.98,7.85,0.98,0,0.98,0.98,0,0,0,0,0.98,32.39,0,2.94,0.98,67.73,0,0,0.98,0,0,0.98,0,0,0,0,0,8.83,0,0.98,1.96,0,1.96
 72-82,0,0,0,10.8,0,0,53.99,0,0,0.98,15.71,2.94,0,0.98,1.96,0,0.98,1.96,0.98,0,44.17,0.98,3.93,11.78,72.64,0.98,0.98,1.96,0,0,5.89,0,0,0,0,0,7.85,0,1.96,3.93,1.96,1.96
 84-94,0,0,0,9.56,1.06,1.06,41.42,1.06,2.12,1.06,10.62,4.25,0,1.06,3.19,2.12,0,0,0,1.06,26.55,2.12,0,7.43,29.74,2.12,0,0,0,0,33.99,0,0,0,0,0,0,1.06,0,5.31,1.06,2.12
 96-106,1.09,0,0,16.39,2.19,0,40.44,1.09,2.19,2.19,18.58,5.46,0,1.09,6.56,4.37,1.09,0,1.09,0,41.53,0,3.28,6.56,39.34,1.09,1.09,2.19,0,1.09,25.14,0,0,1.09,0,0,1.09,1.09,2.19,6.56,2.19,2.19
108-118,0,0,0,27.57,3.83,0,27.57,0.77,0.77,1.53,15.32,3.83,0,0.77,8.43,6.13,0.77,0.77,2.3,0,42.13,1.53,0.77,12.26,48.26,0,2.3,1.53,0,0,24.51,0,0,1.53,0.77,0,3.06,0,0,3.83,0,0.77
120,0,0,0,35.28,3.92,1.96,29.4,1.96,7.84,1.96,27.44,5.88,0,0,9.8,0,1.96,1.96,5.88,0,52.91,3.92,5.88,15.68,64.67,0,0,0,0,0,23.52,1.96,0,0,0,0,3.92,0,0,7.84,1.96,1.96
