stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,105.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,5.26,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.29,0,0,0,7.89,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,9.44,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.47,3.15,0,0,12.59,0,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,1,0,0,1,0,2,1,5,1,0,8,14,0,0,0,0,0
 24-34,0,0,1.64,0,5.75,0.82,2.46,0,0,0.82,1.64,0,0,0,0,2.46,0,0.82,0.82,0,13.13,0.82,0,4.93,104.25,1.64,0,2.46,0,0,6.57,0,0,0.82,3.28,4.93,32.01,0,0,5.75,0,0
 36-46,0,0,0,0,0.81,0,26.59,0,0,0.81,7.25,0.81,0,0,0,0,0,2.42,0,1.61,11.28,0.81,0,4.03,265.07,1.61,3.22,0,0,0,2.42,0,0,0,0,0,60.43,0,0.81,3.22,0,0
 48-58,0,0,0.57,0,1.15,0,40.74,0,0,1.72,9.75,0,0,0.57,0.57,0,0.57,0,0,0.57,15.49,0.57,0,5.16,240.42,0,1.72,0,0,0,2.3,0,0,0.57,0,0,45.33,0,0,2.87,0,3.44
 60-70,0,0,0,0,3.93,0,76.56,0.98,0,1.96,33.37,0.98,0,0.98,0,0,1.96,0.98,0.98,0,17.67,0,0.98,2.94,338.63,0,0.98,1.96,0,0,2.94,0,0,0,0,0,49.08,0,0.98,4.91,0,0.98
 72-82,0,0,0.98,0,4.91,1.96,90.31,0,0,0.98,27.49,0.98,0.98,0.98,0.98,0,0,0.98,0,0.98,30.43,0.98,1.96,1.96,275.85,0.98,1.96,0,0,0.98,1.96,0,0,0,0,0,12.76,0.98,0,9.82,0,0.98
 84-94,0,0,0,0,4.25,2.12,60.54,0,0,0,14.87,1.06,0,0,5.31,0,2.12,1.06,0,0,16.99,1.06,2.12,2.12,126.38,2.12,2.12,0,0,0,12.74,0,0,0,0,0,5.31,1.06,2.12,3.19,2.12,1.06
 96-106,0,0,1.09,0,5.46,3.28,45.9,0,0,1.09,21.86,7.65,0,0,1.09,0,3.28,2.19,0,0,15.3,0,0,3.28,124.58,0,3.28,2.19,0,0,6.56,0,0,0,0,0,3.28,1.09,1.09,3.28,1.09,0
108-118,0,0,0,0.77,4.6,2.3,36,0,1.53,0.77,15.32,3.83,0,1.53,3.06,0,4.6,0,2.3,1.53,11.49,0,0,1.53,124.85,1.53,0.77,2.3,0,1.53,5.36,0,0,0.77,0,0,4.6,0.77,0,2.3,0,0.77
120,0,0,0,0,5.88,5.88,31.36,1.96,0,3.92,15.68,5.88,0,0,0,0,0,0,0,0,9.8,0,1.96,0,90.15,0,0,1.96,0,0,3.92,0,0,0,0,0,5.88,1.96,1.96,1.96,0,0
