stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.59,3.15,0,0,3.15,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,1,1,0,3,504,8,0,7,0,2,0,1,0,1,1,0,0,0,0,0,0,110,2,0,43,24,90,0,54,2,0,0,27,1,8,393,34,0,0,2,0,1
 24-34,0,0,0.82,1.64,1087.63,4.93,0,50.89,26.27,59.1,27.09,4.93,0,1.64,3.28,3.28,1.64,0.82,0,0.82,3.28,453.11,19.7,0,222.45,287.3,304.54,5.75,104.25,0,0,21.34,0,1.64,9.03,206.86,170.74,0,0,29.55,0,0.82
 36-46,0.81,0,0,0,439.9,0.81,0,55.59,34.64,109.57,68.48,12.09,1.61,0,4.03,2.42,3.22,0,1.61,0.81,0,671.93,4.03,0,319.05,260.23,297.29,7.25,78.96,0,0,12.89,0,0.81,12.89,7.25,147.44,0,0.81,20.95,0,2.42
 48-58,1.15,0,0,0,216.9,5.16,0,124.52,27.54,117.63,60.25,18.36,0,0,0.57,1.72,1.15,1.72,0,3.44,0.57,1157.94,8.03,4.02,230.1,250.75,212.88,4.02,95.25,0,0,7.46,0,0,2.3,0.57,126.81,0,1.72,8.61,0,4.59
 60-70,1.96,0,0,0,109.93,1.96,0,143.3,35.33,99.13,64.78,49.08,1.96,0,0.98,1.96,1.96,2.94,1.96,3.93,0.98,1591.05,2.94,5.89,134.47,219.86,114.84,10.8,81.47,0,1.96,15.7,0,0,3.93,0,62.82,1.96,8.83,7.85,1.96,3.93
 72-82,0,0,0,0,56.94,12.76,0,207.13,17.67,118.78,113.87,96.2,3.93,0,2.94,7.85,0,0.98,2.94,1.96,0.98,1976.09,2.94,9.82,147.25,209.09,65.77,15.71,107.98,0,2.94,7.85,0,0.98,0.98,0,41.23,0.98,20.61,9.82,6.87,5.89
 84-94,1.06,0,1.06,0,64.78,6.37,0,257.01,16.99,215.59,79.65,69.03,7.43,0,2.12,6.37,3.19,2.12,2.12,3.19,1.06,1605.8,1.06,3.19,103.02,88.15,82.84,9.56,138.06,0,0,8.5,0,1.06,4.25,0,41.42,4.25,16.99,14.87,6.37,1.06
 96-106,0,0,0,1.09,50.27,13.11,3.28,178.13,8.74,210.92,51.36,71.04,4.37,0,7.65,12.02,8.74,1.09,2.19,8.74,0,1286.28,7.65,4.37,73.22,119.12,36.06,17.49,175.95,0,1.09,28.41,0,1.09,2.19,0,18.58,3.28,16.39,5.46,9.84,3.28
108-118,0.77,0,3.06,0.77,34.47,10.72,0.77,103.41,5.36,328.6,61.28,74.3,3.83,0,6.13,4.6,3.83,0.77,0.77,3.06,0,1111.41,4.6,6.13,79.66,130.21,12.26,14.55,170.04,0,3.83,13.02,0,0,0,0,16.85,1.53,22.21,4.6,3.06,1.53
120,1.96,0,0,0,41.16,5.88,1.96,54.87,3.92,201.86,41.16,33.32,5.88,0,7.84,0,0,0,0,1.96,0,952.46,3.92,1.96,56.83,115.63,13.72,7.84,148.94,0,1.96,15.68,0,0,0,0,9.8,1.96,13.72,3.92,0,1.96
