stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,131.78,2806.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.98,0,0,0,0,0,0,0,0,0,0
  5-6,67.43,1287.22,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,6.13,0,0,12.26,0,349.39,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,7.89,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,5.26,0,0,23.66,0,60.46,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,0,62.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.35,0,0,0,12.59,0,25.18,0,6.29,0,0,0,0,0,0,0,0
 14-21,1,0,0,17,118,2,0,3,0,1,0,11,12,7,0,0,19,0,0,0,0,4,0,0,4,159,0,3,7,0,0,171,3,20,2,2,130,0,0,0,0,0
 24-34,0,0,0.82,20.52,108.35,2.46,0,11.49,0,5.75,0.82,64.03,14.78,0.82,0,0,22.16,0,13.13,4.1,0,12.31,9.03,0,7.39,282.37,3.28,42.68,8.21,0,0,202.75,0,26.27,0,0.82,234.76,0,0,1.64,0,0
 36-46,0,0,0.81,4.03,33.84,0.81,0,7.25,0,2.42,1.61,116.02,5.64,0,0.81,0.81,5.64,0,3.22,2.42,0,8.86,1.61,0,1.61,272.32,0.81,45.12,7.25,0,0,163.55,0,12.89,0,0,182.08,0,0,0.81,0,0.81
 48-58,0,0,0,0.57,18.36,2.3,0,10.9,0,8.03,0.57,157.22,4.59,8.03,0,1.15,5.74,0.57,6.31,1.72,0,25.25,5.74,0,2.3,154.93,0,25.82,10.33,0,0,162.96,0,5.16,0,0,114.76,0,0,0.57,0,0
 60-70,0,0,0,0,40.24,5.89,0,10.8,0,4.91,0.98,257.16,12.76,4.91,0,0,4.91,0,5.89,3.93,0,34.35,2.94,0,0,103.06,0,28.46,9.82,0,0,184.53,0,7.85,0,0,59.87,3.93,0,0,0.98,0
 72-82,0,0,5.89,1.96,59.88,9.82,0.98,20.61,0,5.89,0,288.61,29.45,3.93,0.98,3.93,11.78,0.98,19.63,8.83,0,71.66,13.74,2.94,2.94,114.85,0,48.1,21.6,0,0,184.55,0,3.93,0,0,27.49,10.8,0,1.96,0,0
 84-94,0,0,5.31,2.12,95.58,16.99,3.19,24.43,0,18.05,0,198.6,43.54,6.37,2.12,9.56,19.12,0,8.5,21.24,0,70.09,16.99,1.06,1.06,66.91,1.06,47.79,11.68,0,0,435.44,0,14.87,0,0,37.17,24.43,1.06,4.25,2.12,1.06
 96-106,0,0,4.37,0,113.66,10.93,1.09,28.41,2.19,24.04,1.09,184.69,48.09,1.09,0,10.93,36.06,0,17.49,14.21,1.09,60.11,9.84,1.09,6.56,89.61,1.09,83.06,18.58,0,1.09,422.93,0,10.93,1.09,0,38.25,30.6,0,4.37,2.19,0
108-118,0,0,3.06,1.53,111.83,6.89,2.3,21.45,0.77,26.81,2.3,173.11,38.3,0,0,5.36,23.74,0.77,18.38,27.57,0,41.36,12.26,0.77,1.53,72.77,0.77,43.66,20.68,0,0.77,307.15,0,12.26,0.77,0,19.92,28.34,0.77,2.3,0.77,0.77
120,0,0,0,0,92.11,5.88,0,9.8,0,19.6,0,137.18,33.32,0,0,3.92,27.44,0,3.92,17.64,0,27.44,9.8,0,3.92,92.11,0,31.36,3.92,0,0,264.57,0,9.8,0,0,13.72,11.76,0,3.92,0,0
