stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,289.91,3663.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.49,0,0,0,0,0,0,0,0,0,0,0
  5-6,294.22,3579.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.94,6.13,0,0,67.43,0,79.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,144.58,155.09,0,241.84,0,0,0,423.22,0,0,0,0,0,144.58,0,0,0,0,0,0,0,0,0,0,0,3301.66,147.21,0,0,1416.88,0,15.77,18.4,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,163.64,0,258.05,0,15.73,0,431.13,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,4506.46,210.85,0,0,1752.86,0,15.73,25.18,12.59,166.79,0,31.47,12.59,0,0,0,0,0
 14-21,0,1,10,50,1074,326,0,468,0,13,0,73,20,30,18,14,87,1,3,8,26,368,12,0,261,3730,213,27,72,88,0,149,10,586,144,355,1676,1321,0,0,40,0,22
 24-34,0,0.82,14.78,42.68,725.64,235.59,0,1517.76,213.42,53.36,18.88,130.52,18.88,4.1,22.16,52.53,203.57,21.34,45.15,22.16,101.79,838.09,61.56,1.64,416.99,6845.94,124.77,119.02,116.56,0.82,0.82,783.92,1.64,8.21,128.05,250.36,673.1,1729.54,0,0,204.39,0,102.61
 36-46,0.81,0,6.45,5.64,283.6,46.73,0,1663.71,373.02,43.51,38.67,235.26,16.92,4.03,16.92,55.59,88.62,30.62,33.03,20.95,72.51,721.88,25.78,9.67,253.79,6288.25,64.45,98.29,52.37,0,0.81,649.37,1.61,3.22,77.34,211.09,34.64,1513.05,0,1.61,121.66,0,47.53
 48-58,1.72,0,6.31,5.74,370.68,41.31,0,2613.68,383.3,98.69,63.12,511.83,42.46,9.18,26.4,64.84,53.36,44.18,39.02,44.18,52.22,1160.23,34.43,46.48,309.28,5917.08,44.76,73.45,78.61,0,5.74,585.85,0,0.57,49.35,176.73,0,1307.13,0,2.87,119.93,0.57,69.43
 60-70,1.96,0,5.89,0.98,310.16,34.35,2.94,2814.02,299.36,79.5,49.08,547.69,103.06,4.91,12.76,63.8,55.95,64.78,33.37,53.98,24.54,1013.91,24.54,56.93,186.49,4834,33.37,60.85,80.48,0.98,6.87,475.06,0.98,0,57.91,118.76,0,713.57,11.78,20.61,81.47,12.76,44.17
 72-82,0,0,36.32,2.94,486.9,120.74,41.23,3504.53,223.82,80.5,85.4,873.68,302.35,4.91,23.56,140.38,150.19,74.61,73.62,137.43,27.49,1647.23,43.19,63.81,290.57,4958.37,28.47,127.62,151.18,0.98,18.65,686.18,0,0,93.26,62.83,0,448.62,50.06,59.88,206.15,66.75,46.14
 84-94,0,0,25.49,6.37,708.38,122.13,82.84,2507.47,343.04,147.62,61.6,551.2,514.03,5.31,24.43,147.62,234.71,76.47,97.71,408.88,39.3,1144.88,49.92,61.6,213.47,2552.08,39.3,123.2,159.31,1.06,8.5,1469.86,1.06,0,199.66,124.26,0,248.52,110.45,49.92,190.1,60.54,42.48
 96-106,1.09,0,32.79,10.93,828.38,174.86,63.39,2076.41,492.87,155.18,46.99,584.67,628.39,1.09,45.9,219.66,253.54,62.29,125.68,545.33,38.25,974.82,55.74,42.62,203.27,2277.49,32.79,207.64,216.38,1.09,19.67,1385.73,5.46,0,198.9,127.86,0,132.23,149.72,46.99,220.76,65.57,38.25
108-118,0.77,0,22.98,13.02,700.09,154.72,48.26,1669.8,340.09,170.04,33.7,471.07,640.35,0,20.68,160.09,239.75,71.23,94.21,848.69,43.66,775.15,42.89,36.77,221.36,3028.62,31.4,147.06,163.92,0,16.85,1130.56,2.3,0,177.7,110.3,0,91.15,134.81,19.92,150.89,39.83,40.6
120,5.88,0,5.88,3.92,497.79,182.26,15.68,1271.9,152.86,107.79,50.95,438.99,313.57,0,15.68,203.82,150.9,50.95,54.87,307.69,13.72,515.42,31.36,29.4,223.42,2976.91,31.36,90.15,127.39,0,15.68,660.45,1.96,1.96,123.47,41.16,0,107.79,48.99,21.56,111.71,50.95,11.76
