stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,1238.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,1587.58,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,6.13,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,18.4,0,18.4,0,0,0,89.38,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,812.27,31.54,0,0,273.39,0,2.63,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,34.62,0,0,0,62.94,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,604.22,28.32,0,0,169.94,0,6.29,9.44,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,1,5,61,53,0,21,0,0,0,10,3,1,2,0,1,0,0,0,2,31,0,0,31,325,25,4,2,10,0,2,0,24,5,0,34,145,0,0,16,0,0
 24-34,0,0,0,4.1,36.12,25.45,0,43.51,0,4.93,1.64,11.49,2.46,0,3.28,3.28,0,1.64,1.64,3.28,3.28,52.53,0.82,0,36.94,517.14,10.67,8.21,7.39,0.82,0,24.63,0,0,24.63,0.82,4.93,134.62,0,0,81.26,0,0.82
 36-46,0,0,0,0,16.92,4.83,0,104.74,1.61,4.03,2.42,24.17,2.42,0.81,2.42,4.83,0,0,0.81,0.81,4.03,79.76,0.81,0.81,21.75,678.37,3.22,5.64,4.83,0,0.81,4.03,0,0,13.7,0.81,0.81,168.38,0,0,47.53,0,7.25
 48-58,0.57,0.57,0,0.57,18.94,1.15,0,132.55,0.57,4.02,5.74,53.36,1.72,1.15,1.72,6.31,0.57,2.87,1.72,0.57,3.44,107.88,1.72,2.3,22.38,476.83,2.3,3.44,1.72,0,0.57,11.48,0.57,0,9.18,0,0,120.5,0,0.57,42.46,0,8.61
 60-70,0,0,0,0,18.65,2.94,0,201.21,0.98,4.91,5.89,70.67,1.96,0,2.94,11.78,1.96,1.96,0.98,0,1.96,123.67,0.98,4.91,16.69,583.02,2.94,1.96,1.96,0,0,12.76,0,0,10.8,1.96,0,59.87,0,0,34.35,0,1.96
 72-82,0,0,2.94,0,15.71,9.82,0.98,134.49,0.98,2.94,5.89,59.88,4.91,0.98,0,12.76,3.93,1.96,1.96,0.98,0.98,136.45,0.98,4.91,14.72,329.84,3.93,5.89,4.91,0,2.94,6.87,0,0,11.78,0,0,30.43,0.98,3.93,42.21,1.96,0.98
 84-94,0,0,0,0,22.3,9.56,2.12,96.65,0,4.25,3.19,42.48,11.68,0,1.06,14.87,3.19,3.19,2.12,1.06,2.12,83.9,0,7.43,11.68,166.74,2.12,7.43,3.19,0,0,20.18,0,0,15.93,1.06,0,19.12,2.12,3.19,43.54,4.25,2.12
 96-106,0,0,0,0,15.3,12.02,0,78.68,0,3.28,4.37,30.6,12.02,1.09,1.09,12.02,2.19,5.46,5.46,2.19,4.37,68.85,1.09,2.19,10.93,149.72,0,5.46,7.65,0,2.19,18.58,0,0,6.56,0,0,5.46,1.09,3.28,50.27,1.09,3.28
108-118,0,0,0,0,19.15,16.09,1.53,72.77,0.77,6.89,5.36,37.53,19.92,0,2.3,9.96,3.06,4.6,2.3,0.77,2.3,64.34,1.53,3.83,6.13,151.66,1.53,3.83,4.6,0,3.06,6.13,0,0,13.02,0.77,0,3.06,0,0.77,30.64,1.53,3.83
120,0,0,1.96,0,33.32,29.4,0,62.71,0,5.88,5.88,21.56,17.64,0,1.96,27.44,5.88,1.96,0,1.96,0,60.75,0,3.92,13.72,178.34,3.92,9.8,1.96,0,0,9.8,0,0,13.72,0,0,1.96,0,3.92,35.28,0,0
