stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,171.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,459.72,0,6.13,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,73.6,118.29,0,189.27,0,5.26,0,1493.11,0,0,0,0,0,386.42,0,0,0,0,0,0,0,0,0,0,0,3051.94,18.4,0,0,89.38,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,125.88,0,122.73,0,12.59,0,1586.07,0,0,0,0,0,251.76,0,0,0,0,0,0,0,0,0,0,0,4122.53,22.03,0,0,103.85,0,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,67,7,0,84,0,0,0,0,0,4,0,0,12,0,0,0,0,22,5,0,4,914,1,0,0,0,0,1,6,1,0,5,110,0,0,0,0,0
 24-34,0,0,0,0,9.03,1.64,0,202.75,0,0,1.64,0.82,0,0.82,0,0.82,30.37,0,0,0.82,0.82,10.67,4.1,0,5.75,1173,0,1.64,0,0,0,4.1,0,0.82,0.82,0.82,101.79,0,0,2.46,0,0
 36-46,0,0,0,0,6.45,0.81,0,957.94,0,0.81,0,57.2,0,0,0,3.22,7.25,0,0,0,0,16.11,0.81,0,4.83,1351.91,0,0,0.81,0,0,2.42,0,0,0,0,82.98,0,0,0.81,0,0
 48-58,0,0,0,0,6.89,1.15,0,1720.84,0.57,4.59,0,137.71,0,0,0,2.3,1.72,1.72,0,0,2.87,24.67,1.72,1.72,4.59,1301.96,1.15,1.72,2.3,0,0.57,5.74,0,1.15,1.15,0,62.54,0,0,1.15,0,3.44
 60-70,0,0,0,0,6.87,0,0,1488.97,0,0.98,0,82.45,0,0,0,0,2.94,0.98,0,0,1.96,24.54,0,1.96,0.98,1135.62,0.98,0.98,0,0,0,4.91,0,0.98,0.98,0,19.63,0,1.96,2.94,0,1.96
 72-82,0,0,0.98,0.98,17.67,4.91,0,1134.8,0.98,0,0,132.52,1.96,0,0.98,0.98,3.93,1.96,1.96,0.98,0,31.41,0.98,1.96,1.96,1090.63,0,1.96,1.96,0,0,1.96,0,0.98,0,0,16.69,0,1.96,3.93,0.98,2.94
 84-94,0,0,0,0,28.68,3.19,0,803.96,3.19,1.06,4.25,91.34,0,1.06,0,6.37,1.06,3.19,1.06,0,0,30.8,1.06,3.19,3.19,656.34,0,2.12,2.12,0,2.12,6.37,0,2.12,1.06,0,14.87,0,1.06,6.37,3.19,4.25
 96-106,1.09,0,1.09,0,30.6,4.37,0,636.04,2.19,4.37,2.19,85.24,3.28,0,3.28,4.37,5.46,0,1.09,0,0,32.79,1.09,1.09,2.19,575.93,0,2.19,1.09,0,0,5.46,0,0,0,0,6.56,1.09,1.09,3.28,1.09,2.19
108-118,0,0,0,0,7.66,2.3,0.77,494.05,0.77,0.77,0,66.64,0.77,0,0,0.77,2.3,0,0.77,0,0,19.15,0.77,2.3,3.06,670.98,0.77,3.06,3.06,0,0,3.06,0,0,0.77,0,3.06,0,0,3.83,0,0.77
120,1.96,0,0,0,25.48,1.96,0,403.72,3.92,1.96,1.96,94.07,0,0,0,1.96,1.96,0,3.92,0,0,17.64,0,1.96,7.84,650.65,0,5.88,0,0,0,0,0,1.96,0,0,1.96,0,0,0,0,0
