stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,764.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,208.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,5.26,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,15.77,5.26,0,0,7.89,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,6.29,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,56.65,37.76,0,0,15.73,0,3.15,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,37,2,0,3,0,0,0,4,0,1,1,1,1,0,0,0,1,9,0,0,6,33,36,0,0,1,0,13,7,2,4,23,50,0,0,2,0,0
 24-34,0,0,2.46,0.82,14.78,3.28,0,14.78,0,5.75,0.82,11.49,0,0,0.82,0,3.28,0,3.28,0.82,0,23.8,0.82,0,27.91,163.35,13.13,9.03,4.1,0,0,82.91,0,6.57,0.82,11.49,78.8,0,0,22.98,0,0
 36-46,0,0,0,0,12.09,0,0,24.98,0,4.03,4.83,12.89,0,0,2.42,0.81,0.81,0.81,3.22,2.42,0,33.84,2.42,0,12.89,170,12.89,12.09,1.61,0,0,85.4,0,0.81,0.81,0,59.62,0,0,4.03,0,1.61
 48-58,0,0,0,0,4.59,1.15,0,53.36,0.57,1.15,6.31,23.53,0,0.57,0,1.15,1.15,0.57,2.3,0,0.57,56.81,4.02,0,8.03,127.96,5.74,6.31,5.16,0,0.57,96.4,0,0.57,0.57,0,44.18,0,1.15,6.89,0,3.44
 60-70,0,0,0,0,10.8,0.98,0,252.25,0,2.94,3.93,53,5.89,0,0.98,3.93,1.96,1.96,0.98,2.94,0.98,103.06,3.93,0.98,4.91,166.86,2.94,10.8,4.91,0,0.98,53,0,0.98,1.96,0,24.54,0,1.96,1.96,0.98,0.98
 72-82,0,0,0,0,12.76,7.85,0.98,281.74,0,2.94,2.94,54.97,11.78,1.96,4.91,3.93,2.94,0.98,5.89,0.98,0,128.6,6.87,2.94,4.91,150.19,3.93,9.82,11.78,0,0.98,42.21,0,1.96,0.98,0,23.56,1.96,2.94,17.67,1.96,0
 84-94,0,0,2.12,0,18.05,4.25,0,190.1,1.06,2.12,6.37,30.8,33.99,1.06,3.19,7.43,4.25,3.19,2.12,5.31,1.06,81.78,3.19,3.19,6.37,91.34,6.37,7.43,9.56,0,0,152.93,0,7.43,0,0,7.43,1.06,2.12,6.37,1.06,1.06
 96-106,0,0,0,1.09,36.06,9.84,2.19,115.84,1.09,2.19,5.46,29.51,29.51,0,0,7.65,7.65,4.37,15.3,0,1.09,61.2,7.65,5.46,8.74,80.87,3.28,24.04,22.95,0,2.19,97.26,0,2.19,0,0,5.46,1.09,2.19,9.84,2.19,3.28
108-118,0,0,0,0,39.06,3.83,22.98,78.89,1.53,4.6,5.36,28.34,36.77,0,0.77,6.89,7.66,3.06,7.66,3.83,3.06,52.09,6.89,3.06,9.96,68.94,4.6,10.72,13.02,0,3.06,78.89,0,2.3,0.77,0,6.13,3.06,1.53,7.66,2.3,2.3
120,0,0,1.96,0,52.91,1.96,7.84,105.83,7.84,5.88,1.96,25.48,35.28,0,1.96,9.8,1.96,3.92,7.84,7.84,0,41.16,1.96,1.96,3.92,90.15,5.88,13.72,7.84,0,0,56.83,0,5.88,0,0,5.88,7.84,1.96,15.68,1.96,0
