stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,276.74,4440.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,551.67,8777.64,0,30.65,0,0,0,0,0,0,0,0,0,42.91,0,0,0,0,0,0,0,0,0,0,0,275.83,18.39,0,0,91.94,0,177.76,0,0,0,0,0,0,0,0,0,0,0
  7-9,165.61,168.24,0,297.04,0,0,0,633.52,0,0,0,0,0,218.18,0,0,0,0,0,0,0,0,0,0,0,4955.12,215.55,0,0,1971.53,0,2.63,23.66,0,5.26,0,0,0,0,0,0,0,0
 10-12,0,138.47,0,191.97,0,18.88,0,434.28,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,3323.2,138.47,0,0,1790.63,0,6.29,15.73,12.59,169.94,0,31.47,9.44,0,0,0,0,0
 14-21,1,1,1,40,435,255,0,486,0,2,0,52,32,52,5,4,49,3,2,8,24,310,2,0,247,2935,82,4,51,143,0,27,14,832,104,122,1423,1058,0,0,14,0,25
 24-34,0,0.82,4.93,27.91,239.69,96.04,0,945.63,20.52,13.95,13.13,83.73,17.24,10.67,9.03,12.31,94.4,13.13,19.7,13.95,32.01,584.45,19.7,1.64,291.4,4050.1,32.83,42.68,64.85,0.82,0.82,96.04,0.82,7.39,50.89,143.65,431.77,1033.46,0,0,73.88,0,40.22
 36-46,0,0,0.81,5.64,112.79,12.09,0,1015.14,31.42,5.64,29,140.99,16.92,0.81,7.25,14.5,32.23,19.34,16.11,15.31,8.06,585.72,4.83,8.06,194.97,3346.75,21.75,35.45,33.84,0,0.81,74.12,3.22,2.42,30.62,132.13,19.34,799.22,0,1.61,54.79,0,29.81
 48-58,0,0,1.72,3.44,117.63,13.77,0,1588.29,45.9,20.66,39.02,288.05,33.85,6.31,13.77,18.94,33.28,28.69,12.62,28.12,15.49,854.97,6.31,26.4,242.15,2986.65,12.62,28.12,40.17,0,0.57,57.95,0,0,25.25,134.84,0.57,625.45,0,1.72,51.07,0,26.97
 60-70,0.98,0,5.89,0,120.73,25.52,0.98,1741.22,53.98,16.69,44.17,279.73,65.76,4.91,10.8,38.28,32.39,44.17,11.78,40.24,2.94,864.72,9.82,33.37,166.86,2603,9.82,25.52,45.15,0.98,2.94,79.5,0.98,0.98,32.39,87.36,0,400.46,4.91,10.8,61.84,7.85,33.37
 72-82,0,0,14.72,0,154.12,63.81,21.6,1734.6,48.1,10.8,68.72,390.7,173.75,2.94,20.61,67.73,79.51,30.43,32.39,78.53,9.82,1104.37,6.87,34.36,202.22,2687.79,10.8,43.19,67.73,0,4.91,113.87,1.96,0,37.3,49.08,0,214.98,12.76,31.41,87.37,23.56,29.45
 84-94,0,0,10.62,3.19,257.01,83.9,60.54,1296.75,42.48,29.74,38.23,279.32,311.18,2.12,12.74,91.34,120.01,52.04,28.68,214.53,13.81,852.82,14.87,47.79,174.17,1428.44,16.99,45.67,86.03,0,7.43,421.63,0,0,99.83,92.4,0,141.25,35.05,25.49,99.83,26.55,36.11
 96-106,1.09,0,24.04,3.28,280.86,97.26,52.46,1034.93,57.92,26.23,40.44,332.23,347.53,0,22.95,112.56,122.4,31.69,33.88,172.67,14.21,727.84,20.76,21.86,182.51,1340.92,14.21,74.31,126.77,1.09,9.84,381.4,1.09,0,99.45,87.43,0,68.85,32.79,24.04,108.19,30.6,51.36
108-118,0,0,7.66,5.36,290.3,96.51,35.23,782.05,59.75,33.7,35.23,242.04,256.6,0,11.49,72,92.68,43.66,24.51,199.92,12.26,629.62,9.96,22.21,202.21,1502.82,15.32,49.79,91.15,0,9.96,361.53,1.53,0,69.7,53.62,0,38.3,19.92,9.19,85.02,21.45,46.72
120,1.96,0,1.96,1.96,333.16,121.51,13.72,578.14,41.16,66.63,37.24,194.02,164.62,0,11.76,111.71,64.67,7.84,35.28,96.03,3.92,634.97,15.68,15.68,213.62,1409.09,35.28,45.08,97.99,0,3.92,323.36,0,0,50.95,25.48,0,33.32,11.76,3.92,84.27,19.6,11.76
