stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66,2.63,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761.57,3.15,0,0,59.79,0,0,0,3.15,0,3.15,9.44,0,0,0,0,0
 14-21,0,0,0,0,41,0,0,40,0,0,0,22,0,0,0,1,1,1,0,0,0,1,0,0,2,799,1,53,23,5,0,0,7,0,0,5,898,0,0,1,0,0
 24-34,0.82,0,0.82,0.82,23.8,1.64,0,552.44,0,2.46,0,39.4,0,0,0.82,0,2.46,0,1.64,1.64,0.82,14.78,0,0,8.21,2419.06,1.64,95.22,36.94,0,0,8.21,0,0,0,4.1,1035.92,0,0,4.1,0,0
 36-46,0,0,0,0,12.09,0,0,1781.33,0.81,0.81,0,36.26,0,0,0.81,4.03,0.81,1.61,0.81,0.81,0.81,24.17,0,0,8.06,3082.49,2.42,40.28,6.45,0,0,15.31,0,0,0.81,0,1181.11,0,0,4.03,0,2.42
 48-58,0.57,0,0,0,17.79,1.72,0,2867.3,2.3,5.16,0,95.25,0,0,1.15,1.72,1.15,1.72,1.72,1.72,3.44,57.95,1.15,3.44,12.62,2008.32,2.3,21.8,2.87,0,1.15,6.89,0,0.57,1.15,0,789.56,0,0,4.02,0,8.61
 60-70,0,0,0,0,8.83,1.96,0,3424.53,0.98,2.94,0.98,55.95,0,0,0.98,0.98,0.98,0,0,0,0,28.46,0.98,0,1.96,741.05,0.98,3.93,0,0,0.98,2.94,0,1.96,0.98,0,227.71,0,0,4.91,0,1.96
 72-82,0,0,0.98,0,35.34,7.85,0,3381.83,0,3.93,6.87,102.09,2.94,0,0.98,2.94,2.94,1.96,0.98,0,0.98,54.97,0.98,4.91,7.85,674.4,0.98,12.76,4.91,0,0,4.91,0,0.98,0.98,0,63.81,0.98,0.98,9.82,2.94,3.93
 84-94,0,0,1.06,0,60.54,6.37,0,2075.22,1.06,3.19,1.06,112.58,0,1.06,2.12,2.12,0,4.25,3.19,0,0,55.23,0,2.12,4.25,482.16,2.12,7.43,3.19,0,0,2.12,0,3.19,2.12,0,69.03,1.06,6.37,8.5,3.19,2.12
 96-106,0,0,1.09,0,45.9,5.46,1.09,1617.41,1.09,3.28,0,62.29,4.37,0,6.56,5.46,3.28,1.09,0,4.37,0,38.25,1.09,4.37,1.09,335.5,1.09,19.67,1.09,0,1.09,7.65,0,0,0,0,15.3,2.19,1.09,8.74,3.28,2.19
108-118,0,0,0,0,16.85,0.77,1.53,1109.88,0.77,1.53,0,26.04,0,0,0,4.6,0.77,1.53,0.77,1.53,0,16.85,0,1.53,3.06,327.83,0.77,19.92,1.53,0,0,4.6,0,0.77,0,0,6.13,0.77,0,3.06,0.77,0
120,0,0,0,0,25.48,0,0,866.23,0,1.96,1.96,56.83,0,0,0,0,0,0,1.96,1.96,0,19.6,1.96,3.92,7.84,280.25,1.96,11.76,3.92,0,0,3.92,0,0,0,0,3.92,0,0,1.96,0,0
