stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,276.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,7.89,0,0,0,5.26,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,78.86,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,3.15,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.82,6.29,0,0,37.76,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,24,7,0,7,0,0,0,8,1,1,1,0,2,0,0,0,0,21,0,0,14,108,2,2,1,3,0,4,15,1,1,16,36,0,0,4,0,0
 24-34,0,0.82,0.82,0,13.13,0,0,23.8,0,0.82,1.64,6.57,1.64,0,5.75,1.64,3.28,0,0.82,0,0.82,56.64,0.82,0,27.09,336.55,3.28,9.03,4.93,0,0,26.27,0,4.93,0,4.93,96.04,0,0,41.04,0,2.46
 36-46,0,0,0.81,0,4.83,0.81,0,30.62,0,3.22,4.03,23.36,0,0,6.45,0.81,0.81,0.81,1.61,0.81,0.81,70.09,0.81,0.81,10.47,468.09,2.42,11.28,3.22,0,0.81,33.03,0,0,1.61,0,108.77,0,0,24.98,0,0.81
 48-58,0,0,0.57,0,5.16,0.57,0,78.61,1.15,2.87,4.02,27.54,0.57,1.15,2.87,0.57,0.57,1.72,0.57,0,2.3,80.91,0,2.3,10.9,427.48,1.15,5.74,1.15,0,0,14.35,0,0.57,0,0,89.51,0,0.57,25.25,0,3.44
 60-70,0,0,0,0,8.83,0.98,0,185.51,0,4.91,2.94,52.02,0.98,0.98,1.96,3.93,0,2.94,0.98,0,1.96,113.86,0.98,2.94,8.83,574.19,0,4.91,2.94,0,3.93,15.7,0,0,0,0,68.71,0.98,1.96,22.58,0.98,2.94
 72-82,0,0,1.96,0,7.85,4.91,0,189.46,2.94,2.94,5.89,71.66,3.93,0,2.94,5.89,0.98,5.89,1.96,0.98,0.98,174.74,1.96,5.89,16.69,467.27,1.96,4.91,4.91,0,2.94,17.67,0,1.96,0,0,38.28,2.94,3.93,57.92,4.91,2.94
 84-94,0,0,0,0,23.36,8.5,0,112.58,4.25,3.19,9.56,40.36,6.37,0,5.31,12.74,0,9.56,1.06,0,4.25,86.03,0,4.25,16.99,238.96,2.12,7.43,5.31,0,1.06,58.41,0,1.06,0,0,22.3,5.31,5.31,32.92,7.43,5.31
 96-106,0,0,2.19,0,18.58,3.28,1.09,100.54,0,1.09,4.37,40.44,10.93,0,3.28,10.93,3.28,7.65,4.37,0,1.09,115.84,5.46,5.46,6.56,159.56,2.19,5.46,5.46,0,6.56,55.74,0,0,1.09,0,9.84,3.28,4.37,42.62,12.02,4.37
108-118,0,0,0.77,0,40.6,3.83,0,68.17,3.83,3.83,5.36,50.55,13.02,0,3.83,4.6,1.53,9.19,0.77,1.53,2.3,102.64,0.77,9.96,10.72,212.94,1.53,6.13,4.6,0,7.66,52.85,0,0.77,0,0,8.43,6.13,6.13,30.64,6.13,3.06
120,0,0,0,0,13.72,1.96,0,56.83,0,1.96,1.96,35.28,7.84,0,9.8,0,3.92,3.92,0,0,1.96,58.79,3.92,1.96,9.8,188.14,0,5.88,1.96,0,0,33.32,0,5.88,0,0,3.92,3.92,1.96,27.44,5.88,3.92
