stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.89,355.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,380.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,10.51,0,21.03,0,0,55.2,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,294.42,18.4,0,0,110.41,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,25.18,0,0,44.06,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,361.9,15.73,0,0,116.44,0,3.15,0,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,4,30,4,6,0,1,0,7,1,0,1,0,1,0,0,0,0,11,0,0,3,179,7,4,0,3,0,5,0,10,2,3,30,83,0,0,2,0,0
 24-34,0,0,0,1.64,19.7,0.82,50.89,0,0.82,0,13.95,0,0,0.82,0,4.1,0,1.64,0,0,37.76,0,0.82,13.95,714.97,2.46,13.95,1.64,0,0,18.06,0,0,0.82,0,3.28,198.65,0,0,7.39,0,0
 36-46,0,0,0,0.81,12.89,1.61,128.91,1.61,4.03,0.81,27.39,0,0,1.61,0,0,0,0.81,0,0.81,46.73,0.81,0,8.86,1148.88,5.64,11.28,3.22,0,0,18.53,0.81,0,0.81,0,0,232.84,0,0,3.22,0,2.42
 48-58,0,0,0.57,0,6.89,1.15,234.11,0,2.87,2.3,30.41,0.57,0.57,2.3,0.57,0.57,0,2.3,0,2.87,48.2,0.57,0.57,13.2,896.28,4.02,4.59,2.3,0,0,10.33,0,0,0.57,0,0,188.78,0,0,4.02,0,4.59
 60-70,0,0,1.96,0,12.76,0,353.35,0.98,0.98,0.98,48.09,3.93,0,0.98,0.98,0.98,0.98,0.98,0,1.96,66.74,0.98,0.98,5.89,1125.81,1.96,3.93,4.91,0,0,19.63,0,0,0,1.96,0,145.27,0,0.98,2.94,0,2.94
 72-82,0,0,0.98,0,9.82,19.63,289.59,0,0,2.94,54.97,1.96,0,1.96,0,0.98,0.98,0.98,0,0.98,85.4,0,0.98,9.82,762.75,0.98,8.83,3.93,0,0,15.71,0,0,0.98,0,0,87.37,1.96,0.98,10.8,0,6.87
 84-94,0,0,0,0,21.24,4.25,182.67,3.19,3.19,0,46.73,4.25,1.06,5.31,4.25,1.06,3.19,1.06,0,3.19,71.16,1.06,2.12,3.19,447.12,7.43,5.31,4.25,0,0,45.67,0,0,1.06,1.06,0,56.29,0,1.06,10.62,2.12,1.06
 96-106,0,0,2.19,0,16.39,3.28,153,1.09,3.28,1.09,37.16,4.37,0,6.56,7.65,1.09,2.19,4.37,0,1.09,50.27,2.19,2.19,6.56,343.15,1.09,5.46,6.56,0,0,42.62,0,0,1.09,1.09,0,16.39,4.37,1.09,3.28,0,2.19
108-118,0,0,0,0.77,16.85,13.02,116.43,3.06,3.06,0.77,34.47,4.6,0,0,1.53,2.3,4.6,0.77,1.53,0,49.79,0,0.77,5.36,409.79,3.83,5.36,5.36,0,0.77,32.17,0.77,0,1.53,1.53,0,13.79,3.06,0,7.66,0.77,2.3
120,0,0,0,0,15.68,15.68,117.59,3.92,3.92,1.96,45.08,3.92,0,0,5.88,3.92,3.92,0,0,0,43.12,0,3.92,9.8,437.03,1.96,7.84,5.88,0,1.96,41.16,0,0,0,0,0,11.76,0,0,5.88,0,3.92
