stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,197.67,2912.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,98.07,1299.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,7.89,0,0,0,0,34.17,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,270.76,15.77,0,0,97.26,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,34.62,0,0,62.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.22,22.03,0,0,110.14,0,0,3.15,0,31.47,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,2,15,7,20,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,6,211,2,1,1,3,0,0,0,8,1,0,14,69,0,0,0,0,0
 24-34,0,0,0,0,6.57,0.82,52.53,0,0,0.82,7.39,0,0,0,0.82,0.82,1.64,2.46,0,0.82,22.16,0,0,12.31,463.78,0.82,1.64,4.93,0,0.82,2.46,0,0,0,0.82,2.46,100.14,0,0,4.1,0,0.82
 36-46,0,0,0,0,4.03,0.81,51.56,1.61,0,0,8.86,0.81,0,0,0,0,0.81,0.81,0,0,23.36,0,2.42,3.22,290.04,2.42,2.42,2.42,0,0,0,0,0,0,0,0,70.9,0,0,1.61,0,0
 48-58,0,0,0,0.57,5.74,0,74.59,0.57,0,0.57,20.66,0.57,0,0.57,0,0,0,0.57,0,0,26.4,0,0.57,4.59,235.83,0.57,0.57,3.44,0,0,1.15,0,0,0,0,0,50.49,0,0,1.15,0,0.57
 60-70,0,0,0,0,0,0,78.52,0.98,0.98,2.94,21.59,3.93,0,0,0.98,0.98,0,0.98,0,0,34.35,0,0,5.89,221.82,0,2.94,0.98,0,0,1.96,0,0,0,0,0,18.65,0,0.98,1.96,0,0
 72-82,0,0,0,0,2.94,0.98,94.24,0,0,0,25.52,1.96,0,2.94,0,0,0.98,0.98,2.94,0,74.61,0,0.98,7.85,226.76,0,1.96,3.93,0,0,0.98,0,0,0.98,0,0,14.72,0,0.98,2.94,0.98,0
 84-94,0,0,0,0,3.19,4.25,52.04,1.06,2.12,1.06,12.74,3.19,0,1.06,2.12,2.12,0,1.06,0,1.06,26.55,0,2.12,13.81,90.27,1.06,1.06,2.12,0,0,5.31,0,0,0,0,0,12.74,2.12,1.06,5.31,0,0
 96-106,0,0,1.09,0,3.28,0,43.71,0,1.09,2.19,29.51,2.19,0,3.28,3.28,0,1.09,0,1.09,0,29.51,2.19,0,9.84,69.94,0,4.37,5.46,0,0,4.37,0,0,1.09,1.09,0,4.37,0,1.09,2.19,3.28,1.09
108-118,0,0,0,0,10.72,1.53,28.34,0,1.53,0.77,19.15,0.77,0,0,4.6,0,0.77,0,3.83,0.77,32.94,0,0,10.72,98.81,2.3,0,1.53,0,0,5.36,0,0,0.77,0.77,0,3.83,0.77,0,3.06,0.77,1.53
120,0,0,0,0,13.72,1.96,25.48,0,0,0,9.8,1.96,0,0,5.88,0,0,0,0,0,25.48,0,0,15.68,92.11,3.92,1.96,3.92,0,0,3.92,0,0,0,0,0,7.84,0,0,0,1.96,0
