stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,3,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,190,0,2,0,1,0,0,0,0,0,1,142,0,0,0,0,0
 24-34,0,0,5.75,0,2.46,0,0,18.06,0,0,0,4.1,0,0,0,0,0.82,0,0,0.82,0,4.93,0,0,4.93,1265.76,0.82,36.12,2.46,0,0,2.46,0.82,0,0,0,321.78,0,0,1.64,0,0.82
 36-46,0,0,1.61,0,0.81,0,0,100.71,0.81,1.61,0,38.67,0,0,2.42,0.81,0,0,0.81,0,0,14.5,0,0.81,6.45,3056.71,0.81,53.98,1.61,0,0.81,2.42,0,0,0,0,538.19,0,0.81,3.22,0,0
 48-58,0,0,1.15,0,13.2,1.15,0,534.79,1.15,1.15,4.02,109.6,0,0,1.15,3.44,2.87,0,1.72,0.57,1.15,52.22,0.57,1.72,13.2,4181.32,0.57,37.87,0.57,0,0.57,6.89,0,1.15,0,0,645.53,0,0,3.44,0,2.87
 60-70,0,0,0.98,0,9.82,0,0,1076.73,0,0,3.93,185.51,0.98,0,0.98,1.96,0.98,3.93,0,0,1.96,53.98,0,1.96,7.85,4440.41,0,28.46,1.96,0,2.94,5.89,0,0,0,0,616.4,0,3.93,4.91,0,9.82
 72-82,0,0,4.91,0,23.56,4.91,0,1273.22,0,1.96,5.89,295.48,0.98,0,1.96,3.93,1.96,3.93,0.98,0.98,0.98,91.29,1.96,5.89,8.83,3674.36,1.96,51.05,4.91,0,2.94,2.94,0,0.98,0,0,330.82,0,4.91,6.87,2.94,6.87
 84-94,0,0,1.06,0,39.3,2.12,0,902.73,2.12,3.19,2.12,190.1,1.06,0,1.06,4.25,0,3.19,1.06,2.12,0,79.65,1.06,8.5,6.37,2020,1.06,46.73,2.12,0,1.06,12.74,0,0,1.06,0,224.09,2.12,8.5,4.25,3.19,2.12
 96-106,0,0,5.46,1.09,40.44,9.84,0,806.52,1.09,2.19,2.19,207.64,1.09,1.09,2.19,7.65,0,2.19,2.19,2.19,1.09,59.01,1.09,1.09,8.74,1646.92,2.19,77.59,3.28,0,4.37,16.39,0,0,1.09,0,101.63,1.09,4.37,7.65,4.37,1.09
108-118,0,0,2.3,0,25.28,3.83,0.77,548.43,0.77,2.3,7.66,181.53,4.6,0,0.77,6.13,0.77,0.77,0.77,0,0.77,45.19,0.77,5.36,4.6,1886.57,3.83,52.85,2.3,0,4.6,7.66,0,0.77,0,0,75.06,3.06,0.77,8.43,3.06,2.3
120,0,0,3.92,0,39.2,0,0,505.62,9.8,5.88,1.96,209.7,1.96,0,3.92,15.68,1.96,1.96,0,1.96,0,52.91,1.96,5.88,13.72,2175.36,7.84,47.03,5.88,0,3.92,7.84,0,1.96,1.96,0,111.71,0,0,5.88,1.96,1.96
