stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.07,434.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,435.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,13.14,0,31.54,0,0,0,49.95,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,268.13,26.29,0,0,149.84,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,18.88,0,6.29,0,15.73,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,355.61,22.03,0,0,163.64,0,3.15,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,41,6,0,11,0,0,0,4,0,2,1,0,0,0,0,0,0,29,0,0,24,127,1,1,0,1,0,0,26,0,1,40,46,0,0,1,0,0
 24-34,0,0,0,1.64,9.85,1.64,0,14.78,0,0,0.82,3.28,0,0,0,0,0.82,0,0.82,0.82,0.82,22.98,0,0,18.88,229.84,1.64,2.46,0,0,0,0.82,0,0.82,0.82,3.28,70.59,0,0,3.28,0,0
 36-46,0,0,0,0.81,7.25,0,0,45.12,0,1.61,0,8.06,0,0,0,0,0,0,0,0,0,33.84,0,0,8.86,402.83,0.81,8.86,0,0,0,0,0,0,0,0,137.77,0,0,5.64,0,0.81
 48-58,0,0,0,0,3.44,0,0,56.81,0,2.3,2.3,13.77,0,0,0.57,0.57,0,0.57,0,0,2.3,16.07,0.57,0.57,5.16,327.07,0.57,2.3,0.57,0,0.57,1.15,0,0,0.57,0,92.96,0,0,2.3,0,1.15
 60-70,0,0,0,0,6.87,0,0,165.88,0,0,0.98,19.63,0.98,0,0,0.98,0.98,0,0.98,0,0.98,38.28,0,2.94,1.96,571.25,0,5.89,3.93,0,0.98,0.98,0,0,0,0,106,0.98,1.96,4.91,0.98,0
 72-82,0,0,0,0,1.96,0,0,121.73,0,0.98,2.94,17.67,0.98,0,0,0,0,0,0.98,0,0,28.47,0.98,0,3.93,345.54,0,4.91,4.91,0,0,0,0,0,0,0,50.06,0,1.96,1.96,0.98,0.98
 84-94,0,0,1.06,0,9.56,1.06,0,92.4,0,1.06,1.06,13.81,2.12,0,0,1.06,0,1.06,1.06,0,0,14.87,1.06,0,4.25,197.54,1.06,0,4.25,0,1.06,0,0,0,0,0,24.43,1.06,1.06,3.19,2.12,0
 96-106,0,0,0,0,8.74,0,1.09,61.2,1.09,2.19,2.19,17.49,2.19,1.09,3.28,1.09,0,3.28,3.28,0,1.09,22.95,1.09,2.19,2.19,145.35,3.28,2.19,4.37,0,0,4.37,0,0,0,0,10.93,1.09,2.19,4.37,4.37,2.19
108-118,0,0,0.77,0,8.43,0.77,0,52.09,0,3.83,1.53,21.45,1.53,0,0,0,0,2.3,2.3,0,0,11.49,0,0.77,3.06,163.15,0,4.6,1.53,0,0.77,1.53,0,0,0,0,8.43,0,1.53,0.77,0,0
120,0,0,0,0,9.8,0,0,60.75,0,1.96,0,15.68,1.96,0,0,0,0,0,0,0,0,19.6,0,1.96,5.88,190.1,1.96,0,1.96,0,0,0,0,0,0,0,7.84,0,0,0,1.96,1.96
